GEOID20,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,uss_18_rep_wic,uss_18_dem_bar,uss_r18_rep_hyd,uss_r18_dem_esp,pre_20_rep_tru,pre_20_dem_bid,uss_20_rep_hyd,uss_20_dem_esp,arv_16,adv_16,arv_18,adv_18,arv_20,adv_20,nrv,ndv
28085000103,MS,Lincoln County,000103,1177,13,754,376,3,6,2,2,21,903,6,595,277,2,6,2,2,13,318,194,245,165,254,173,338,208,329,211,318,194,245,165,333.5,209.5,296.8,190.2
28085000104,MS,Lincoln County,000104,391,5,359,16,1,1,0,2,7,295,4,275,7,0,1,0,2,6,191,15,152,13,156,8,210,14,214,12,191,15,152,13,212,13,184.6,12.4
28085000105,MS,Lincoln County,000105,951,5,37,889,1,0,0,7,12,747,4,35,690,1,0,0,7,10,19,447,24,326,14,384,21,440,20,445,19,447,24,326,20.5,442.5,19.6,408.4
28085000106,MS,Lincoln County,000106,1285,13,113,1131,0,6,0,2,20,859,5,87,744,0,5,0,2,16,28.8,371.9,30.8,252.9,15.9,322.3,31.7,376.9,23.8,389.8,28.8,371.9,30.8,252.9,27.8,383.3,26.2,342.8
28085000201,MS,Lincoln County,000201,510,6,337,146,2,4,1,1,13,397,3,260,118,2,4,1,0,9,133,83,104,57,105,70,141,73,139,78,133,83,104,57,140,75.5,124.4,72.2
28085000202,MS,Lincoln County,000202,1186,12,917,232,6,1,0,3,15,937,9,748,164,4,1,0,1,10,458,91,359,82,353,86,498,109,482,124,458,91,359,82,490,116.5,430,98.4
28085000203,MS,Lincoln County,000203,407,2,327,70,2,1,0,1,4,307,2,242,56,2,1,0,1,3,134,47,99,37,111,43,154,42,152,41,134,47,99,37,153,41.5,130,42
28085000204,MS,Lincoln County,000204,1056,10,151,868,1,7,0,3,16,792,6,125,636,1,7,0,3,14,65.7,310.4,55.7,220.8,51.7,296.5,68.6,363.1,61.7,376,65.7,310.4,55.7,220.8,65.2,369.6,60.7,313.4
28085000205,MS,Lincoln County,000205,713,6,368,320,7,0,0,1,11,529,3,276,239,5,0,0,0,6,191,113,169,85,159,105,202,142,200,143,191,113,169,85,201,142.5,184.2,117.6
28085000206,MS,Lincoln County,000206,2103,21,1264,775,5,6,1,7,24,1570,14,995,537,4,1,1,1,17,583,251,484,217,507,232,663,301,656,307,583,251,484,217,659.5,304,578.6,261.6
28085000207,MS,Lincoln County,000207,1805,26,442,1286,3,7,0,5,36,1358,23,375,927,2,7,0,2,22,211.3,466.6,171.3,339.1,158.3,392.5,199.4,485.9,190.3,509,211.3,466.6,171.3,339.1,194.8,497.4,186.1,438.6
28085000301,MS,Lincoln County,000301,626,10,373,220,0,5,0,0,18,452,9,286,142,0,5,0,0,10,150.2,83.1,143.2,77.1,136.1,87.7,161.3,112.1,169.2,108.2,150.2,83.1,143.2,77.1,165.2,110.2,152,93.6
28085000302,MS,Lincoln County,000302,2245,23,2078,79,3,11,1,8,42,1698,15,1578,69,3,8,0,4,21,892,61,658,46,682,49,987,75,951,95,892,61,658,46,969,85,834,65.2
28085000303,MS,Lincoln County,000303,673,9,370,260,3,0,0,0,31,524,2,274,221,3,0,0,0,24,168,165,145,113,143,136,191,152,180,160,168,165,145,113,185.5,156,165.4,145.2
28085000304,MS,Lincoln County,000304,1244,15,1167,27,2,4,0,3,26,887,5,844,18,2,2,0,3,13,450,21,352,12,360,16,541,25,535,25,450,21,352,12,538,25,447.6,19.8
28085000305,MS,Lincoln County,000305,465,5,351,86,0,0,0,2,21,361,2,270,69,0,0,0,2,18,165,38,129,37,126,41,178,53,176,50,165,38,129,37,177,51.5,154.8,43.8
28085000306,MS,Lincoln County,000306,1574,21,1325,185,2,7,0,0,34,1213,10,1038,140,1,7,0,0,17,663,121,580,99,573,107,682,163,678,162,663,121,580,99,680,162.5,635.2,130.4
28085000401,MS,Lincoln County,000401,1621,23,1458,102,3,2,1,0,32,1215,15,1089,86,3,2,0,0,20,686,38,488,32,495,39,752,53,732,63,686,38,488,32,742,58,630.6,45
28085000402,MS,Lincoln County,000402,1203,10,932,241,2,0,0,1,17,902,5,725,160,1,0,0,0,11,464,87,357,59,357,75,494,93,484,105,464,87,357,59,489,99,431.2,83.8
28085000403,MS,Lincoln County,000403,1352,16,1054,232,3,2,0,1,44,1010,8,781,184,3,2,0,1,31,433,86,344,78,337,92,504,132,500,135,433,86,344,78,502,133.5,423.6,104.6
28085000404,MS,Lincoln County,000404,928,9,801,88,3,0,0,0,27,710,4,613,76,3,0,0,0,14,373,74,286,48,303,55,440,81,432,91,373,74,286,48,436,86,366.8,69.8
28085000405,MS,Lincoln County,000405,2580,26,1973,452,2,69,1,6,51,1986,22,1549,324,2,50,0,5,34,944,193,885,167,859,184,1022,291,1020,300,944,193,885,167,1021,295.5,946,227
28085000501,MS,Lincoln County,000501,989,12,809,145,0,1,0,0,22,773,9,635,113,0,0,0,0,16,402,69,341,55,339,65,436,75,431,77,402,69,341,55,433.5,76,389.8,68.2
28085000502,MS,Lincoln County,000502,2141,33,1693,370,4,3,1,5,32,1610,20,1293,268,2,3,1,3,20,722,135,579,111,584,127,813,182,812,193,722,135,579,111,812.5,187.5,702,149.6
28085000503,MS,Lincoln County,000503,1097,7,946,120,1,1,0,1,21,848,5,727,100,0,1,0,1,14,462,62,377,54,379,57,518,75,504,84,462,62,377,54,511,79.5,448,66.4
28085000504,MS,Lincoln County,000504,751,11,543,184,1,1,0,2,9,599,7,448,136,1,1,0,0,6,283,80,226,65,235,76,298,90,293,101,283,80,226,65,295.5,95.5,267,82.4
28085000505,MS,Lincoln County,000505,841,18,662,125,0,1,0,7,28,626,9,491,106,0,1,0,3,16,342,87,290,67,272,79,404,91,391,96,342,87,290,67,397.5,93.5,339.8,84
28085000506,MS,Lincoln County,000506,1544,17,760,712,2,8,0,2,43,1277,12,686,536,2,5,0,1,35,354,222,285,168,267,196,341,281,336,292,354,222,285,168,338.5,286.5,316.6,231.8
28087000101,MS,Lowndes County,000101,6113,140,5166,523,23,28,0,11,222,4485,76,3799,413,23,24,0,8,142,2164,345,1709,278,1518,316,2471,444,2339,536,2164,345,1709,278,2405,490,2040.2,383.8
28087000102,MS,Lowndes County,000102,1096,27,881,142,0,0,0,5,41,813,14,675,96,0,0,0,5,23,410,62,344,43,305,48,457,62,436,83,410,62,344,43,446.5,72.5,390.4,59.6
28087000104,MS,Lowndes County,000104,4361,66,1235,2962,8,17,0,6,67,3479,48,1134,2226,8,15,0,1,47,683.3,1154.2,494.6,884,444.4,980.8,576.5,1376.7,518.5,1435.4,683.3,1154.2,494.6,884,547.5,1406.1,543.5,1166.2
28087000106,MS,Lowndes County,000106,1419,35,901,387,1,13,0,4,78,1124,19,715,318,0,8,0,2,62,327.9,185.8,258,151.7,226.3,175.5,349.4,220.7,331.1,230.3,327.9,185.8,258,151.7,340.2,225.5,298.5,192.8
28087000201,MS,Lowndes County,000201,5029,147,3511,1139,10,84,5,11,122,4060,109,2932,851,10,62,5,5,86,1989.8,782.5,1618.4,697.2,1448.3,752.7,1891.3,1003.5,1814.4,1078.3,1989.8,782.5,1618.4,697.2,1852.8,1040.9,1752.5,862.9
28087000202,MS,Lowndes County,000202,4428,177,1999,1954,7,130,1,16,144,3596,115,1764,1506,4,107,1,8,91,848.4,643.7,691.4,522.5,610,568.2,836.5,833.5,787.8,881.2,848.4,643.7,691.4,522.5,812.1,857.3,754.8,689.8
28087000204,MS,Lowndes County,000204,3961,220,2420,992,7,113,7,13,189,3073,167,1894,772,7,105,7,4,117,478.6,436.9,365.4,301.9,292,340.6,534.3,480.6,490.6,523.3,478.6,436.9,365.4,301.9,512.4,502,432.2,416.7
28087000301,MS,Lowndes County,000301,1974,21,605,1296,3,10,0,4,35,1584,16,580,963,2,4,0,0,19,246.4,520.5,171.6,384.2,146.2,447.3,204.8,624.7,186.5,645.1,246.4,520.5,171.6,384.2,195.7,634.9,191.1,524.4
28087000302,MS,Lowndes County,000302,3910,57,2577,1170,15,13,0,6,72,2994,46,2018,862,11,11,0,3,43,1349,444,1013,340,894,387,1386,569,1306,636,1349,444,1013,340,1346,602.5,1189.6,475.2
28087000303,MS,Lowndes County,000303,7303,150,5663,1256,11,18,0,4,201,5634,98,4462,917,8,8,0,4,137,2972.8,585.8,2353.7,520.7,2030.5,574.1,3094.8,817.2,2942.7,926.4,2972.8,585.8,2353.7,520.7,3018.8,871.8,2678.9,684.8
28087000401,MS,Lowndes County,000401,670,3,15,643,0,0,0,0,9,500,1,15,478,0,0,0,0,6,10.2,263.5,17,164.4,6.4,188.5,13.4,259,8.1,265.6,10.2,263.5,17,164.4,10.8,262.3,11,228.2
28087000402,MS,Lowndes County,000402,2200,37,381,1721,2,22,2,5,30,1763,31,339,1338,2,22,2,5,24,67.7,837.6,77.6,561.1,50.7,609.8,82.6,768,69.6,798.8,67.7,837.6,77.6,561.1,76.1,783.4,69.6,715
28087000403,MS,Lowndes County,000403,641,3,145,475,0,0,0,0,18,510,2,107,389,0,0,0,0,12,21.6,292.1,26.5,159.8,12.7,215.6,35.3,279.3,29.4,286.2,21.6,292.1,26.5,159.8,32.3,282.8,25.1,246.6
28087000404,MS,Lowndes County,000404,1175,8,216,931,1,1,0,0,18,932,4,176,741,1,1,0,0,9,134,653,150,448,124,540,179,648,165,667,134,653,150,448,172,657.5,150.4,591.2
28087000409,MS,Lowndes County,000409,5938,58,894,4831,11,19,0,10,115,4156,45,742,3287,2,18,0,0,62,376.7,1813,315.3,1292,234.6,1451,391.9,1981.5,344.1,2060.1,376.7,1813,315.3,1292,368,2020.8,332.5,1719.5
28087000502,MS,Lowndes County,000502,3307,48,135,3056,0,1,1,0,66,2535,35,113,2335,0,0,1,0,51,24.5,1384,60.3,856,12.7,1003.6,48.1,1254.3,32.4,1276.9,24.5,1384,60.3,856,40.2,1265.6,35.6,1155
28087000504,MS,Lowndes County,000504,1493,17,294,1119,1,5,0,5,52,1195,16,259,881,1,4,0,5,29,101,607,101,402,62,472,98,566,93,578,101,607,101,402,95.5,572,91,525
28087000505,MS,Lowndes County,000505,1763,58,1042,573,6,34,0,4,46,1510,48,932,450,6,32,0,4,38,346.5,285.4,280.7,253.8,234.2,260,322.4,338.4,309.2,353.7,346.5,285.4,280.7,253.8,315.8,346,298.6,298.3
28087000507,MS,Lowndes County,000507,1670,38,1185,401,4,5,0,5,32,1390,23,1016,313,4,5,0,3,26,657.9,247.6,618.6,198.2,571.6,238.4,769.7,280.8,752.6,294.9,657.9,247.6,618.6,198.2,761.1,287.9,674.1,252
28087000508,MS,Lowndes County,000508,428,13,98,314,0,1,0,1,1,318,12,76,229,0,1,0,0,0,58.6,274,52.5,178.8,38.3,215.9,56.1,278.1,52,285.2,58.6,274,52.5,178.8,54.1,281.6,51.5,246.4
28089000101,MS,Madison County,000101,1414,7,617,764,2,1,0,1,22,1161,5,550,584,2,1,0,0,19,300.1,412.2,252.7,315.8,237.6,356.5,351,437.7,330.1,458.6,300.1,412.2,252.7,315.8,340.5,448.1,294.3,396.2
28089000103,MS,Madison County,000103,3341,70,2772,263,3,128,0,9,96,2488,43,2107,179,0,94,0,1,64,1311.6,277.4,1076.2,226.7,1084.3,306,1614.7,486.4,1569.5,523.3,1311.6,277.4,1076.2,226.7,1592.1,504.9,1331.3,364
28089000104,MS,Madison County,000104,2555,209,799,1488,3,4,0,4,48,1948,114,692,1086,3,4,0,3,46,551,831,454,651,435,777,514,886,498,913,551,831,454,651,506,899.5,490.4,811.6
28089000105,MS,Madison County,000105,1608,76,414,1055,9,30,0,6,18,1281,55,379,795,5,28,0,4,15,134.1,133.3,99.8,117.5,81.2,142.2,104.5,162.5,96.1,165.9,134.1,133.3,99.8,117.5,100.3,164.2,103.1,144.3
28089000106,MS,Madison County,000106,442,41,42,350,1,0,0,0,8,327,21,31,267,1,0,0,0,7,9,202,13,125,2,154,4,157,2,160,9,202,13,125,3,158.5,6,159.6
28089000107,MS,Madison County,000107,6422,123,3965,2082,11,108,0,10,123,4645,84,2917,1482,5,78,0,8,71,1748.1,806.9,729.4,459.8,1268.6,890,1700.3,1195.6,1647.5,1231.7,1748.1,806.9,729.4,459.8,1673.9,1213.6,1418.8,916.8
28089000108,MS,Madison County,000108,4526,282,3088,834,4,147,1,21,149,3596,192,2578,602,3,113,1,16,91,1385.8,1145.4,1089.9,931.7,959.8,1037.9,1494.8,808.5,1440.3,850.8,1385.8,1145.4,1089.9,931.7,1467.6,829.6,1274.1,954.9
28089000109,MS,Madison County,000109,1771,37,1497,161,1,36,0,2,37,1340,25,1151,113,0,31,0,0,20,847,206,697,188,637,200,856,291,830,305,847,206,697,188,843,298,773.4,238
28089000201,MS,Madison County,000201,3308,43,2568,369,6,211,3,9,99,2428,31,1928,275,6,136,3,4,45,1287,355,1137,328,1006,390,1376,493,1326,538,1287,355,1137,328,1351,515.5,1226.4,420.8
28089000202,MS,Madison County,000202,3139,57,2691,254,2,69,1,7,58,2414,34,2116,166,2,55,1,7,33,1444.8,277.5,1227.6,268.6,1100.2,279.5,1421.2,438.5,1373.7,460.2,1444.8,277.5,1227.6,268.6,1397.4,449.4,1313.5,344.9
28089000203,MS,Madison County,000203,4557,82,3485,713,4,148,0,17,108,3475,64,2724,523,2,82,0,14,66,1784,582,1403,554,1262,591,1769,796,1699,852,1784,582,1403,554,1734,824,1583.4,675
28089000204,MS,Madison County,000204,6873,369,1621,4397,3,224,1,26,232,5313,246,1459,3242,2,180,1,23,160,575.4,698,458.5,564.7,408,610.6,490,1565,430,1623,575.4,698,458.5,564.7,460,1594,472.4,1012.3
28089000210,MS,Madison County,000210,5004,75,3696,955,3,144,0,6,125,3435,47,2542,669,2,105,0,1,69,820.6,281.1,1163,433,1071,482,1776,709,1714,754,820.6,281.1,1163,433,1745,731.5,1308.9,531.8
28089000211,MS,Madison County,000211,6541,161,5040,695,2,433,0,16,194,4681,85,3609,549,2,309,0,10,117,2240.6,743.3,2044.3,647.6,1815.9,728.4,2606.9,1017.4,2573.3,1055.9,2240.6,743.3,2044.3,647.6,2590.1,1036.6,2256.2,838.5
28089000301,MS,Madison County,000301,2721,149,1645,804,6,59,3,9,46,2191,100,1407,590,3,49,3,7,32,844.6,558.8,695.8,482.9,658.4,553.9,850.5,740.1,799.3,788.5,844.6,558.8,695.8,482.9,824.9,764.3,769.7,624.8
28089000302,MS,Madison County,000302,6356,141,4424,1311,2,288,0,27,163,4441,100,3102,942,2,188,0,13,94,2052,728.7,1498.1,629.2,1347.1,701.2,2054.2,1018.3,1989.2,1065.3,2052,728.7,1498.1,629.2,2021.7,1041.8,1788.1,828.5
28089000303,MS,Madison County,000303,1895,19,1149,678,2,4,0,9,34,1566,8,980,548,2,3,0,6,19,607.1,432.2,579.2,395.3,533.2,429.1,717.7,531,718,531.6,607.1,432.2,579.2,395.3,717.8,531.3,631,463.8
28089000304,MS,Madison County,000304,3436,583,1048,1538,13,129,0,18,107,2624,396,924,1105,13,105,0,13,68,426,595.7,330.1,466.3,1764,963.5,405,687.3,374,713.3,426,595.7,330.1,466.3,389.5,700.3,659.8,685.2
28089000305,MS,Madison County,000305,497,26,152,257,18,37,0,4,3,483,26,152,244,18,37,0,3,3,2,324.3,7.9,157.7,0,174.5,0,92.7,0,90.7,2,324.3,7.9,157.7,0,91.7,2,168
28089000306,MS,Madison County,000306,4042,214,1994,1411,0,302,0,16,105,3201,142,1754,1004,0,224,0,16,61,1106,579,929,568,823,623,1011,843,961,890,1106,579,929,568,986,866.5,966,700.6
28089000307,MS,Madison County,000307,5720,97,4338,886,6,258,1,17,117,4821,65,3732,728,5,206,1,8,76,2039.1,937.4,1969.8,833.2,1831.7,987.4,2283.2,1261.9,2274,1294,2039.1,937.4,1969.8,833.2,2278.6,1277.9,2079.6,1062.8
28089000308,MS,Madison County,000308,2573,56,1986,366,2,88,0,17,58,1984,37,1544,285,2,72,0,8,36,1291.1,395.7,948,291,894.8,326.2,1184.7,433.7,1156.4,448.1,1291.1,395.7,948,291,1170.6,440.9,1095,378.9
28089000401,MS,Madison County,000401,582,3,526,35,2,0,0,4,12,488,3,444,27,2,0,0,4,8,247.8,24.9,198.1,15.3,200.9,18.5,278,24.9,275.9,26,247.8,24.9,198.1,15.3,276.9,25.4,240.1,21.9
28089000402,MS,Madison County,000402,2301,15,599,1636,3,1,0,1,46,1744,12,489,1202,3,1,0,1,36,260.8,717.3,251.8,537.6,222.1,633.1,331.1,702.5,312.2,719.1,260.8,717.3,251.8,537.6,321.7,710.8,275.6,661.9
28089000403,MS,Madison County,000403,2002,15,1426,493,6,9,0,5,48,1605,9,1162,379,6,9,0,4,36,848.3,459.6,675.4,316,636.7,387.7,882.7,465.9,850.2,488,848.3,459.6,675.4,316,866.5,476.9,778.6,423.4
28089000404,MS,Madison County,000404,573,5,454,96,0,0,0,0,18,472,4,386,71,0,0,0,0,11,269.7,127.6,236.4,96.3,223.9,111.2,338.5,123.6,336.3,126.4,269.7,127.6,236.4,96.3,337.4,125,281,117.1
28089000405,MS,Madison County,000405,1849,41,2,1784,1,1,0,1,19,1417,23,2,1376,1,1,0,1,13,12.2,1007.8,25.7,706,6.1,832.8,21.6,1021,13.3,1032.3,12.2,1007.8,25.7,706,17.5,1026.6,15.8,919.9
28089000406,MS,Madison County,000406,1729,433,94,1126,11,5,0,1,59,1307,251,87,914,11,4,0,0,40,11.8,611.8,13.8,379.7,5.9,434.7,14.8,456.4,7.9,473.1,11.8,611.8,13.8,379.7,11.3,464.7,10.8,471.1
28089000407,MS,Madison County,000407,616,9,196,395,1,6,0,1,8,484,5,158,311,0,4,0,0,6,101.4,253.9,81.8,208.8,76.8,229.4,105.4,272,92.5,282.1,101.4,253.9,81.8,208.8,99,277,91.6,249.2
28089000408,MS,Madison County,000408,1791,46,12,1709,1,1,0,3,19,1129,32,12,1069,1,1,0,1,13,7,539.3,15.5,383.8,3.9,480.5,13.9,507.6,7,522.3,7,539.3,15.5,383.8,10.4,514.9,9.4,486.7
28089000410,MS,Madison County,000410,4906,139,4215,308,10,86,0,8,140,3706,93,3265,197,10,61,0,1,79,1715.8,284.3,1634.4,283.6,1533.3,307.9,2423.8,486.6,2363.6,514.8,1715.8,284.3,1634.4,283.6,2393.7,500.7,1934.2,375.4
28089000501,MS,Madison County,000501,182,3,80,98,0,0,0,0,1,155,2,71,81,0,0,0,0,1,55.4,51.9,41.8,33.1,36.7,42.1,51.4,45.5,49.5,47.5,55.4,51.9,41.8,33.1,50.5,46.5,47,44
28089000502,MS,Madison County,000502,98,1,27,66,0,0,0,0,4,81,1,23,53,0,0,0,0,4,16,30,11,24,9,28,16,34,16,34,16,30,11,24,16,34,13.6,30
28089000503,MS,Madison County,000503,1462,4,273,1153,3,4,0,3,22,1167,3,235,903,3,4,0,2,17,122.6,713.7,129,525,98.1,627.3,152.4,743.7,140,756.5,122.6,713.7,129,525,146.2,750.1,128.4,673.3
28089000504,MS,Madison County,000504,928,6,103,806,0,0,0,2,11,734,3,92,627,0,0,0,2,10,60,482,79,379,54,436,77,531,73,542,60,482,79,379,75,536.5,68.6,474
28089000505,MS,Madison County,000505,2854,243,542,2013,2,5,1,7,41,2205,123,495,1550,1,3,1,3,29,245.1,808,213.2,589.3,181.8,677.3,235.3,801.2,211.4,827.9,245.1,808,213.2,589.3,223.4,814.5,217.4,740.7
28089000506,MS,Madison County,000506,2569,101,199,2208,8,3,0,1,49,1968,67,173,1694,6,0,0,1,27,141.8,1295.4,132.4,959.5,101.2,1155.3,149.8,1369.3,136.8,1403.3,141.8,1295.4,132.4,959.5,143.3,1386.3,132.4,1236.6
28089000507,MS,Madison County,000507,1207,7,190,990,1,2,0,1,16,963,6,154,786,1,2,0,0,14,86.9,538.8,78.3,445.2,55.4,482.5,106,614.3,86.9,633.4,86.9,538.8,78.3,445.2,96.5,623.9,82.7,542.8
28089000508,MS,Madison County,000508,1244,20,20,1169,0,0,0,1,34,775,6,20,729,0,0,0,1,19,4.9,317.3,10.3,238,1.9,281.3,9.4,347.1,4.7,351.8,4.9,317.3,10.3,238,7,349.4,6.2,307.1
28089000996,MS,Madison County,000996,302,2,228,61,0,1,0,0,10,251,2,200,39,0,0,0,0,10,118,14,103,8,91,7,137,13,133,16,118,14,103,8,135,14.5,116.4,11.6
28089000997,MS,Madison County,000997,954,46,388,471,1,19,2,3,24,724,22,303,366,0,16,2,3,12,280.1,428.1,172.5,343.9,147.8,378.5,297.4,573.2,280.7,594.7,280.1,428.1,172.5,343.9,289,584,235.7,463.7
28089000998,MS,Madison County,000998,955,30,595,145,5,154,0,6,20,722,20,463,112,0,111,0,5,11,372,112,334,95,304,100,402,175,387,182,372,112,334,95,394.5,178.5,359.8,132.8
28089000999,MS,Madison County,000999,1300,31,1073,133,2,22,0,1,38,1021,21,853,95,0,21,0,0,31,610,165,491,173,445,177,597,223,586,236,610,165,491,173,591.5,229.5,545.8,194.8
28091000001,MS,Marion County,000001,2353,23,1500,757,2,4,0,4,63,1833,18,1197,577,2,3,0,4,32,793,439,608,324,588,369,839,431,799,461,793,439,608,324,819,446,725.4,404.8
28091000002,MS,Marion County,000002,2305,42,1982,211,6,12,0,3,49,1862,27,1631,160,6,9,0,2,27,1123,104,895,80,839,90,1135,157,1093,197,1123,104,895,80,1114,177,1017,125.6
28091000003,MS,Marion County,000003,439,3,388,32,1,5,0,2,8,352,3,311,25,1,5,0,0,7,250,9,182,12,181,4,260,12,250,17,250,9,182,12,255,14.5,224.6,10.8
28091000004,MS,Marion County,000004,2091,46,903,1080,3,5,0,5,49,1526,19,734,728,3,5,0,5,32,367.6,392.8,276.9,310.6,257.4,349.6,409,487.8,390.1,510.3,367.6,392.8,276.9,310.6,399.5,499,340.2,410.2
28091000005,MS,Marion County,000005,1300,8,1187,66,1,0,0,3,35,1050,4,963,57,1,0,0,0,25,683,48,489,40,468,38,688,56,656,85,683,48,489,40,672,70.5,596.8,53.4
28091000006,MS,Marion County,000006,717,10,464,221,0,3,0,0,19,552,8,378,154,0,3,0,0,9,267.7,109.4,214.5,89.2,197.3,100.3,287.3,122.3,274,131.6,267.7,109.4,214.5,89.2,280.6,127,248.2,110.6
28091000007,MS,Marion County,000007,780,3,631,116,1,1,0,3,25,580,2,470,91,1,1,0,1,14,346.2,52.3,259.5,37.7,239.9,46.4,359.6,55.1,339.4,68.2,346.2,52.3,259.5,37.7,349.5,61.6,308.9,51.9
28091000008,MS,Marion County,000008,1850,27,1233,532,2,3,0,4,49,1379,19,926,407,2,2,0,0,23,562,296,395,219,368,256,600,283,566,308,562,296,395,219,583,295.5,498.2,272.4
28091000009,MS,Marion County,000009,906,21,835,23,4,0,0,0,23,659,6,620,19,4,0,0,0,10,360.1,19.7,259.1,13.6,248.4,15.9,388.4,19,370.9,30.1,360.1,19.7,259.1,13.6,379.6,24.6,325.4,19.7
28091000010,MS,Marion County,000010,885,20,490,354,0,1,0,3,17,652,17,360,269,0,1,0,0,5,232,218,167,151,159,170,248,199,228,221,232,218,167,151,238,210,206.8,191.8
28091000011,MS,Marion County,000011,739,32,353,319,0,3,0,1,31,512,22,260,216,0,1,0,0,13,141,120,100,92,90,110,146,118,129,132,141,120,100,92,137.5,125,121.2,114.4
28091000013,MS,Marion County,000013,449,4,386,48,0,0,0,3,8,353,1,303,43,0,0,0,0,6,212.5,38.8,161,32.8,152.9,37.8,217.7,44.8,210.6,47.8,212.5,38.8,161,32.8,214.1,46.3,190.9,40.4
28091000014,MS,Marion County,000014,1190,33,786,327,3,9,0,0,32,907,23,638,216,3,5,0,0,22,336,121,242,99,205,110,338,153,314,177,336,121,242,99,326,165,287,132
28091000015,MS,Marion County,000015,968,31,766,150,2,0,0,0,19,756,19,586,134,2,0,0,0,15,408.8,111.4,320,87.6,294.9,101.4,409,124.9,403.1,131.8,408.8,111.4,320,87.6,406,128.3,367.1,111.4
28091000016,MS,Marion County,000016,1132,14,868,207,1,5,0,2,35,828,6,625,165,1,3,0,0,28,377,130,276,91,244,105,426,117,386,147,377,130,276,91,406,132,341.8,118
28091000017,MS,Marion County,000017,879,3,814,32,6,1,0,0,23,668,2,628,21,6,0,0,0,11,423,19,321,15,312,15,462,30,441,39,423,19,321,15,451.5,34.5,391.8,23.6
28091000018,MS,Marion County,000018,716,8,448,246,1,0,0,1,12,523,8,317,187,1,0,0,0,10,215.7,113.7,158.4,81.6,159.4,92.3,231.3,115.6,219.6,125.3,215.7,113.7,158.4,81.6,225.4,120.5,196.9,105.7
28091000019,MS,Marion County,000019,740,7,180,545,1,0,0,1,6,695,3,175,509,1,0,0,1,6,5,129,5,90,7,107,35,103,10,128,5,129,5,90,22.5,115.5,12.4,111.4
28091000020,MS,Marion County,000020,447,13,45,374,3,1,0,0,11,312,2,31,269,3,1,0,0,6,6,174,8,114,2,150,9,152,5,160,6,174,8,114,7,156,6,150
28091000021,MS,Marion County,000021,706,12,301,371,0,3,0,2,17,535,9,231,281,0,3,0,0,11,156,222,125,169,118,198,177,215,158,231,156,222,125,169,167.5,223,146.8,207
28091000022,MS,Marion County,000022,1922,34,467,1372,2,5,0,8,34,1404,16,364,991,2,4,0,2,25,259.3,701.1,214.4,505.6,184.5,572.5,278.3,672.2,261.3,703.1,259.3,701.1,214.4,505.6,269.8,687.7,239.6,630.9
28091000023,MS,Marion County,000023,927,12,694,200,3,4,0,1,13,731,11,554,155,3,4,0,1,3,311.2,108.8,190.2,79.2,180.3,97.8,329.5,119.3,317,125.8,311.2,108.8,190.2,79.2,323.2,122.5,265.6,106.2
28093000101,MS,Marshall County,000101,3199,25,492,2609,4,2,6,2,59,2876,19,460,2342,4,2,6,1,42,132.9,860.1,136.1,566.7,98.3,589.6,152.6,776.3,130.8,811.7,132.9,860.1,136.1,566.7,141.7,794,130.1,720.9
28093000102,MS,Marshall County,000102,1751,42,239,1417,0,3,0,8,42,1377,34,194,1114,0,2,0,5,28,124,900,127,673,70,752,168,866,136,898,124,900,127,673,152,882,125,817.8
28093000103,MS,Marshall County,000103,1665,124,1015,466,7,3,0,3,47,1320,67,857,352,7,3,0,2,32,361,342.6,284,226.3,230.9,278.5,421.4,404.9,371,432.4,361,342.6,284,226.3,396.2,418.7,333.7,337
28093000201,MS,Marshall County,000201,1466,20,338,1080,1,0,0,2,25,1057,13,289,740,1,0,0,0,14,145,544,142,376,94,400,179,537,157,565,145,544,142,376,168,551,143.4,484.4
28093000202,MS,Marshall County,000202,504,11,263,222,0,0,0,2,6,386,11,199,174,0,0,0,0,2,104,130,85,87,66,93,124,125,121,129,104,130,85,87,122.5,127,100,112.8
28093000203,MS,Marshall County,000203,561,3,274,274,2,0,3,0,5,455,2,215,232,2,0,2,0,2,202.6,240.9,169.8,160.9,137.3,186.7,227.6,241.8,209.5,248.9,202.6,240.9,169.8,160.9,218.6,245.4,189.4,215.9
28093000204,MS,Marshall County,000204,1012,26,636,327,1,0,0,0,22,822,17,519,264,1,0,0,0,21,250.4,183.1,226.2,132.1,210.7,137.3,307.4,195.2,300.5,202.1,250.4,183.1,226.2,132.1,304,198.6,259,169.9
28093000205,MS,Marshall County,000205,1807,71,1219,463,0,5,1,4,44,1466,38,1043,340,0,5,1,2,37,604,264,495,195,421,234,677,278,629,308,604,264,495,195,653,293,565.2,255.8
28093000206,MS,Marshall County,000206,1660,194,950,461,5,3,2,3,42,1300,125,787,351,5,1,2,2,27,219,218,173,139,136,171,298,236,252,265,219,218,173,139,275,250.5,215.6,205.8
28093000301,MS,Marshall County,000301,3694,223,2269,1081,8,8,3,0,102,3041,129,1955,860,8,8,3,0,78,810,534,599,374,493,415,842,532,759,578,810,534,599,374,800.5,555,700.6,486.6
