GEOID20,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,uss_18_rep_new,uss_18_dem_klo,gov_18_rep_joh,gov_18_dem_wal,atg_18_rep_war,atg_18_dem_ell,sos_18_rep_how,sos_18_dem_sim,pre_20_dem_bid,pre_20_rep_tru,uss_20_dem_smi,uss_20_rep_lew,arv_16,adv_16,arv_18,adv_18,arv_20,adv_20,nrv,ndv
27095000045,MN,Mille Lacs County,000045,522,1,508,0,3,1,0,0,9,401,1,398,0,0,0,0,0,2,180.1,57.9,134,69.7,140.9,57.1,146.7,47.5,142.8,56.9,56.2,235.6,62.8,217.2,180.1,57.9,141.1,57.8,226.4,59.5,171.1,58.3
27095000050,MN,Mille Lacs County,000050,803,17,569,0,182,0,0,1,34,662,11,502,0,119,0,0,1,29,239.2,159.1,153.2,198.7,188.8,172,194.7,144.3,187.8,158.2,186.8,260,161.1,231.3,239.2,159.1,181.1,168.3,245.6,174,207.9,168.6
27095000055,MN,Mille Lacs County,000055,557,10,494,0,37,1,0,0,15,455,4,418,0,20,1,0,0,12,215.2,79.8,131,112.4,167.1,80.2,168.3,71.7,157.2,76.2,98.3,249.5,94,228.3,215.2,79.8,155.9,85.1,238.9,96.2,188.1,87.5
27095000060,MN,Mille Lacs County,000060,1507,35,493,0,873,7,0,5,94,1052,13,447,0,529,7,0,4,52,211.3,374.8,151.5,311,181.4,298,182.4,273.1,176.4,303,396.7,245.2,313,215.3,211.3,374.8,172.9,296.3,230.3,354.9,194.8,324.2
27095000065,MN,Mille Lacs County,000065,47,2,44,0,0,0,0,1,0,38,2,36,0,0,0,0,0,0,8.6,6.7,6.7,8.6,7.6,6.7,8.6,5.7,6.7,7.6,7.6,15.2,7.6,14.3,8.6,6.7,7.4,7.1,14.7,7.6,9.6,7.2
27095000070,MN,Mille Lacs County,000070,3021,32,2782,12,36,13,1,9,136,2424,18,2259,9,33,8,1,7,89,831.5,442,536.4,528,602.3,454.2,628.9,403,622.9,414,525.5,989.9,488.4,847.5,831.5,442,597.6,449.8,918.7,507,722.8,465
27095000075,MN,Mille Lacs County,000075,1640,34,1537,2,6,4,1,7,49,1179,17,1115,0,5,1,1,5,35,632.7,181,443.1,285.9,475.6,241.3,487.2,200.1,481,224.3,237.9,764.3,232,698.1,632.7,181,471.7,237.9,731.2,235,568.8,228.9
27095000080,MN,Mille Lacs County,000080,1512,24,1388,8,17,16,0,13,46,1110,15,1038,3,8,14,0,6,26,563.8,158.4,399.6,236.5,441.7,187.4,450.7,167.3,437.7,169.4,210.3,697,211.4,635.9,563.8,158.4,432.4,190.2,666.4,210.9,518,191.5
27095000085,MN,Mille Lacs County,000085,89,3,82,0,1,0,1,0,2,65,3,59,0,0,0,1,0,2,37.8,8.9,27.7,15.2,33.2,9.6,33.2,10.3,30.2,12.4,9.7,53.4,12.6,49.4,37.8,8.9,31.1,11.9,51.4,11.2,37.8,11.2
27095000090,MN,Mille Lacs County,000090,784,28,636,15,77,1,0,4,23,602,14,516,10,46,1,0,3,12,178.7,132.9,94,161.3,124,128.6,117.9,125.4,115.8,125.6,160.7,199.1,155.1,170.5,178.7,132.9,112.9,135.2,184.8,157.9,142.8,141.4
27095000095,MN,Mille Lacs County,000095,580,14,505,1,28,2,1,3,26,440,6,395,0,14,2,1,3,19,158.1,71.2,77.3,120.8,100.7,97.3,99.7,87.7,98.7,90.6,100.3,187.4,99.4,150.5,158.1,71.2,94.1,99.1,169,99.9,124.6,95.3
27095000100,MN,Mille Lacs County,000100,783,7,746,3,1,4,1,1,20,600,5,573,2,1,1,1,1,16,269.7,87.1,205.3,119.8,223.6,100.1,223.9,86.6,222.7,90.1,102,381.8,109.4,342.8,269.7,87.1,218.9,99.1,362.3,105.7,267.1,99.3
27095000105,MN,Mille Lacs County,000105,238,4,221,1,2,1,0,0,9,180,4,167,1,1,1,0,0,6,68.2,33.6,50.4,40.5,57.3,33.6,55.3,28.7,55.3,31.6,29.6,84,31.6,74.1,68.2,33.6,54.6,33.6,79.1,30.6,63.5,32.8
27095000110,MN,Mille Lacs County,000110,4766,128,4280,25,52,20,0,25,236,3750,68,3428,22,40,20,0,21,151,1280.6,697.2,812.7,868.1,950.4,718.3,974.6,619.8,948.4,677.1,846.2,1527.9,745.2,1304,1280.6,697.2,921.5,720.8,1415.9,795.7,1114.1,738.8
27095000115,MN,Mille Lacs County,000115,2228,36,2061,4,17,14,0,11,85,1712,16,1605,4,15,12,0,11,49,877.4,282.8,547.3,392.9,615.6,316.7,632.4,275.2,614.6,296.9,312.8,952.1,310.8,862,877.4,282.8,602.5,320.4,907.1,311.8,728.8,312.6
27095000120,MN,Mille Lacs County,000120,836,20,654,1,98,6,0,3,54,700,12,570,0,72,6,0,0,40,255.5,135.9,176.2,157.2,218.3,121,214.4,114.1,209.5,120.1,172.1,313.2,147.4,287.7,255.5,135.9,204.6,128.1,300.4,159.8,239.3,138.3
27095000125,MN,Mille Lacs County,000125,235,2,205,0,13,0,0,2,13,218,2,192,0,12,0,0,2,10,84,49.4,55.2,77.3,69.5,61.1,74.4,47.3,67.4,61,71.2,99.3,67.2,89.2,84,49.4,66.6,61.7,94.2,69.2,77,62.1
27097000005,MN,Morrison County,000005,561,4,547,0,1,0,0,1,8,414,2,407,0,1,0,0,1,3,267.6,57.9,171.7,91.8,201.7,58.9,199.7,54.9,199.7,56.9,70.9,303.5,71.9,279.6,267.6,57.9,193.2,65.6,291.5,71.4,231.9,66.2
27097000010,MN,Morrison County,000010,665,7,620,4,1,1,0,6,26,507,4,482,3,0,0,0,4,14,321.8,59.7,200.4,94.2,230.8,64.6,229.1,55.5,228.9,62.5,75.7,355.2,80.3,307.2,321.8,59.7,222.3,69.2,331.2,78,267.6,70.4
27097000015,MN,Morrison County,000015,1149,19,1101,2,1,0,0,6,20,875,10,848,2,1,0,0,5,9,518.1,131.2,360.7,186.3,399.8,145.2,403.8,127.2,404.7,137.2,155,622.1,169,558.1,518.1,131.2,392.3,149,590.1,162,466.8,150.2
27097000020,MN,Morrison County,000020,279,4,274,0,0,1,0,0,0,204,1,202,0,0,1,0,0,0,95,25,44,44,59,28,56,24,53,26,21,121,23,105,95,25,53,30.5,113,22,76.1,27.3
27097000025,MN,Morrison County,000025,307,6,299,0,0,1,0,0,1,216,5,210,0,0,1,0,0,0,105,13,71,33,86,17,81,18,85,16,15,133,22,112,105,13,80.8,21,122.5,18.5,96.1,19.1
27097000030,MN,Morrison County,000030,725,30,684,0,0,1,1,1,8,527,25,495,0,0,1,1,1,4,290.4,25.1,213.3,64.2,233.3,41.1,233.3,34.1,226.3,41.1,36.1,356.5,43.1,337.4,290.4,25.1,226.6,45.1,347,39.6,270.1,40.7
27097000035,MN,Morrison County,000035,562,4,547,2,2,0,0,0,7,409,3,398,1,1,0,0,0,6,243.1,25,178,52,193,38,199,29,190,33,30,292.1,38,269.1,243.1,25,190,38,280.6,34,223.5,35
27097000045,MN,Morrison County,000045,452,19,421,0,1,0,0,0,11,350,16,327,0,1,0,0,0,6,187.1,32,128.1,67.1,149.1,47,150.1,39,148.1,43,36,235.2,38.1,219.2,187.1,32,143.9,49,227.2,37.1,173.8,43.2
27097000050,MN,Morrison County,000050,776,8,743,1,4,2,0,1,17,617,5,600,1,1,1,0,1,8,308.8,82.9,235.5,113.1,258.6,89.8,263.9,75.3,259.6,85.4,93.8,367.5,95.4,339.6,308.8,82.9,254.4,90.9,353.5,94.6,290.5,90.8
27097000055,MN,Morrison County,000055,475,5,458,2,0,1,0,0,9,396,2,389,0,0,1,0,0,4,250.4,50.5,176.1,81,194.9,63.2,192.9,55.4,188.9,62.2,69.1,272.2,68.2,249.3,250.4,50.5,188.2,65.4,260.7,68.6,217.8,64.2
27097000060,MN,Morrison County,000060,114,3,109,0,0,0,0,0,2,97,3,92,0,0,0,0,0,2,54.5,7.2,31,16.3,35.1,11.2,34.1,9.2,34.1,12.2,8.2,62.8,12.2,58.7,54.5,7.2,33.6,12.2,60.8,10.2,44.3,10.9
27097000065,MN,Morrison County,000065,981,6,954,1,0,2,0,4,14,710,2,691,1,0,2,0,4,10,470.6,55.5,320,110,351.7,76.3,346.8,70.3,344.8,78.3,77.3,569.7,79.3,542,470.6,55.5,340.8,83.7,555.8,78.3,420.8,78.1
27097000070,MN,Morrison County,000070,216,0,203,2,0,2,0,0,9,158,0,152,0,0,2,0,0,4,103,20,64,32,66,29,69,25,64,30,23,110,25,99,103,20,65.8,29,104.5,24,82.1,26.3
27097000075,MN,Morrison County,000075,70,1,61,0,0,0,0,1,7,49,0,42,0,0,0,0,1,6,29.2,4.2,16.3,4.4,19.5,0.3,18.5,1.2,18.5,3.2,3.3,33.6,2.4,31.4,29.2,4.2,18.2,2.3,32.5,2.9,23.9,2.7
27097000080,MN,Morrison County,000080,469,3,454,0,0,0,0,0,12,332,3,322,0,0,0,0,0,7,203,32,167,51,181,38,175,29,174,34,38,250,38,240,203,32,174.2,38,245,38,198.6,37.1
27097000085,MN,Morrison County,000085,764,9,728,0,2,3,0,0,22,604,4,575,0,2,3,0,0,20,333.7,87.5,220.9,122.9,254.5,91.3,246.6,87.8,239.5,96,121.2,355.1,116.3,317.8,333.7,87.5,240.4,99.5,336.4,118.7,281.1,103.3
27097000090,MN,Morrison County,000090,123,3,114,0,0,0,0,0,6,105,1,99,0,0,0,0,0,5,26,17,22,23,23,23,26,18,24,22,19,42,22,35,26,17,23.8,21.5,38.5,20.5,28.3,20.6
27097000095,MN,Morrison County,000095,23,2,21,0,0,0,0,0,0,21,2,19,0,0,0,0,0,0,6,8,3,6,3,6,4,5,3,6,6,11,7,9,6,8,3.2,5.8,10,6.5,5.6,6.3
27097000100,MN,Morrison County,000100,194,0,189,0,0,0,0,1,4,130,0,125,0,0,0,0,1,4,79,20,64,19,68,17,71,10,64,19,13,101,16,91,79,20,66.8,16.2,96,14.5,76.9,16.3
27097000105,MN,Morrison County,000105,464,9,422,1,2,4,0,3,23,345,1,328,1,2,4,0,3,6,177,49,112,69,122,55,121,54,114,58,56,196,62,175,177,49,117.2,59,185.5,59,145.3,57.6
27097000110,MN,Morrison County,000110,120,0,114,0,0,0,0,0,6,93,0,88,0,0,0,0,0,5,33,13,16,22,16,22,20,17,18,18,16,34,17,27,33,13,17.5,19.8,30.5,16.5,23.4,17.9
27097000115,MN,Morrison County,000115,212,1,201,0,1,0,0,0,9,163,0,155,0,1,0,0,0,7,91,8,55,27,66,14,66,12,61,20,14,110,20,101,91,8,62,18.2,105.5,17,78.6,16.4
27097000120,MN,Morrison County,000120,2683,45,2485,38,7,15,2,1,90,2180,30,2070,17,4,14,2,1,42,701,416.7,489.2,521.5,544.6,435.2,576.5,379,554.2,417.7,487.5,793.1,462.4,680.7,701,416.7,541.1,438.3,736.9,474.9,619.9,445.7
27097000125,MN,Morrison County,000125,3861,108,3501,33,16,21,0,12,170,2980,56,2784,16,14,18,0,11,81,1232.3,559.7,816,706.5,921.8,570.9,957.5,493.9,933.6,534,670,1367,639.3,1201.8,1232.3,559.7,907.2,576.3,1284.4,654.6,1061.4,596.3
27097000130,MN,Morrison County,000130,2596,54,2372,62,16,5,2,2,83,1976,32,1844,29,16,5,0,2,48,791.3,247.1,504.8,346,565.7,287.2,562,261.7,551.8,276.1,315.9,833.2,311.9,693.5,791.3,247.1,546.1,292.7,763.3,313.9,643.2,292.3
27097000135,MN,Morrison County,000135,1676,25,1591,5,5,7,0,2,41,1252,10,1205,5,3,7,0,2,20,722.1,253.6,473.5,343,537.2,276.2,557.3,233.4,541.5,260.6,303.9,781.1,302.1,722.4,722.1,253.6,527.4,278.3,751.8,303,619.3,281.8
27097000140,MN,Morrison County,000140,708,9,681,0,2,2,0,1,13,529,6,514,0,2,1,0,1,5,282,42,155,92,180,66,182,53,178,61,57,360,68,329,282,42,173.8,68,344.5,62.5,238,62.7
27097000145,MN,Morrison County,000145,667,29,588,2,17,5,0,0,26,530,20,473,0,14,2,0,0,21,172.2,63.2,116.7,70,126.5,59.3,126.5,56.4,133.3,55.5,76.8,216,75.9,182.9,172.2,63.2,125.7,60.3,199.4,76.4,153.4,65.3
27097000150,MN,Morrison County,000150,244,9,231,0,1,0,0,0,3,183,5,174,0,1,0,0,0,3,116,26.7,84.7,42.8,90.8,35.6,96.1,28.6,96.7,32.2,38.9,128.8,35.6,122.9,116,26.7,92.1,34.8,125.9,37.3,105.2,34.4
27097000155,MN,Morrison County,000155,79,3,73,0,0,0,0,0,3,70,2,65,0,0,0,0,0,3,33,9,19,14,25,7,23,7,23,10,9,46,11,38,33,9,22.5,9.5,42,10,29.6,9.6
27097000160,MN,Morrison County,000160,462,13,435,0,4,2,0,0,8,331,7,316,0,0,2,0,0,6,162,60,109,91,120,76,127,67,128,69,60,196,68,176,162,60,121,75.8,186,64,145.4,70.1
27097000165,MN,Morrison County,000165,1418,27,1357,3,7,2,0,1,21,1062,7,1033,3,3,1,0,1,14,551.1,115,338.1,182,369.1,151,373.1,132,365.1,139,148,566.2,152,492.2,551.1,115,361.4,151,529.2,150,436.4,145.6
27097000170,MN,Morrison County,000170,595,4,583,0,0,2,0,0,6,415,2,408,0,0,2,0,0,3,238.6,21.8,146.5,47.5,161.4,28.7,165.3,24.8,166.3,17.8,34.6,290.1,43.6,267.3,238.6,21.8,159.9,29.7,278.7,39.1,205.1,31.3
27097000175,MN,Morrison County,000175,958,21,915,1,1,0,0,0,20,731,14,702,0,1,0,0,0,14,418.2,93.4,303.6,134.8,325.8,117.4,331.5,93.5,324.8,106.9,117.6,452.6,116.6,429.9,418.2,93.4,321.4,113.2,441.2,117.1,369.5,111.5
27097000180,MN,Morrison County,000180,354,1,342,0,0,0,0,0,11,278,1,268,0,0,0,0,0,9,136,19,82,44,94,29,97,21,94,27,23,173,34,151,136,19,91.8,30.2,162,28.5,118.1,28.1
27097000185,MN,Morrison County,000185,306,2,301,0,2,0,0,0,1,235,2,230,0,2,0,0,0,1,120,36,69,41,77,32,83,22,78,31,38,139,41,126,120,36,76.7,31.5,132.5,39.5,98.8,34.4
27097000195,MN,Morrison County,000195,607,10,567,2,4,0,0,0,24,456,3,436,0,4,0,0,0,13,241.6,70.5,134.9,92,158.1,71.8,158.1,68.6,152.1,69.8,74.9,270.8,77.8,229.7,241.6,70.5,150.8,75.6,250.3,76.4,192.2,75.1
27097000200,MN,Morrison County,000200,513,3,495,1,0,0,0,0,14,439,3,427,0,0,0,0,0,9,197,43,159,75,178,56,189,37,173,52,60,269,70,254,197,43,174.8,55,261.5,65,202.7,56.2
27097000205,MN,Morrison County,000205,740,18,682,7,3,1,0,5,24,573,13,535,5,2,0,0,5,13,307.4,74.2,198.5,119.5,227.4,89.6,233.2,74.2,229.4,76.1,87.7,343.1,102.2,317.1,307.4,74.2,222.1,89.9,330.1,94.9,265.2,89.1
27097000210,MN,Morrison County,000210,219,4,206,1,0,0,0,0,8,168,4,158,0,0,0,0,0,6,90.1,21.9,89.4,24.1,96.6,18.9,100.6,13.8,94.6,16.9,18.1,134.4,18,126.2,90.1,21.9,95.3,18.4,130.3,18,104.6,18.8
27097000215,MN,Morrison County,000215,1277,38,1190,0,7,5,0,4,33,913,26,861,0,7,2,0,4,13,407.8,124.4,237.4,178.6,269.5,144.4,273.5,126.4,270.6,128.4,155.4,467.2,153.5,405,407.8,124.4,262.8,144.4,436.1,154.5,333,144.5
27097000220,MN,Morrison County,000220,1315,12,1259,2,0,13,0,0,29,1094,9,1060,1,0,5,0,0,19,589.3,227.1,444.5,318.7,513.8,246.2,511.2,218.6,497.8,233.1,292.8,670.5,271,636.9,589.3,227.1,491.8,254.2,653.7,281.9,552,258.2
27097000225,MN,Morrison County,000225,210,3,192,0,0,0,0,4,11,161,3,147,0,0,0,0,4,7,85.8,24.9,61.3,33.5,67.3,27.5,64.5,26,59.9,27.5,22.3,101.8,27.9,89.8,85.8,24.9,63.3,28.7,95.8,25.1,75.8,27.1
27097000230,MN,Morrison County,000230,723,9,701,1,0,3,0,0,9,561,7,544,1,0,2,0,0,7,318.6,87.8,198.3,128.2,212.1,114.4,217,93.7,208.1,108.5,104.6,347.2,105.6,323.6,318.6,87.8,208.9,111.2,335.4,105.1,260.7,106.1
27097000235,MN,Morrison County,000235,321,6,304,1,1,1,0,1,7,248,2,239,1,0,1,0,1,4,109.4,36.8,65.7,42.8,69.7,37.8,75.6,27.9,74.6,36.8,38.8,125.4,36.8,112.4,109.4,36.8,71.4,36.3,118.9,37.8,90.4,36.8
27097000240,MN,Morrison County,000240,510,10,496,0,1,0,0,0,3,382,5,376,0,0,0,0,0,1,216.2,28.7,157.1,58.2,175.2,40.1,179,32.5,167.6,40.1,35.4,251.5,46.8,233.4,216.2,28.7,169.7,42.7,242.4,41,197.1,40.2
27097000245,MN,Morrison County,000245,780,8,763,0,2,0,0,0,7,549,5,541,0,0,0,0,0,3,362.7,77.4,256.1,116.6,288,82.7,290,70.6,284,76.7,65.7,419.5,76.6,392.5,362.7,77.4,279.5,86.6,406,71.2,327.5,80.9
27097000250,MN,Morrison County,000250,487,19,458,5,0,0,0,0,5,358,8,346,4,0,0,0,0,0,169.9,42.3,127,67.7,135.2,57.5,137.1,45.4,135.1,52.5,45.5,193.5,50.5,176.3,169.9,42.3,133.6,55.8,184.9,48,153.4,51.6
27099000005,MN,Mower County,000005,683,27,638,1,0,3,0,2,12,562,12,539,0,0,2,0,2,7,192.3,143.4,139.5,207.2,162.4,187.3,176.3,153.4,175.3,162.4,157.4,222.2,164.4,189.3,192.3,143.4,163.4,177.6,205.7,160.9,179.6,167.9
27099000010,MN,Mower County,000010,443,13,422,2,0,1,0,0,5,341,9,329,1,0,1,0,0,1,137.8,89.6,93.6,172.9,121.7,144.8,130.8,123.6,117.8,134.7,121.7,152,131.7,133.8,137.8,89.6,116,144,142.9,126.7,126.8,131.3
27099000015,MN,Mower County,000015,4508,688,2770,476,4,372,63,20,115,3543,423,2423,328,2,237,33,9,88,546,840.2,386.4,846.7,439.2,799.5,466.8,710.7,447,765.3,1058.2,678.6,961.9,569.1,546,840.2,434.8,780.6,623.9,1010,504.7,854.6
27099000020,MN,Mower County,000020,4456,1026,2691,164,15,341,49,13,157,3220,577,2205,100,14,213,28,11,72,634.6,833.2,378.8,857.1,419.5,808.5,472,693.5,453.2,766.8,994.6,719.8,857,611.7,634.6,833.2,430.9,781.5,665.8,925.8,527.1,830.1
27099000025,MN,Mower County,000025,117,13,95,0,0,0,0,0,9,78,5,71,0,0,0,0,0,2,21.9,19.4,23.5,22.6,22.6,23.5,23.5,19.4,22.6,21,25.9,29.9,25.1,28.3,21.9,19.4,23.1,21.6,29.1,25.5,24.6,22.4
27099000030,MN,Mower County,000030,3906,630,2724,111,4,269,45,9,114,2914,371,2207,70,4,162,33,7,60,732.5,791.9,489.2,854.3,562.1,786.4,619.6,671.2,563.2,745.8,957.4,784.6,885,670.8,732.5,791.9,558.5,764.4,727.7,921.2,631.7,813.1
27099000035,MN,Mower County,000035,4774,479,3413,419,2,329,16,9,107,3472,297,2679,223,2,206,7,6,52,1037.7,1089.3,719.1,1203.5,835.2,1084.4,915.3,896.2,866.2,986.3,1305.5,1097.9,1222.5,996.6,1037.7,1089.3,834,1042.6,1047.3,1264,924,1112.5
27099000050,MN,Mower County,000050,4220,1036,2317,214,16,429,72,16,120,3009,582,1883,114,11,292,50,7,70,473.5,576,293.9,596.1,323.3,568.8,338.6,504.6,331.3,568.9,715,579.2,610.2,443.1,473.5,576,321.8,559.6,511.2,662.6,397.6,591.4
27099000055,MN,Mower County,000055,4186,747,2903,170,1,240,8,11,106,3032,414,2310,88,0,152,6,6,56,724.8,810.8,361.4,668.2,407.2,639.9,445.2,544.5,421.8,598,920.9,859.8,892.2,686.3,724.8,810.8,408.9,612.6,773,906.6,558.1,724.9
27099000070,MN,Mower County,000070,888,56,798,8,2,4,0,2,18,689,31,642,1,2,3,0,0,10,263.6,201.2,166.4,235,188.5,214.6,198.3,186,190.7,198.1,234.5,288.2,228.3,250.2,263.6,201.2,186,208.4,269.2,231.4,220.8,213.9
27099000075,MN,Mower County,000075,149,3,142,1,0,0,0,0,3,116,1,115,0,0,0,0,0,0,61,18,36,34,43,27,50,17,45,21,24,70,31,57,61,18,43.5,24.8,63.5,27.5,51.7,24.6
27099000080,MN,Mower County,000080,638,51,564,1,5,0,0,7,10,502,26,459,0,5,0,0,4,8,200.9,113.9,132,170.8,140.1,162.7,152,139.8,154,141.8,159.8,225,152.8,201,200.9,113.9,144.5,153.7,213,156.3,172.1,148.8
27099000085,MN,Mower County,000085,169,5,162,0,0,1,0,0,1,115,1,113,0,0,1,0,0,0,74,23,35,45,37,40,41,34,39,36,35,67,40,59,74,23,38,38.8,63,37.5,50.3,36.1
27099000090,MN,Mower County,000090,324,2,311,4,0,1,0,0,6,259,1,252,1,0,1,0,0,4,111.5,50.2,61.4,89.3,78.4,71.2,84.4,58.2,80.4,64.2,68.2,125.5,67.2,102.5,111.5,50.2,76.2,70.7,114,67.7,92,66.9
27099000095,MN,Mower County,000095,252,2,233,2,0,5,0,0,10,210,1,198,2,0,5,0,0,4,108.5,45.8,82.6,65.7,96.6,50.8,97.6,48.8,95.6,46.8,49.8,113.5,45.8,108.5,108.5,45.8,93.1,53,111,47.8,100.4,50.5
27099000100,MN,Mower County,000100,130,2,117,1,0,0,0,5,5,105,2,94,0,0,0,0,5,4,44,22,29,27,31,24,31,22,35,21,23,38,22,35,44,22,31.5,23.5,36.5,22.5,34.7,23
27099000105,MN,Mower County,000105,385,6,375,1,0,0,0,0,3,277,2,273,0,0,0,0,0,2,150,53,111,69,127,54,135,40,130,43,61,166.1,66,151,150,53,125.8,51.5,158.5,63.5,138.6,55.2
27099000110,MN,Mower County,000110,1127,30,1048,3,1,6,0,3,36,820,16,777,0,1,6,0,3,17,337,163,219,225,251,199,268,147,270,168,201,394,197,345,337,163,252,184.7,369.5,199,297.7,185.7
27099000115,MN,Mower County,000115,337,3,316,0,0,4,0,0,14,238,1,229,0,0,4,0,0,4,126.9,37,85,48,93,41,94,36,87,38,49,123,50,120,126.9,37,89.7,40.7,121.4,49.5,104.1,42.7
27099000120,MN,Mower County,000120,906,38,798,9,1,32,0,4,24,696,21,636,6,1,16,0,2,14,329.4,251.9,204.9,284.8,228.6,260.5,251,221.5,239.8,230.9,273.2,363.8,279.2,299.2,329.4,251.9,231.1,249.4,331.5,276.2,273.8,257.4
27099000125,MN,Mower County,000125,957,40,884,2,3,2,0,5,21,741,24,697,1,3,2,0,1,13,323.5,137,201.7,202.4,235,175.1,248,138,236,150.9,158.9,346.9,166.1,288.6,323.5,137,230.2,166.6,317.8,162.5,268.5,161.2
27099000130,MN,Mower County,000130,342,5,328,2,0,1,0,2,4,256,0,251,0,0,1,0,2,2,132.5,55,86.3,75.6,103,59.9,106,51,106,50.1,50.1,153.1,56.9,136.4,132.5,55,100.3,59.1,144.7,53.5,117.6,56.9
27099000135,MN,Mower County,000135,235,8,221,0,0,0,0,0,6,167,4,159,0,0,0,0,0,4,91,38.6,53.4,67.3,69.2,53.4,72.2,42.5,74.2,39.6,26.7,101.9,37.6,87.1,91,38.6,67.3,50.7,94.5,32.2,78.4,43.7
27099000140,MN,Mower County,000140,522,30,457,6,1,1,0,1,26,400,17,366,5,1,0,0,1,10,137,90,80,125,89,118,95,95,92,111,106,152,113,119,137,90,89,112.2,135.5,109.5,109.1,108.3
27099000145,MN,Mower County,000145,369,8,353,0,0,1,0,1,6,269,6,259,0,0,1,0,1,2,132,65,95,73,100,67,109,51,101,58,59,165,64,146,132,65,101.2,62.2,155.5,61.5,121.1,62.4
27099000150,MN,Mower County,000150,144,22,118,3,0,1,0,0,0,120,10,106,3,0,1,0,0,0,29,32,11,41,15,35,14,33,18,37,29,32,29,23,29,32,14.5,36.5,27.5,29,20.3,33.7
27099000155,MN,Mower County,000155,315,4,304,0,0,2,0,0,5,226,4,216,0,0,2,0,0,4,115.9,56,71.9,85.9,84.9,72.9,81.9,59.9,81.9,70.9,73.9,114.9,74.9,107.9,115.9,56,80.2,72.4,111.4,74.4,94.2,70.6
27099000160,MN,Mower County,000160,342,1,329,0,0,1,0,1,10,267,0,257,0,0,1,0,1,8,128,65,64,95,72,90,84,75,76,80,72,143,86,121,128,65,74,85,132,79,98.3,80.4
27099000165,MN,Mower County,000165,288,2,277,1,0,0,0,3,5,226,0,219,0,0,0,0,3,4,111,37,77,55,80,52,84,42,81,48,58,142,54,131,111,37,80.5,49.2,136.5,56,100.9,49.4
27099000170,MN,Mower County,000170,458,8,431,2,0,1,0,0,16,329,4,314,0,0,0,0,0,11,142,41.8,109.9,66.2,122.6,55.5,129.4,37.9,121.6,38.9,62.3,172.2,66.2,153.7,142,41.8,120.9,49.6,162.9,64.2,135.9,52.7
27099000175,MN,Mower County,000175,472,6,454,0,0,1,0,0,11,347,4,336,0,0,1,0,0,6,181,69.2,140.1,91.8,155.4,81.6,164.6,63.1,167.4,63.1,94.7,210.8,88.8,205.3,181,69.2,156.9,74.9,208.1,91.8,174.9,78.9
27099000180,MN,Mower County,000180,718,19,668,2,1,0,2,4,22,557,3,534,1,1,0,0,2,16,248.9,146.9,208.4,173.8,238.7,146.6,236,130.9,234.8,133.3,180.8,331.1,175.1,298.1,248.9,146.9,229.5,146.2,314.6,177.9,256.6,155.3
27099000185,MN,Mower County,000185,397,14,371,2,0,0,0,0,10,288,10,274,0,0,0,0,0,4,101,75,60.6,110.5,65.4,106.6,71.2,91.2,72.1,95.1,91.3,120.2,100,102.9,101,75,67.3,100.8,111.5,95.6,84.7,95.7
27099000190,MN,Mower County,000190,63,0,63,0,0,0,0,0,0,52,0,52,0,0,0,0,0,0,16,10,8,4,10,5,8,2,11,5,8,32,5,20,16,10,9.2,4,26,6.5,15,5.6
27099000195,MN,Mower County,000195,291,3,284,0,0,2,0,0,2,218,2,212,0,0,2,0,0,2,128,35,79,42,87,31,87,30,85,29,47,146,53,130,128,35,84.5,33,138,50,106,38.1
27099000200,MN,Mower County,000200,61,1,56,1,0,0,0,0,3,51,1,48,0,0,0,0,0,2,5,13.4,4.6,19.7,4.8,19.6,7.8,13.5,3.8,19.4,20.3,8.1,22.4,5.9,5,13.4,5.2,18,7,21.4,5.7,18.3
27099000205,MN,Mower County,000205,415,10,399,0,0,1,0,0,5,314,7,304,0,0,1,0,0,2,136,105,104,113,110,106,120,92,111,101,102,163,109,143,136,105,111.2,103,153,105.5,126.7,104
27099000210,MN,Mower County,000210,164,6,148,1,1,0,0,0,8,106,3,98,0,1,0,0,0,4,46,28,26,40,29,38,28,32,34,31,27,53,32,39,46,28,29.2,35.2,46,29.5,36.4,32.6
27099000215,MN,Mower County,000215,358,9,343,1,0,0,0,3,2,278,4,270,0,0,0,0,3,1,141,47,84,61,85,62,101,41,93,52,55,159,63,145,141,47,90.8,54,152,59,115.4,54.4
27099000220,MN,Mower County,000220,520,28,479,3,0,1,0,2,7,407,12,388,1,0,1,0,2,3,170.2,117.2,92.5,131.7,100.6,127,109.5,101.5,105.1,104.8,142,180.7,146.8,154.6,170.2,117.2,101.9,116.3,167.7,144.4,130.5,124.4
27101000005,MN,Murray County,000005,111,2,107,0,0,0,0,0,2,90,2,86,0,0,0,0,0,2,44.4,12.1,34.2,18.2,34.2,18.1,39.2,11.1,37.2,12.1,20.1,51.4,20.1,43.4,44.4,12.1,36.2,14.9,47.4,20.1,40.6,16
27101000010,MN,Murray County,000010,168,0,166,0,0,0,0,0,2,135,0,134,0,0,0,0,0,1,68,32,46,49,49,49,55,42,50,46,32,72,35,63,68,32,50,46.5,67.5,33.5,57.6,40.7
