GEOID20,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_dem_cli,pre_16_rep_tru,uss_18_dem_kai,uss_18_rep_ste,arv_16,adv_16,arv_18,adv_18,arv_20,adv_20,nrv,ndv
51107000620,VA,Loudoun County,000620,4561,548,2924,258,4,569,0,28,230,3498,375,2332,205,4,436,0,23,123,1461,997.2,1502.8,790.2,997.2,1461,790.2,1502.8,NA,NA,893.7,1481.9
51107000621,VA,Loudoun County,000621,5920,733,2994,428,9,1418,4,29,305,4125,488,2172,302,9,978,4,16,156,1633,973,1640,715,973,1633,715,1640,NA,NA,844,1636.5
51107000622,VA,Loudoun County,000622,5756,756,2651,784,9,1224,4,25,303,4375,518,2204,548,9,895,2,19,180,1543.3,731.6,1603.7,658.3,731.6,1543.3,658.3,1603.7,NA,NA,695,1573.5
51107000623,VA,Loudoun County,000623,5717,394,3330,358,10,1279,5,37,304,4681,283,2947,279,5,965,5,18,179,1353.8,882.2,1848,898,882.2,1353.8,898,1848,NA,NA,890.1,1600.9
51107000625,VA,Loudoun County,000625,1789,101,1213,39,0,369,1,6,60,1263,71,876,32,0,247,1,6,30,494,408,534,342,408,494,342,534,NA,NA,375,514
51107000626,VA,Loudoun County,000626,1661,29,1557,15,0,57,1,0,2,1651,24,1556,15,0,54,1,0,1,521.7,430.4,694.3,477.7,430.4,521.7,477.7,694.3,NA,NA,454,608
51107000627,VA,Loudoun County,000627,2089,401,977,233,0,337,2,18,121,1629,302,822,172,0,243,2,15,73,755.1,344.5,563.2,166.8,344.5,755.1,166.8,563.2,NA,NA,255.7,659.2
51107000628,VA,Loudoun County,000628,7392,848,3227,885,10,1948,4,40,430,5399,573,2544,651,6,1370,4,28,223,1367.9,684,1585.5,566.4,684,1367.9,566.4,1585.5,NA,NA,625.2,1476.7
51107000629,VA,Loudoun County,000629,1644,310,652,257,2,308,0,24,91,1243,226,538,179,1,229,0,14,56,526.1,342.2,515.2,247.3,342.2,526.1,247.3,515.2,NA,NA,294.7,520.7
51107000701,VA,Loudoun County,000701,5601,2665,1624,325,9,786,0,38,154,4143,1734,1393,263,5,640,0,22,86,1194.8,644.3,1074.1,469.1,644.3,1194.8,469.1,1074.1,NA,NA,556.7,1134.4
51107000702,VA,Loudoun County,000702,4883,2227,1458,286,7,684,4,31,186,3830,1604,1258,246,7,570,3,24,118,1265.2,671.7,1214.9,526.9,671.7,1265.2,526.9,1214.9,NA,NA,599.3,1240
51107000703,VA,Loudoun County,000703,5459,1883,1562,507,1,1200,0,48,258,4098,1331,1276,389,1,918,0,21,162,1553.4,601.8,1545.5,386.6,601.8,1553.4,386.6,1545.5,NA,NA,494.2,1549.5
51107000705,VA,Loudoun County,000705,7279,3621,2227,387,8,797,2,57,180,5503,2505,1882,324,4,645,1,25,117,1584.6,896.6,1523,691.9,896.6,1584.6,691.9,1523,NA,NA,794.2,1553.8
51107000707,VA,Loudoun County,000707,3727,684,1505,451,2,876,1,20,188,2861,512,1208,344,2,667,1,15,112,1144.8,495.9,1121.8,381.9,495.9,1144.8,381.9,1121.8,NA,NA,438.9,1133.3
51107000708,VA,Loudoun County,000708,3659,412,2104,178,2,696,0,16,251,2815,296,1680,148,2,517,0,14,158,1217.9,798.2,1233.6,658.1,798.2,1217.9,658.1,1233.6,NA,NA,728.2,1225.8
51107000709,VA,Loudoun County,000709,5212,1861,1618,433,2,1028,2,57,211,3887,1277,1302,322,0,813,1,35,137,1190.9,459.4,1087,414,459.4,1190.9,414,1087,NA,NA,436.7,1138.9
51107000710,VA,Loudoun County,000710,5239,2680,1376,336,6,589,1,50,201,3878,1830,1158,252,6,477,1,35,119,1171.8,592.1,1041.6,435.2,592.1,1171.8,435.2,1041.6,NA,NA,513.6,1106.7
51107000808,VA,Loudoun County,000808,5317,496,3442,285,15,746,3,33,297,3667,296,2454,211,11,530,3,17,145,1482.4,1030.7,1551.5,801.5,1030.7,1482.4,801.5,1551.5,NA,NA,916.1,1516.9
51107000810,VA,Loudoun County,000810,4401,582,2606,321,1,585,7,23,276,3153,389,1934,244,1,412,6,9,158,1629.1,1001.5,1662.6,773.9,1001.5,1629.1,773.9,1662.6,NA,NA,887.7,1645.8
51107000813,VA,Loudoun County,000813,3833,404,2027,421,8,730,5,13,225,2932,290,1620,321,8,540,5,5,143,1085,618,1083,432,618,1085,432,1083,NA,NA,525,1084
51107000814,VA,Loudoun County,000814,4795,326,2854,240,5,1076,3,21,270,3399,215,2088,176,4,769,2,9,136,1221,1060,1244,874,1060,1221,874,1244,NA,NA,967,1232.5
51107000815,VA,Loudoun County,000815,4705,234,3268,237,5,692,1,35,233,3767,169,2719,181,4,535,1,27,131,1375.7,1005,1587.5,912.2,1005,1375.7,912.2,1587.5,NA,NA,958.6,1481.6
51107000817,VA,Loudoun County,000817,5746,588,3336,444,9,1008,4,43,314,4169,383,2543,323,7,708,2,25,178,1371,1021.8,1395.9,790.2,1021.8,1371,790.2,1395.9,NA,NA,906,1383.4
51107000818,VA,Loudoun County,000818,3613,294,1978,210,7,948,0,19,157,2638,194,1462,178,4,707,0,10,83,922,614.1,921.2,504.6,614.1,922,504.6,921.2,NA,NA,559.4,921.6
51107000819,VA,Loudoun County,000819,3480,368,1857,177,1,828,1,10,238,2423,231,1340,126,0,586,1,10,129,846.9,649.4,873.2,476.5,649.4,846.9,476.5,873.2,NA,NA,563,860
51107000820,VA,Loudoun County,000820,4084,328,1882,268,5,1339,3,26,233,2878,216,1399,200,2,928,0,13,120,1148.6,757.3,1168.5,633.5,757.3,1148.6,633.5,1168.5,NA,NA,695.4,1158.6
51107000822,VA,Loudoun County,000822,3032,224,1789,222,0,594,0,15,188,2059,146,1231,161,0,433,0,10,78,532.3,360.2,543.5,301.2,360.2,532.3,301.2,543.5,NA,NA,330.7,537.9
51109000101,VA,Louisa County,000101,4076,208,3172,452,1,72,2,9,160,3291,118,2641,358,1,57,2,1,113,775.8,1036.3,910.1,913,1036.3,775.8,913,910.1,NA,NA,974.7,842.9
51109000102,VA,Louisa County,000102,2342,119,1742,334,3,5,0,16,123,1874,86,1415,281,3,5,0,9,75,340.8,495.4,335.7,418.9,495.4,340.8,418.9,335.7,NA,NA,457.2,338.2
51109000201,VA,Louisa County,000201,2988,159,2032,568,2,26,0,11,190,2257,101,1590,441,2,13,0,5,105,424,688,427,571,688,424,571,427,NA,NA,629.5,425.5
51109000202,VA,Louisa County,000202,2463,69,1967,300,3,9,1,4,110,1935,42,1573,247,3,8,1,2,59,384.1,677.2,398.1,540.2,677.2,384.1,540.2,398.1,NA,NA,608.7,391.1
51109000301,VA,Louisa County,000301,4380,154,2657,1230,14,24,3,24,274,3426,107,2079,1031,14,16,3,11,165,1101.8,950.5,1056.2,829.5,950.5,1101.8,829.5,1056.2,NA,NA,890,1079
51109000302,VA,Louisa County,000302,1204,53,863,221,1,5,0,10,51,965,31,712,171,1,5,0,6,39,187.4,276.6,187.4,240,276.6,187.4,240,187.4,NA,NA,258.3,187.4
51109000401,VA,Louisa County,000401,4137,175,3306,398,10,38,5,21,184,3401,107,2794,337,5,37,5,12,104,554.8,1225.1,553.8,943.9,1225.1,554.8,943.9,553.8,NA,NA,1084.5,554.3
51109000402,VA,Louisa County,000402,1266,26,966,214,1,5,0,6,48,982,19,736,184,1,5,0,2,35,232,320,250,258,320,232,258,250,NA,NA,289,241
51109000501,VA,Louisa County,000501,1398,36,955,301,9,7,0,5,85,1163,23,824,262,9,5,0,2,38,262.8,315.5,283.8,224.5,315.5,262.8,224.5,283.8,NA,NA,270,273.3
51109000502,VA,Louisa County,000502,2115,109,1556,324,11,3,0,9,103,1649,63,1257,267,10,3,0,1,48,308.4,614.7,286.4,509.6,614.7,308.4,509.6,286.4,NA,NA,562.1,297.4
51109000503,VA,Louisa County,000503,1455,49,1205,91,5,17,1,8,79,1283,31,1102,68,5,12,1,7,57,176.9,481.9,220.9,451.6,481.9,176.9,451.6,220.9,NA,NA,466.8,198.9
51109000601,VA,Louisa County,000601,2250,59,1979,96,9,10,1,6,90,1757,39,1556,81,9,10,1,6,55,221.5,759.3,235.5,654.5,759.3,221.5,654.5,235.5,NA,NA,706.9,228.5
51109000602,VA,Louisa County,000602,2634,54,2183,265,10,12,2,6,102,2071,38,1716,228,10,9,2,4,64,375.1,909.2,389.1,779.2,909.2,375.1,779.2,389.1,NA,NA,844.2,382.1
51109007011,VA,Louisa County,007011,2775,47,2341,261,6,13,1,12,94,2153,22,1822,228,6,10,1,4,60,512.7,1130.5,500.9,898.5,1130.5,512.7,898.5,500.9,NA,NA,1014.5,506.8
51109007012,VA,Louisa County,007012,14,1,6,2,1,0,0,0,4,6,1,0,1,1,0,0,0,3,1.1,2.5,1,2,2.5,1.1,2,1,NA,NA,2.2,1.1
51109007021,VA,Louisa County,007021,2088,45,1604,300,7,5,2,8,117,1639,23,1307,227,7,5,2,3,65,297.2,547.3,290,468.7,547.3,297.2,468.7,290,NA,NA,508,293.6
51109007022,VA,Louisa County,007022,3,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0
51109007023,VA,Louisa County,007023,8,0,0,8,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0
51111000101,VA,Lunenburg County,000101,1381,24,1017,264,0,1,4,3,68,1073,8,827,187,0,1,4,3,43,183,481,153,336,481,183,336,153,NA,NA,408.5,168
51111000201,VA,Lunenburg County,000201,1247,128,744,315,4,1,0,2,53,986,73,624,251,4,1,0,2,31,215.1,386.8,191.3,322,386.8,215.1,322,191.3,NA,NA,354.4,203.2
51111000301,VA,Lunenburg County,000301,794,46,555,160,1,5,0,2,25,643,25,474,123,0,5,0,2,14,88,335,85,267,335,88,267,85,NA,NA,301,86.5
51111000302,VA,Lunenburg County,000302,988,49,663,236,11,1,0,0,28,763,23,518,196,5,1,0,0,20,189,292,162,205,292,189,205,162,NA,NA,248.5,175.5
51111000401,VA,Lunenburg County,000401,520,6,404,87,2,3,0,2,16,426,4,331,74,2,3,0,1,11,61,234,57,183,234,61,183,57,NA,NA,208.5,59
51111000402,VA,Lunenburg County,000402,1220,27,880,228,3,1,0,7,74,967,15,716,186,3,1,0,7,39,156,384,150,295,384,156,295,150,NA,NA,339.5,153
51111000501,VA,Lunenburg County,000501,645,15,335,268,2,2,1,1,21,516,6,273,224,2,2,1,0,8,222.1,177.5,181.1,147.4,177.5,222.1,147.4,181.1,NA,NA,162.4,201.6
51111000502,VA,Lunenburg County,000502,885,22,340,487,2,1,0,2,31,723,15,276,411,2,1,0,2,16,300.5,128.8,280,113.2,128.8,300.5,113.2,280,NA,NA,121,290.3
51111000601,VA,Lunenburg County,000601,1541,172,609,705,5,1,0,3,46,1177,85,494,565,3,1,0,3,26,475,298.2,376.7,229.1,298.2,475,229.1,376.7,NA,NA,263.6,425.8
51111000701,VA,Lunenburg County,000701,739,24,466,214,0,1,0,3,31,583,12,372,178,0,1,0,2,18,163.9,203.9,142.9,159.9,203.9,163.9,159.9,142.9,NA,NA,181.9,153.4
51111000702,VA,Lunenburg County,000702,1976,76,1003,809,2,8,0,6,72,1722,48,892,731,2,8,0,6,35,174.4,284.9,164.8,223.9,284.9,174.4,223.9,164.8,NA,NA,254.4,169.6
51113000001,VA,Madison County,000001,1729,81,1357,157,4,37,0,7,86,1347,55,1066,132,4,35,0,6,49,304.7,430.1,321.3,327.7,430.1,304.7,327.7,321.3,NA,NA,378.9,313
51113000002,VA,Madison County,000002,2460,55,2029,265,2,5,0,9,95,1950,38,1626,224,2,5,0,9,46,348.6,623.3,373.8,484.8,623.3,348.6,484.8,373.8,NA,NA,554,361.2
51113000003,VA,Madison County,000003,1240,54,1023,96,0,6,0,0,61,936,31,788,75,0,6,0,0,36,143.2,341,145.8,294,341,143.2,294,145.8,NA,NA,317.5,144.5
51113000004,VA,Madison County,000004,144,12,105,17,0,0,0,4,6,129,9,94,17,0,0,0,4,5,18.8,60.3,27.3,51.9,60.3,18.8,51.9,27.3,NA,NA,56.1,23
51113000005,VA,Madison County,000005,2627,98,2141,238,4,4,0,8,134,2042,69,1708,192,4,1,0,1,67,451.7,803.3,454.6,660.3,803.3,451.7,660.3,454.6,NA,NA,731.8,453.1
51113000006,VA,Madison County,000006,1344,27,1201,59,2,4,0,2,49,1094,9,996,53,2,4,0,1,29,211.8,404.7,221.8,346.3,404.7,211.8,346.3,221.8,NA,NA,375.5,216.8
51113000007,VA,Madison County,000007,2536,75,2164,130,1,14,0,20,132,2003,49,1737,115,1,13,0,13,75,333.5,922.5,326.9,790.2,922.5,333.5,790.2,326.9,NA,NA,856.4,330.2
51113000008,VA,Madison County,000008,1093,25,920,81,1,16,1,1,48,884,15,752,73,1,15,0,1,27,206.1,392.1,198.3,326.4,392.1,206.1,326.4,198.3,NA,NA,359.3,202.2
51113000009,VA,Madison County,000009,664,14,623,13,0,0,0,2,12,537,12,500,13,0,0,0,2,10,86,248.8,98.8,215.3,248.8,86,215.3,98.8,NA,NA,232.1,92.4
51115000001,VA,Mathews County,000001,1937,55,1683,90,4,6,6,12,81,1634,40,1446,71,2,1,6,12,56,337.2,828.2,341.2,666.5,828.2,337.2,666.5,341.2,NA,NA,747.3,339.2
51115000002,VA,Mathews County,000002,3056,58,2541,321,2,19,2,5,108,2581,34,2184,272,2,16,2,5,66,561.5,1289.6,590.2,996,1289.6,561.5,996,590.2,NA,NA,1142.8,575.8
51115000003,VA,Mathews County,000003,3540,84,3026,247,1,24,7,8,143,2997,49,2579,233,1,18,4,8,105,659,1387,629,1119,1387,659,1119,629,NA,NA,1253,644
51117000101,VA,Mecklenburg County,000101,934,16,506,369,0,6,0,4,33,812,9,448,323,0,4,0,4,24,284.7,249.1,243.7,211,249.1,284.7,211,243.7,NA,NA,230,264.2
51117000102,VA,Mecklenburg County,000102,414,5,345,46,0,3,0,3,12,368,4,325,26,0,3,0,0,10,59,133,49,116,133,59,116,49,NA,NA,124.5,54
51117000103,VA,Mecklenburg County,000103,1980,48,924,926,8,13,0,7,54,1583,29,779,723,3,10,0,4,35,540.3,434.7,392.1,338.3,434.7,540.3,338.3,392.1,NA,NA,386.5,466.2
51117000201,VA,Mecklenburg County,000201,1008,18,543,418,1,0,0,2,26,819,13,428,360,1,0,0,1,16,266,244,229,182,244,266,182,229,NA,NA,213,247.5
51117000202,VA,Mecklenburg County,000202,414,8,185,204,0,0,0,1,16,337,5,151,169,0,0,0,1,11,132,84,100,69,84,132,69,100,NA,NA,76.5,116
51117000203,VA,Mecklenburg County,000203,944,18,191,697,5,0,0,7,26,754,14,171,547,4,0,0,7,11,373,83,274,77,83,373,77,274,NA,NA,80,323.5
51117000301,VA,Mecklenburg County,000301,1917,26,1554,248,10,10,0,10,59,1565,21,1288,204,8,9,0,9,26,293,832,253,629,832,293,629,253,NA,NA,730.5,273
51117000302,VA,Mecklenburg County,000302,1601,176,875,494,3,5,0,9,39,1246,107,735,365,3,5,0,4,27,339,425,249,279,425,339,279,249,NA,NA,352,294
51117000401,VA,Mecklenburg County,000401,3246,107,1170,1849,6,12,0,14,88,2546,64,921,1473,6,12,0,9,61,910,457,767,373,457,910,373,767,NA,NA,415,838.5
51117000402,VA,Mecklenburg County,000402,366,7,153,196,1,1,0,0,8,310,7,123,173,0,1,0,0,6,147,77,108,67,77,147,67,108,NA,NA,72,127.5
51117000501,VA,Mecklenburg County,000501,3813,76,2106,1367,7,102,0,18,137,2933,42,1728,989,6,77,0,13,78,702,897,556,698,897,702,698,556,NA,NA,797.5,629
51117000601,VA,Mecklenburg County,000601,1399,39,936,364,7,4,0,1,48,1165,33,800,296,5,4,0,1,26,232.7,442.6,217.6,340.5,442.6,232.7,340.5,217.6,NA,NA,391.5,225.1
51117000602,VA,Mecklenburg County,000602,786,34,593,132,0,5,0,1,21,628,23,488,106,0,3,0,0,8,72,298,66,235,298,72,235,66,NA,NA,266.5,69
51117000603,VA,Mecklenburg County,000603,501,17,317,153,0,0,0,0,14,418,12,262,134,0,0,0,0,10,98,186,93,139,186,98,139,93,NA,NA,162.5,95.5
51117000604,VA,Mecklenburg County,000604,713,16,609,42,7,0,0,9,30,627,11,545,37,7,0,0,6,21,129,250.1,103.2,204.5,250.1,129,204.5,103.2,NA,NA,227.3,116.1
51117000701,VA,Mecklenburg County,000701,1769,33,948,706,4,2,0,5,71,1385,25,816,515,3,2,0,1,23,303,437,255,304,437,303,304,255,NA,NA,370.5,279
51117000702,VA,Mecklenburg County,000702,1643,43,860,699,1,1,0,4,35,1426,32,739,631,0,1,0,4,19,240,366,192,300,366,240,300,192,NA,NA,333,216
51117000801,VA,Mecklenburg County,000801,402,8,253,130,0,1,0,1,9,357,3,227,118,0,1,0,0,8,103,125,84,109,125,103,109,84,NA,NA,117,93.5
51117000802,VA,Mecklenburg County,000802,1605,33,1135,387,2,2,0,2,44,1376,28,993,329,2,2,0,2,20,277,568,213,454,568,277,454,213,NA,NA,511,245
51117000803,VA,Mecklenburg County,000803,1266,15,724,482,4,3,0,4,34,1052,15,627,388,3,3,0,2,14,272,341,228,267,341,272,267,228,NA,NA,304,250
51117000901,VA,Mecklenburg County,000901,372,1,332,30,2,0,0,3,4,305,0,278,24,1,0,0,0,2,24,191,28,145,191,24,145,28,NA,NA,168,26
51117000902,VA,Mecklenburg County,000902,662,19,551,73,4,0,0,2,13,554,15,477,50,2,0,0,0,10,77.9,249.7,60.2,209.8,249.7,77.9,209.8,60.2,NA,NA,229.7,69
51117000903,VA,Mecklenburg County,000903,2564,58,2054,352,1,35,0,3,61,2162,34,1788,272,1,24,0,1,42,400.5,887.3,380.7,760.1,887.3,400.5,760.1,380.7,NA,NA,823.7,390.6
51119000101,VA,Middlesex County,000101,925,40,661,186,4,1,0,5,28,816,24,597,171,4,1,0,5,14,173.4,271.4,154.2,213.6,271.4,173.4,213.6,154.2,NA,NA,242.5,163.8
51119000102,VA,Middlesex County,000102,1165,21,1006,115,0,2,0,2,19,992,15,868,94,0,2,0,0,13,243.1,456.3,261,377.6,456.3,243.1,377.6,261,NA,NA,416.9,252.1
51119000201,VA,Middlesex County,000201,2262,68,2022,64,8,8,0,11,81,1968,37,1803,61,8,7,0,5,47,318,990,345,817,990,318,817,345,NA,NA,903.5,331.5
51119000302,VA,Middlesex County,000302,2078,55,1310,617,5,3,0,1,87,1726,35,1110,520,5,3,0,1,52,482.2,588.4,445.5,471.8,588.4,482.2,471.8,445.5,NA,NA,530.1,463.9
51119000401,VA,Middlesex County,000401,2009,44,1458,380,4,8,2,16,97,1701,38,1252,323,4,8,0,9,67,467,560.8,415.1,460,560.8,467,460,415.1,NA,NA,510.4,441
51119000501,VA,Middlesex County,000501,2186,31,1882,157,3,4,1,5,103,1832,20,1592,138,3,4,0,5,70,426,813,412,681,813,426,681,412,NA,NA,747,419
51121000101,VA,Montgomery County,000101,3393,69,2984,43,4,122,2,17,152,2690,46,2407,40,4,93,1,14,85,1110.2,845.8,1181.6,724.5,845.8,1110.2,724.5,1181.6,NA,NA,785.1,1145.9
51121000102,VA,Montgomery County,000102,4606,256,3615,152,2,374,4,21,182,4189,218,3321,138,2,342,4,14,150,1293.8,430.6,1302.7,281.7,430.6,1293.8,281.7,1302.7,NA,NA,356.2,1298.2
51121000103,VA,Montgomery County,000103,5604,269,4241,281,8,507,0,29,269,4537,193,3463,224,8,442,0,22,185,1659.5,750.2,1671,611.3,750.2,1659.5,611.3,1671,NA,NA,680.8,1665.3
51121000201,VA,Montgomery County,000201,621,25,544,4,0,9,1,4,34,505,17,457,2,0,6,1,3,19,115.2,146.4,125.6,108.7,146.4,115.2,108.7,125.6,NA,NA,127.5,120.4
51121000202,VA,Montgomery County,000202,5792,273,4645,457,7,58,2,10,340,4615,175,3831,346,6,52,1,7,197,1005.8,1219.2,990.9,894.6,1219.2,1005.8,894.6,990.9,NA,NA,1056.9,998.3
51121000204,VA,Montgomery County,000204,5206,219,4279,267,11,216,0,7,207,4125,147,3422,227,10,179,0,7,133,1182,1356.6,1249,1073.2,1356.6,1182,1073.2,1249,NA,NA,1214.9,1215.5
51121000301,VA,Montgomery County,000301,4394,265,3788,98,16,16,2,8,201,3399,150,3008,84,9,15,2,6,125,472.9,1427.3,459.8,1026,1427.3,472.9,1026,459.8,NA,NA,1226.6,466.3
51121000302,VA,Montgomery County,000302,3337,55,3012,119,1,31,0,7,112,2644,42,2384,93,1,28,0,7,89,511.8,1093.2,522.1,796.8,1093.2,511.8,796.8,522.1,NA,NA,945,517
51121000303,VA,Montgomery County,000303,1178,24,1106,4,1,3,0,7,33,985,17,932,1,1,3,0,4,27,149,468.6,166,369.5,468.6,149,369.5,166,NA,NA,419.1,157.5
51121000304,VA,Montgomery County,000304,4351,158,3698,203,10,63,3,5,211,3351,99,2897,159,10,60,3,3,120,623.4,1146.9,679.2,835.2,1146.9,623.4,835.2,679.2,NA,NA,991.1,651.3
51121000401,VA,Montgomery County,000401,2095,49,1885,58,5,16,1,12,69,1685,35,1534,50,3,11,1,8,43,353.8,565.6,349.6,466.5,565.6,353.8,466.5,349.6,NA,NA,516.1,351.7
51121000402,VA,Montgomery County,000402,3103,50,2896,29,7,16,0,5,100,2397,35,2257,22,1,10,0,4,68,392.1,1215,435.5,1014,1215,392.1,1014,435.5,NA,NA,1114.5,413.8
51121000404,VA,Montgomery County,000404,1511,26,1438,0,1,2,0,9,35,1188,23,1136,0,0,2,0,6,21,193.3,582,195.4,444.9,582,193.3,444.9,195.4,NA,NA,513.4,194.4
51121000405,VA,Montgomery County,000405,3942,117,3303,215,6,73,2,14,212,3185,86,2713,177,5,66,2,9,127,779.4,1290.1,823.7,968.7,1290.1,779.4,968.7,823.7,NA,NA,1129.4,801.5
51121000501,VA,Montgomery County,000501,5944,371,4614,338,8,352,4,19,238,5003,258,3987,276,7,320,1,13,141,1078.3,1006.1,984.2,702.2,1006.1,1078.3,702.2,984.2,NA,NA,854.1,1031.3
51121000502,VA,Montgomery County,000502,2582,72,2273,76,12,38,2,11,98,2052,38,1832,64,12,26,2,8,70,721.6,859,734,654.7,859,721.6,654.7,734,NA,NA,756.8,727.8
51121000503,VA,Montgomery County,000503,7066,470,4743,392,0,1209,1,4,247,7026,458,4726,390,0,1204,1,4,243,1359.4,610.4,1208.7,355.1,610.4,1359.4,355.1,1208.7,NA,NA,482.7,1284.1
51121000601,VA,Montgomery County,000601,6020,298,4108,157,3,1160,8,16,270,5227,248,3544,140,3,1059,8,14,211,1422,556.6,1425.6,392.3,556.6,1422,392.3,1425.6,NA,NA,474.4,1423.8
51121000602,VA,Montgomery County,000602,6580,391,4374,219,1,1291,4,41,259,5664,314,3804,201,1,1117,1,32,194,1214,504.3,1206.6,312.2,504.3,1214,312.2,1206.6,NA,NA,408.3,1210.3
51121000603,VA,Montgomery County,000603,2861,193,1948,97,2,510,0,2,109,2853,191,1948,97,2,510,0,0,105,379.3,281.5,395.3,177.4,281.5,379.3,177.4,395.3,NA,NA,229.4,387.3
51121000701,VA,Montgomery County,000701,6177,280,4453,203,7,935,2,21,276,5160,211,3776,186,7,770,2,13,195,1809.3,795.7,1859.4,547.5,795.7,1809.3,547.5,1859.4,NA,NA,671.6,1834.4
51121000702,VA,Montgomery County,000702,6638,435,4167,425,1,1215,3,22,370,5863,388,3695,328,1,1122,1,21,307,1290,489,1224,259,489,1290,259,1224,NA,NA,374,1257
51121002031,VA,Montgomery County,002031,1058,20,970,13,2,5,2,1,45,867,11,800,13,2,5,2,1,33,390,550.2,401.7,420.8,550.2,390,420.8,401.7,NA,NA,485.5,395.9
51121002032,VA,Montgomery County,002032,2268,180,1723,156,3,84,2,11,109,1767,114,1402,98,3,71,2,10,67,161.2,223,165.1,170,223,161.2,170,165.1,NA,NA,196.5,163.2
51121004031,VA,Montgomery County,004031,3390,86,3110,48,8,5,0,4,129,2629,73,2441,36,8,5,0,0,66,348.8,1021.3,346.9,756.8,1021.3,348.8,756.8,346.9,NA,NA,889,347.9
51121004032,VA,Montgomery County,004032,4,0,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3.3,9.8,3.3,7.2,9.8,3.3,7.2,3.3,NA,NA,8.5,3.3
51125000101,VA,Nelson County,000101,2853,139,2361,192,3,10,0,19,129,2397,81,2059,161,3,7,0,13,73,779.6,815.9,834.9,671.7,815.9,779.6,671.7,834.9,NA,NA,743.8,807.3
51125000201,VA,Nelson County,000201,1793,80,1393,231,4,21,0,7,57,1491,53,1180,187,3,16,0,3,49,388.1,459.9,389.2,392.7,459.9,388.1,392.7,389.2,NA,NA,426.3,388.6
51125000202,VA,Nelson County,000202,1066,28,957,43,1,0,1,4,32,868,14,791,35,1,0,0,0,27,176.7,188.9,185.5,144.9,188.9,176.7,144.9,185.5,NA,NA,166.9,181.1
51125000301,VA,Nelson County,000301,2601,92,1874,492,10,4,1,11,117,2082,59,1519,400,8,3,0,7,86,577.2,660.3,537.2,506.3,660.3,577.2,506.3,537.2,NA,NA,583.3,557.2
51125000302,VA,Nelson County,000302,415,16,313,67,3,0,0,0,16,345,12,259,65,0,0,0,0,9,81.6,102.8,66.1,84.3,102.8,81.6,84.3,66.1,NA,NA,93.5,73.8
51125000401,VA,Nelson County,000401,2654,191,2010,351,16,10,0,7,69,2161,135,1657,298,13,10,0,7,41,521.8,828.7,528.5,685.8,828.7,521.8,685.8,528.5,NA,NA,757.2,525.1
51125000402,VA,Nelson County,000402,197,5,176,4,2,0,0,0,10,164,3,150,2,2,0,0,0,7,40,81,41,67,81,40,67,41,NA,NA,74,40.5
51125000501,VA,Nelson County,000501,1085,44,936,59,2,4,0,9,31,901,29,784,48,0,2,0,8,30,271.5,285.3,300.9,217.2,285.3,271.5,217.2,300.9,NA,NA,251.2,286.2
51125000502,VA,Nelson County,000502,2111,68,1859,87,6,18,0,11,62,1878,39,1700,77,6,18,0,6,32,738.6,606.4,805.7,550.1,606.4,738.6,550.1,805.7,NA,NA,578.2,772.1
51127000102,VA,New Kent County,000102,1132,40,931,96,16,1,0,1,47,886,29,739,73,11,1,0,0,33,145.3,481.9,131.6,381.6,481.9,145.3,381.6,131.6,NA,NA,431.7,138.4
51127000103,VA,New Kent County,000103,3140,101,2741,146,26,9,2,9,106,2436,66,2140,131,22,5,2,5,65,407.8,1340.8,438,1094.1,1340.8,407.8,1094.1,438,NA,NA,1217.5,422.9
51127000201,VA,New Kent County,000201,3028,94,2246,384,30,47,0,22,205,2378,68,1806,310,27,40,0,12,115,566,1039,606,937,1039,566,937,606,NA,NA,988,586
51127000202,VA,New Kent County,000202,1833,43,1559,138,17,18,0,0,58,1454,23,1253,107,15,16,0,0,40,215,737,232,629,737,215,629,232,NA,NA,683,223.5
51127000301,VA,New Kent County,000301,1983,41,1333,483,9,14,2,21,80,1633,27,1091,423,9,12,2,17,52,434.4,571.7,497.4,503.6,571.7,434.4,503.6,497.4,NA,NA,537.6,465.9
51127000302,VA,New Kent County,000302,3115,106,2121,656,42,31,1,11,147,2488,78,1666,588,30,29,1,7,89,417.6,836.5,434.5,719.2,836.5,417.6,719.2,434.5,NA,NA,777.8,426
51127000401,VA,New Kent County,000401,3101,87,2369,421,33,48,1,7,135,2419,59,1886,331,24,39,1,3,76,567.6,1076.3,614.6,861.4,1076.3,567.6,861.4,614.6,NA,NA,968.9,591.1
51127000403,VA,New Kent County,000403,1511,53,1202,116,13,13,0,12,102,1186,42,956,91,7,10,0,12,68,210,487,226,357,487,210,357,226,NA,NA,422,218
