GEOID20,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,avg_16_rep,avg_16_dem,avg_18_rep,avg_18_dem,avg_20_rep,avg_20_dem
47067000006,TN,Hancock County,000006,1165,8,1097,14,8,1,0,2,35,918,8,856,14,7,1,0,2,30,147.8,53.9,147.8,53.9,NA,NA,NA,NA
47067000007,TN,Hancock County,000007,1197,9,1164,2,3,0,0,0,19,953,7,926,2,2,0,0,0,16,311.2,49.4,311.2,49.4,NA,NA,NA,NA
47069003601,TN,Hardeman County,003601,2809,51,1026,1619,7,17,0,7,82,2162,40,875,1173,6,17,0,5,46,426,700.8,426,700.8,NA,NA,NA,NA
47069003602,TN,Hardeman County,003602,3487,100,1910,1429,7,5,0,4,32,3205,92,1788,1295,2,2,0,1,25,442.9,361.9,442.9,361.9,NA,NA,NA,NA
47069003603,TN,Hardeman County,003603,3085,92,1100,1814,4,5,0,8,62,2724,85,1025,1558,3,4,0,5,44,147.1,407,147.1,407,NA,NA,NA,NA
47069003604,TN,Hardeman County,003604,5045,82,2114,2654,4,41,3,20,127,3969,51,1807,1985,4,33,3,8,78,867,1187.1,867,1187.1,NA,NA,NA,NA
47069003605,TN,Hardeman County,003605,2797,51,2351,273,5,26,0,6,85,2204,39,1887,208,5,14,0,5,46,922,191,922,191,NA,NA,NA,NA
47069003606,TN,Hardeman County,003606,999,13,879,59,1,33,0,1,13,787,10,693,52,1,21,0,0,10,290,62,290,62,NA,NA,NA,NA
47069003607,TN,Hardeman County,003607,930,32,804,58,4,8,2,2,20,739,18,648,47,4,6,2,1,13,341.1,72.8,341.1,72.8,NA,NA,NA,NA
47069003608,TN,Hardeman County,003608,1539,19,1120,347,2,4,1,2,44,1236,11,904,283,2,3,1,0,32,383,212,383,212,NA,NA,NA,NA
47069003609,TN,Hardeman County,003609,847,13,778,29,3,4,0,0,20,658,10,608,20,3,2,0,0,15,291,43,291,43,NA,NA,NA,NA
47069003610,TN,Hardeman County,003610,1220,18,562,590,3,14,0,9,24,953,8,452,456,3,9,0,6,19,222.9,297.4,222.9,297.4,NA,NA,NA,NA
47069003611,TN,Hardeman County,003611,561,6,533,6,0,1,0,0,15,459,2,442,2,0,1,0,0,12,214,19,214,19,NA,NA,NA,NA
47069003612,TN,Hardeman County,003612,716,11,521,151,2,3,0,2,26,638,10,470,132,0,3,0,2,21,224,101,224,101,NA,NA,NA,NA
47069003613,TN,Hardeman County,003613,1427,6,272,1121,4,1,0,7,16,1057,4,233,797,1,1,0,6,15,148,530,148,530,NA,NA,NA,NA
47071003701,TN,Hardin County,003701,1006,36,923,7,4,7,0,5,24,815,28,755,5,4,5,0,5,13,319,53,319,53,NA,NA,NA,NA
47071003702,TN,Hardin County,003702,1388,34,1220,49,2,19,0,6,58,1079,23,965,35,2,14,0,4,36,297.2,56.5,297.2,56.5,NA,NA,NA,NA
47071003703,TN,Hardin County,003703,2551,71,2130,163,9,14,0,10,154,1919,40,1641,129,9,9,0,4,87,514,112,514,112,NA,NA,NA,NA
47071003704,TN,Hardin County,003704,2768,56,2384,175,8,32,0,8,105,2127,35,1863,130,8,23,0,3,65,647.7,184.9,647.7,184.9,NA,NA,NA,NA
47071003705,TN,Hardin County,003705,2799,47,2477,135,7,14,0,3,116,2169,37,1932,115,3,12,0,0,70,1003.7,292.9,1003.7,292.9,NA,NA,NA,NA
47071003706,TN,Hardin County,003706,861,12,806,11,2,0,0,4,26,697,9,657,10,2,0,0,2,17,356,71,356,71,NA,NA,NA,NA
47071003707,TN,Hardin County,003707,1292,45,1173,29,4,8,0,3,30,1003,30,920,20,3,8,0,0,22,424.8,72.5,424.8,72.5,NA,NA,NA,NA
47071003708,TN,Hardin County,003708,1523,26,1443,9,3,3,0,3,36,1252,16,1192,9,3,3,0,1,28,536.5,71.2,536.5,71.2,NA,NA,NA,NA
47071003709,TN,Hardin County,003709,1154,15,1087,14,2,4,0,0,32,938,10,884,14,2,4,0,0,24,346.8,63.8,346.8,63.8,NA,NA,NA,NA
47071003710,TN,Hardin County,003710,2242,38,2111,15,3,9,0,4,62,1794,30,1692,12,3,5,0,4,48,705.4,100.3,705.4,100.3,NA,NA,NA,NA
47071003711,TN,Hardin County,003711,904,29,804,33,2,17,0,2,17,743,22,658,31,2,14,0,2,14,207.9,24.2,207.9,24.2,NA,NA,NA,NA
47071003712,TN,Hardin County,003712,1254,13,1170,16,7,5,0,2,41,925,5,867,11,5,5,0,2,30,355,38,355,38,NA,NA,NA,NA
47071003713,TN,Hardin County,003713,1024,25,933,36,3,2,0,0,25,814,15,748,31,2,1,0,0,17,310.6,60.1,310.6,60.1,NA,NA,NA,NA
47071003714,TN,Hardin County,003714,1798,25,1702,9,7,3,0,2,50,1600,12,1539,5,5,2,0,1,36,712.4,143.7,712.4,143.7,NA,NA,NA,NA
47071003715,TN,Hardin County,003715,1389,36,1328,2,2,0,0,1,20,1083,22,1041,2,2,0,0,0,16,393.2,58.2,393.2,58.2,NA,NA,NA,NA
47071003716,TN,Hardin County,003716,511,12,470,13,1,2,0,0,13,410,10,376,12,0,2,0,0,10,96.6,51.1,96.6,51.1,NA,NA,NA,NA
47071003717,TN,Hardin County,003717,1580,24,1455,31,4,4,0,0,62,1331,16,1228,31,2,4,0,0,50,509.6,83,509.6,83,NA,NA,NA,NA
47071003718,TN,Hardin County,003718,787,21,656,58,11,5,0,0,36,670,18,559,50,11,5,0,0,27,275.3,85.5,275.3,85.5,NA,NA,NA,NA
47073003801,TN,Hawkins County,003801,2696,40,2507,27,4,10,0,9,99,2152,28,2012,20,3,7,0,9,73,804.8,159.1,804.8,159.1,NA,NA,NA,NA
47073003802,TN,Hawkins County,003802,873,10,811,2,2,2,0,7,39,696,6,648,2,1,0,0,7,32,289.1,62.1,289.1,62.1,NA,NA,NA,NA
47073003803,TN,Hawkins County,003803,1610,11,1552,2,0,1,1,3,40,1315,9,1280,0,0,1,1,3,21,419.9,94.7,419.9,94.7,NA,NA,NA,NA
47073003805,TN,Hawkins County,003805,836,13,801,0,3,3,1,1,14,674,9,650,0,3,3,1,1,7,181.9,47.1,181.9,47.1,NA,NA,NA,NA
47073003806,TN,Hawkins County,003806,459,8,422,1,2,0,0,1,25,391,5,365,0,1,0,0,1,19,120.5,19.4,120.5,19.4,NA,NA,NA,NA
47073003808,TN,Hawkins County,003808,4312,61,4056,33,12,8,0,9,133,3514,28,3330,30,11,7,0,5,103,1336.4,240,1336.4,240,NA,NA,NA,NA
47073003809,TN,Hawkins County,003809,5323,77,5039,42,10,18,1,6,130,4254,56,4049,29,6,15,1,6,92,1897.9,388,1897.9,388,NA,NA,NA,NA
47073003811,TN,Hawkins County,003811,2855,41,2615,44,9,2,1,9,134,2243,28,2061,40,8,1,1,3,101,655.7,138,655.7,138,NA,NA,NA,NA
47073003812,TN,Hawkins County,003812,1540,25,1431,10,4,1,0,5,64,1223,11,1149,9,4,1,0,5,44,477.2,65.4,477.2,65.4,NA,NA,NA,NA
47073003813,TN,Hawkins County,003813,2105,23,1972,5,2,14,0,2,87,1720,14,1629,2,2,10,0,2,61,682.7,112.3,682.7,112.3,NA,NA,NA,NA
47073003814,TN,Hawkins County,003814,8023,139,7306,219,12,56,1,13,277,6324,72,5828,182,9,43,1,11,178,2083.7,438.3,2083.7,438.3,NA,NA,NA,NA
47073003816,TN,Hawkins County,003816,2885,27,2718,9,12,6,2,2,109,2296,10,2179,6,10,5,2,2,82,833.2,134.5,833.2,134.5,NA,NA,NA,NA
47073003817,TN,Hawkins County,003817,3128,44,2956,14,2,2,0,8,102,2589,33,2460,10,2,2,0,8,74,744.9,148.6,744.9,148.6,NA,NA,NA,NA
47073003818,TN,Hawkins County,003818,926,5,895,7,2,0,0,0,17,730,4,705,3,2,0,0,0,16,210,44,210,44,NA,NA,NA,NA
47073003819,TN,Hawkins County,003819,967,16,914,3,0,1,0,4,29,763,7,729,2,0,1,0,4,20,312.9,54.4,312.9,54.4,NA,NA,NA,NA
47073003820,TN,Hawkins County,003820,1642,34,1556,10,2,5,0,3,32,1322,27,1255,7,2,5,0,3,23,475.6,74.7,475.6,74.7,NA,NA,NA,NA
47073003823,TN,Hawkins County,003823,2142,24,2034,6,3,2,0,2,71,1722,6,1652,6,3,2,0,0,53,595,103,595,103,NA,NA,NA,NA
47073003824,TN,Hawkins County,003824,3045,97,2584,144,5,76,2,11,126,2379,72,2050,102,4,58,2,7,84,770.4,289.2,770.4,289.2,NA,NA,NA,NA
47073003825,TN,Hawkins County,003825,6996,88,6565,72,10,38,3,5,215,5669,59,5339,60,10,33,3,1,164,2301.7,585,2301.7,585,NA,NA,NA,NA
47073003826,TN,Hawkins County,003826,4358,106,4090,21,8,11,1,10,111,3432,64,3244,13,5,9,1,9,87,1421.8,302.6,1421.8,302.6,NA,NA,NA,NA
47075003901,TN,Haywood County,003901,1745,108,517,1073,1,0,0,0,46,1296,64,429,769,0,0,0,0,34,184,362,184,362,NA,NA,NA,NA
47075003902,TN,Haywood County,003902,1837,75,699,1013,4,9,0,10,27,1416,47,569,759,4,9,0,8,20,354,426,354,426,NA,NA,NA,NA
47075003903,TN,Haywood County,003903,1616,134,399,1048,1,0,0,6,28,1257,87,335,817,1,0,0,1,16,139,331,139,331,NA,NA,NA,NA
47075003904,TN,Haywood County,003904,1550,68,187,1250,3,0,1,8,33,1162,49,154,925,3,0,1,3,27,64,429,64,429,NA,NA,NA,NA
47075003905,TN,Haywood County,003905,1935,100,886,915,0,6,2,5,21,1525,75,723,700,0,6,2,4,15,438,450,438,450,NA,NA,NA,NA
47075003906,TN,Haywood County,003906,1681,70,1243,319,3,0,0,11,35,1306,41,983,258,3,0,0,1,20,459.6,200.4,459.6,200.4,NA,NA,NA,NA
