GEOID20,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_dem_cli,pre_16_rep_tru,uss_18_dem_war,uss_18_rep_die,gov_18_rep_bak,gov_18_dem_gon,atg_18_dem_hea,atg_18_rep_mcm,pre_20_dem_bid,pre_20_rep_tru,uss_20_dem_mar,uss_20_rep_oco,arv_16,adv_16,arv_18,adv_18,arv_20,adv_20,nrv,ndv
25009001650,MA,Essex County,001650,2818,326,1979,143,1,179,0,58,132,2340,233,1727,107,0,141,0,44,88,787.5,706.5,587,530,811.4,326.4,740.1,402.7,944.2,728.4,975.7,628.4,706.5,787.5,581.4,551.2,678.4,960,634.6,726.8
25009001651,MA,Essex County,001651,2843,380,2006,135,0,135,0,64,123,2262,251,1695,98,0,95,0,38,85,672.2,668.2,493.3,500.8,767.5,229.8,616.1,398.1,812.3,649.2,852.6,581.2,668.2,672.2,555.4,446.4,615.2,832.5,594.2,612.7
25009001652,MA,Essex County,001652,2739,313,2019,125,0,78,0,67,137,2208,198,1719,85,0,62,0,54,90,643,671,504,552,793,285,668,420,799,680,864,592,671,643,588.3,485.7,636,831.5,618,627.2
25009001653,MA,Essex County,001653,2925,237,2062,102,1,199,2,68,254,2452,170,1782,81,1,174,2,48,194,564.9,649.9,407.9,528.9,742.9,203,560.9,404.9,684.9,654.9,721.9,609.9,649.9,564.9,558.9,390.6,632.4,703.4,598.6,523.9
25009001654,MA,Essex County,001654,3006,235,2392,100,2,133,0,53,91,2452,164,2000,74,1,113,0,45,55,615,897,498,746,1023,231,717,570,857,956,920,861,897,615,779.7,482,908.5,888.5,842.2,639.7
25009001655,MA,Essex County,001655,2826,329,2083,127,0,86,0,50,151,2309,218,1778,92,0,74,0,35,112,677,700,503,540,795,265,659,427,824,688,901,583,700,677,587.3,475.7,635.5,862.5,622.2,638.2
25009001656,MA,Essex County,001656,2782,158,2258,55,1,133,1,53,123,2343,94,1989,41,0,95,1,35,88,618.3,889.9,467.1,728.1,950.9,226.4,624,582.8,824.8,946.2,891.1,834.2,889.9,618.3,754,439.2,890.2,858,822,608.6
25009001657,MA,Essex County,001657,2720,208,2085,124,5,96,0,70,132,2290,135,1845,80,5,80,0,49,96,673,712,519,594,862,239,673,443,787,715,825,628,712,673,633,477,671.5,806,659,619.3
25009001658,MA,Essex County,001658,3275,215,2534,84,10,226,0,42,164,2764,152,2196,70,10,171,0,38,127,701.4,867.8,521.3,721.4,991.6,241.4,689.5,568.5,897.2,954.7,960.4,845.9,867.8,701.4,760.5,484.1,900.3,928.8,825,668.5
25009001833,MA,Essex County,001833,2860,263,2348,76,0,78,1,16,78,2412,170,2045,67,0,67,0,13,50,768.5,496,652.8,461.7,912.6,232.3,816.5,342.1,962.6,512.7,964.5,501.9,496,768.5,572.1,567.2,507.3,963.6,537.8,732.9
25009001834,MA,Essex County,001834,2504,187,2085,37,3,37,3,22,130,1923,117,1638,30,1,28,3,20,86,1008,413,883,422,1020,330,1021,333,1255,431,1225,451,413,1008,591.7,744.7,441,1240,511.7,953.7
25009001835,MA,Essex County,001835,2506,235,2024,87,5,49,1,42,63,1974,148,1653,62,3,29,0,36,43,837.6,373,755,327.3,778.9,328.3,862.5,254.7,971.9,373,987.8,371.1,373,837.6,453.6,648.6,372.1,979.9,413,790.5
25009001836,MA,Essex County,001836,2347,112,2085,23,0,53,0,9,65,1840,63,1663,20,0,42,0,6,46,985.6,379.1,875.5,391.2,991,309.9,999,301,1226.4,356.4,1206.6,382,379.1,985.6,561,728.1,369.2,1216.5,466.8,933.8
25009001837,MA,Essex County,001837,2355,103,2131,18,0,56,0,3,44,1840,71,1692,18,0,41,0,1,17,939.3,455,773.8,479.6,1058.6,266.5,954,369.1,1136.4,459.8,1090.4,486.1,455,939.3,635.8,664.8,473,1113.4,551.4,860.1
25009001838,MA,Essex County,001838,2539,102,2286,12,0,53,0,15,71,1923,61,1749,10,0,48,0,13,42,992,457,870,492,1126,276,1043,360,1264,409,1200,475,457,992,659.3,729.7,442,1232,553.2,940.8
25009001873,MA,Essex County,001873,6569,270,5911,43,4,118,0,27,196,5026,203,4574,33,4,85,0,18,109,2095.1,1562.3,1693,1623.2,2682.7,733.3,2155.9,1313.9,2454.2,1598.2,2346.5,1749.9,1562.3,2095.1,1873.2,1527.4,1674,2400.4,1755,1913
25009001966,MA,Essex County,001966,4979,227,4354,84,3,198,2,16,95,3996,189,3479,79,3,178,2,8,58,1374.9,778.6,1120.6,898.8,1601.3,484.4,1379,721.9,1769.1,769.7,1613.7,982.2,778.6,1374.9,1074,994.7,876,1691.4,958.8,1290.3
25009001972,MA,Essex County,001972,4500,144,4104,9,10,48,0,36,149,3541,98,3282,9,10,36,0,26,80,1601.4,1010.7,1424.9,1039.5,1896.1,633.5,1686.2,866.3,2086.4,1051,1976.3,1201.7,1010.7,1601.4,1267.3,1248.2,1126.3,2031.3,1177.5,1568.1
25009ZZZZZZ,MA,Essex County,ZZZZZZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.2,54.4,80,53.7,102.2,34.8,97.1,41.1,115.4,53.1,110.4,59.2,54.4,94.2,65.7,70.6,56.2,112.9,60.6,88.6
25011000078,MA,Franklin County,000078,1695,42,1569,8,3,5,0,11,57,1440,27,1349,8,3,4,0,11,38,836.1,184.1,811.1,196.1,450.1,586.1,848.1,185,993.1,180.1,981.1,219.1,184.1,836.1,277.1,748.4,199.6,987.1,235.7,842.6
25011000147,MA,Franklin County,000147,2102,28,1970,8,0,11,0,6,79,1738,22,1646,5,0,11,0,1,53,711,382,670,320,687,347,749,288,916,423,875,448,382,711,431.7,588.7,435.5,895.5,424.7,711.3
25011000510,MA,Franklin County,000510,1816,44,1672,9,1,8,0,7,75,1540,31,1435,6,1,8,0,6,53,692.5,225,692.6,210.1,507.8,424.6,726.9,206.8,871.2,259.8,873.8,248.4,225,692.5,308.2,614.7,254.1,872.5,276.3,713.6
25011000561,MA,Franklin County,000561,1185,36,1060,1,3,9,0,4,72,999,23,902,1,3,9,0,4,57,430,234.1,384.8,183.2,360.4,242.4,400,200.8,521.4,242.6,521.5,237.1,234.1,430,248.2,342.4,239.8,521.4,243,416.7
25011000621,MA,Franklin County,000621,1606,44,1472,8,0,9,0,4,69,1326,28,1222,6,0,8,0,4,58,537.9,264,506.9,224.4,437.4,327.3,562,204,695.1,312.3,686.9,327,264,537.9,288.6,465.4,319.6,691,294.8,552.7
25011000627,MA,Franklin County,000627,1761,34,1664,2,2,17,0,4,38,1458,17,1392,1,2,12,0,4,30,837.9,241.2,802,236.3,556,500.8,848.5,215,958,269.3,956.1,276.1,241.2,837.9,335.8,717.1,272.7,957,299,817.2
25011000655,MA,Franklin County,000655,5090,279,4373,86,5,81,3,18,245,4200,232,3657,79,2,62,3,13,152,1961.7,773.5,1806.5,718.9,1566.7,1039.3,1996.5,607.5,2416.3,835.3,2403.4,871.1,773.5,1961.7,964.4,1614.1,853.2,2409.9,895.5,1937.3
25011000709,MA,Franklin County,000709,1665,33,1496,7,9,4,0,6,110,1338,17,1234,5,8,4,0,4,66,435.6,290.7,402.5,216.8,415.5,236,442.5,208.5,566,342.1,573.8,295.2,290.7,435.6,280.3,360.3,318.6,569.9,294.8,442.7
25011000825,MA,Franklin County,000825,1551,52,1357,16,4,23,2,7,90,1277,30,1158,12,4,9,2,6,56,572,255.8,538.4,216.3,454.4,321,559.1,212.4,670.8,275.6,654,277.6,255.8,572,294.4,472.9,276.6,662.4,282,552.5
25011000850,MA,Franklin County,000850,1964,151,1634,54,4,28,0,9,84,1504,72,1301,37,4,19,0,5,66,429.9,220,411,198,400.8,224.8,446.4,176,572.1,253.1,563.5,263.3,220,429.9,258.3,360.7,258.2,567.8,251.9,441.3
25011000851,MA,Franklin County,000851,1939,44,1761,17,1,38,0,11,67,1609,29,1488,12,1,23,0,10,46,817.1,379.8,783.7,333.9,726.7,424.9,852.9,287.1,997,371.6,956.4,405.4,379.8,817.1,449.2,687.2,388.5,976.7,417.4,805.3
25011000852,MA,Franklin County,000852,1872,91,1637,35,0,39,1,4,65,1587,57,1425,27,0,30,1,1,46,681,276,658.1,219.8,501.1,414.5,698.7,214.6,858.3,318.3,834.4,317.4,276,681,311.9,590.4,317.9,846.3,307.9,690.8
25011000853,MA,Franklin County,000853,1986,85,1743,22,6,21,1,17,91,1623,59,1454,20,1,13,1,7,68,736,257,698,220,497,445,739,205,870,296,896,256,257,736,307.3,627.3,276,883,288.5,730.7
25011000854,MA,Franklin County,000854,1834,113,1596,29,4,7,0,13,72,1545,72,1380,24,4,7,0,13,45,659.9,160.8,640.6,142.4,381.4,424.6,683.8,122.2,772.9,179.2,771.1,195.8,160.8,659.9,215.4,583,187.5,772,197,658.8
25011000855,MA,Franklin County,000855,1960,124,1648,30,10,40,1,10,97,1686,77,1461,23,10,38,1,10,66,736,154,694,134,355,504,725,133,879,186,881,195,154,736,207.3,641,190.5,880,192.8,736.5
25011000856,MA,Franklin County,000856,2012,222,1584,40,2,29,0,10,125,1695,167,1372,28,2,29,0,7,90,539.6,257.6,498.1,214.1,430.9,294.5,532.4,197.9,680.5,250.1,686.1,252.8,257.6,539.6,281,441.7,251.4,683.3,267.2,538.5
25011000857,MA,Franklin County,000857,1970,191,1545,41,3,39,0,30,121,1659,133,1355,36,3,31,0,26,75,532.1,178.7,510.6,130.2,283.1,387.1,550.7,120.7,722.7,193.3,721.9,194.4,178.7,532.1,178,482.8,193.9,722.3,183.4,570.9
