GEOID20,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,uss_16_rep_gra,uss_16_dem_jud,gov_18_rep_rey,gov_18_dem_hub,atg_18_dem_mil,sos_18_rep_pat,sos_18_dem_dej,pre_20_rep_tru,pre_20_dem_bid,uss_20_rep_ern,uss_20_dem_gre,avg_16_rep,avg_16_dem,avg_18_rep,avg_18_dem,avg_20_rep,avg_20_dem
18089001560,IN,Lake County,001560,1420,26,25,1329,0,2,1,3,34,1064,11,23,1006,0,0,1,3,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089001580,IN,Lake County,001580,1925,72,24,1775,0,0,1,6,47,1249,43,21,1155,0,0,1,3,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089001590,IN,Lake County,001590,1250,149,39,1005,3,0,1,11,42,949,78,32,803,3,0,1,6,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089001620,IN,Lake County,001620,1400,56,28,1283,0,0,0,2,31,831,20,21,781,0,0,0,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089001650,IN,Lake County,001650,1447,43,8,1367,1,0,0,3,25,1145,25,4,1093,1,0,0,2,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089001670,IN,Lake County,001670,1039,26,8,961,2,3,1,2,36,841,23,8,776,2,3,0,2,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089001700,IN,Lake County,001700,1370,51,18,1229,0,3,0,15,54,1047,36,18,951,0,3,0,9,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089001720,IN,Lake County,001720,1322,67,34,1176,3,0,0,15,27,976,45,27,875,0,0,0,9,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089001740,IN,Lake County,001740,1733,44,31,1603,0,0,0,5,50,1211,25,20,1142,0,0,0,2,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089001780,IN,Lake County,001780,1443,44,34,1306,0,0,0,5,54,951,31,24,869,0,0,0,3,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089001790,IN,Lake County,001790,1673,42,18,1562,2,1,0,12,36,1263,29,15,1182,2,1,0,9,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089001800,IN,Lake County,001800,1510,75,34,1342,2,2,1,9,45,1068,43,32,963,0,2,1,4,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089001820,IN,Lake County,001820,70,36,17,12,1,0,0,0,4,52,26,12,10,1,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089001830,IN,Lake County,001830,1247,103,56,1025,2,3,0,15,43,977,68,53,820,2,3,0,5,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089001840,IN,Lake County,001840,910,51,44,780,1,9,0,3,22,694,29,39,603,1,7,0,2,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089001850,IN,Lake County,001850,602,131,407,26,2,7,1,3,25,460,79,335,22,0,7,1,3,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089001860,IN,Lake County,001860,1709,322,1122,135,3,15,0,4,108,1311,222,917,92,1,15,0,2,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089001880,IN,Lake County,001880,1186,58,37,1041,0,4,0,12,34,902,38,35,801,0,3,0,5,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089001910,IN,Lake County,001910,875,41,18,783,0,0,0,11,22,635,33,18,562,0,0,0,7,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089001920,IN,Lake County,001920,1224,74,77,1013,0,1,0,33,26,851,49,56,704,0,1,0,21,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089001930,IN,Lake County,001930,537,22,16,476,5,0,0,4,14,382,3,9,361,0,0,0,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089001940,IN,Lake County,001940,1358,145,76,1089,0,0,2,16,30,1024,89,69,834,0,0,1,12,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089001980,IN,Lake County,001980,3,2,1,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089002010,IN,Lake County,002010,1774,142,92,1481,5,0,0,2,52,1276,93,73,1080,3,0,0,0,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089002020,IN,Lake County,002020,1292,112,90,1025,9,0,0,16,40,957,70,84,760,9,0,0,8,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089002030,IN,Lake County,002030,994,128,86,716,8,5,0,7,44,703,67,70,524,5,5,0,1,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089002050,IN,Lake County,002050,1034,94,93,800,7,0,0,12,28,731,54,75,571,5,0,0,9,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089002060,IN,Lake County,002060,1050,97,49,859,6,0,0,11,28,787,82,44,636,0,0,0,7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089002070,IN,Lake County,002070,1362,93,56,1158,4,6,0,3,42,1002,61,55,843,4,5,0,1,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089002090,IN,Lake County,002090,1680,158,110,1351,2,2,0,3,54,1159,98,92,950,2,2,0,1,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089002130,IN,Lake County,002130,2065,136,181,1670,0,0,0,5,73,1470,86,144,1202,0,0,0,2,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089002150,IN,Lake County,002150,875,246,551,38,3,11,1,0,25,677,171,467,16,3,8,0,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089002160,IN,Lake County,002160,1569,147,317,1011,0,11,0,3,80,1145,110,268,703,0,9,0,2,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089002170,IN,Lake County,002170,1252,271,803,133,1,6,0,2,36,1004,184,683,104,1,6,0,1,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089002190,IN,Lake County,002190,848,152,662,7,0,1,0,2,24,654,99,533,3,0,1,0,1,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089002200,IN,Lake County,002200,1734,328,1219,50,1,27,0,14,95,1379,230,1012,35,1,22,0,14,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089002210,IN,Lake County,002210,997,198,725,27,0,4,0,2,41,780,135,595,18,0,4,0,1,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089002230,IN,Lake County,002230,1022,163,793,15,2,6,0,2,41,841,104,691,11,1,3,0,2,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089002240,IN,Lake County,002240,2040,407,1344,169,3,25,0,4,88,1595,273,1109,116,3,23,0,3,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089002250,IN,Lake County,002250,1990,468,1196,203,4,18,0,11,90,1542,309,988,154,4,15,0,6,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089002260,IN,Lake County,002260,1427,134,252,972,0,1,0,0,68,1084,94,217,721,0,1,0,0,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089002290,IN,Lake County,002290,795,218,449,85,1,7,0,6,29,623,145,375,72,0,4,0,1,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089002300,IN,Lake County,002300,1639,267,1269,46,3,9,0,8,37,1376,193,1096,38,3,8,0,8,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089002310,IN,Lake County,002310,39,8,19,2,0,3,0,1,6,29,5,16,2,0,3,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089002320,IN,Lake County,002320,301,57,206,26,0,6,0,4,2,249,44,178,19,0,5,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089002330,IN,Lake County,002330,1015,419,498,62,0,10,0,3,23,836,315,439,57,0,7,0,3,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089002350,IN,Lake County,002350,1677,761,817,48,3,13,0,5,30,1340,523,743,33,3,12,0,3,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089002360,IN,Lake County,002360,1496,706,673,50,4,22,0,2,39,1211,490,627,39,4,20,0,2,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089002380,IN,Lake County,002380,1517,603,754,93,1,15,0,1,50,1222,415,693,67,0,14,0,1,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089002390,IN,Lake County,002390,1461,705,653,68,2,5,0,2,26,1166,502,592,48,2,5,0,2,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089002410,IN,Lake County,002410,1702,939,577,155,1,3,1,4,22,1282,634,508,120,1,3,1,1,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089002420,IN,Lake County,002420,2589,1298,834,384,7,11,3,13,39,1952,877,743,273,7,11,3,12,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089002460,IN,Lake County,002460,1654,1063,415,134,1,10,2,4,25,1185,701,368,78,1,10,2,4,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089002470,IN,Lake County,002470,2319,1593,404,220,4,14,2,7,75,1595,1035,342,141,3,14,2,6,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089002490,IN,Lake County,002490,1357,669,227,401,1,5,0,9,45,950,469,180,270,1,1,0,0,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089002500,IN,Lake County,002500,2614,886,466,1178,4,1,1,11,67,1759,574,401,734,4,1,0,10,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089002530,IN,Lake County,002530,2081,1471,323,252,2,4,0,2,27,1534,1024,310,173,1,4,0,2,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089002540,IN,Lake County,002540,1947,1126,284,495,1,6,0,8,27,1353,757,237,331,1,6,0,8,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089002560,IN,Lake County,002560,1662,896,288,387,9,3,0,11,68,1139,576,253,248,9,3,0,11,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089002590,IN,Lake County,002590,1825,506,451,801,2,14,2,9,40,1394,349,401,591,2,11,2,5,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089002600,IN,Lake County,002600,2598,1098,439,939,2,17,0,15,88,1844,750,376,630,2,17,0,8,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089002610,IN,Lake County,002610,2168,637,200,1267,5,2,0,12,45,1551,401,177,916,5,2,0,9,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089002630,IN,Lake County,002630,1154,290,56,778,0,0,0,3,27,819,172,39,589,0,0,0,3,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089002640,IN,Lake County,002640,1508,647,242,579,0,2,0,0,38,1144,475,204,436,0,2,0,0,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089002660,IN,Lake County,002660,1123,270,49,762,6,5,0,4,27,871,164,46,628,6,5,0,4,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089002710,IN,Lake County,002710,2084,677,510,783,7,28,0,11,68,1597,469,435,616,7,27,0,8,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089002750,IN,Lake County,002750,1088,355,365,313,3,3,0,8,41,833,254,329,215,2,3,0,4,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089002760,IN,Lake County,002760,2291,918,855,415,8,20,0,8,67,1794,610,787,320,6,20,0,8,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089002770,IN,Lake County,002770,1771,598,612,474,7,5,0,9,66,1361,408,526,359,5,3,0,8,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089002790,IN,Lake County,002790,1552,581,666,257,2,2,1,4,39,1182,418,546,185,1,2,1,4,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089002810,IN,Lake County,002810,1005,359,318,310,0,3,0,0,15,785,246,295,228,0,3,0,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089002820,IN,Lake County,002820,2265,980,804,395,1,10,1,9,65,1701,632,709,298,1,9,1,5,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089002830,IN,Lake County,002830,2141,606,509,919,4,10,0,2,91,1451,391,429,575,4,5,0,2,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089002850,IN,Lake County,002850,1608,450,776,295,2,13,0,6,66,1193,273,670,197,1,2,0,6,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089002870,IN,Lake County,002870,1291,386,426,381,0,38,0,8,52,987,260,384,272,0,37,0,5,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089002900,IN,Lake County,002900,2231,676,926,530,1,33,2,4,59,1619,430,777,334,1,29,2,3,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089002940,IN,Lake County,002940,2038,662,828,421,0,54,0,4,69,1627,459,743,333,0,53,0,2,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089002950,IN,Lake County,002950,1722,552,612,368,3,99,0,20,68,1367,404,546,263,3,87,0,12,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089002960,IN,Lake County,002960,1440,537,607,215,1,10,0,8,62,1125,371,535,156,1,8,0,8,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089002970,IN,Lake County,002970,1928,741,782,319,2,9,1,5,69,1467,491,702,219,2,7,0,5,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089002980,IN,Lake County,002980,2236,742,788,601,2,24,0,1,78,1750,520,700,444,2,24,0,1,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089002990,IN,Lake County,002990,965,420,288,208,0,8,0,13,28,694,281,247,136,0,8,0,9,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089003010,IN,Lake County,003010,1181,398,439,264,4,1,0,6,69,810,242,375,134,4,1,0,5,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089003020,IN,Lake County,003020,1606,690,593,265,0,9,0,0,49,1189,456,518,185,0,8,0,0,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089003040,IN,Lake County,003040,1187,357,384,377,1,11,0,12,45,891,254,319,279,1,8,0,1,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089003050,IN,Lake County,003050,1486,669,540,219,2,5,1,12,38,1110,450,458,163,2,4,1,8,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089003060,IN,Lake County,003060,1104,540,287,235,4,9,0,0,29,831,373,256,172,4,9,0,0,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089003070,IN,Lake County,003070,1155,449,421,229,1,15,1,2,37,822,281,356,145,0,6,1,2,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089003080,IN,Lake County,003080,2035,642,799,482,2,19,1,0,90,1555,439,708,332,2,17,1,0,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089003090,IN,Lake County,003090,1790,357,365,1018,0,1,2,8,39,1330,234,298,761,0,1,2,4,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089003110,IN,Lake County,003110,1212,417,524,238,0,10,0,2,21,893,274,441,157,0,10,0,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089003120,IN,Lake County,003120,1542,126,1352,12,0,6,0,2,44,1231,75,1106,9,0,6,0,1,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089003130,IN,Lake County,003130,1568,141,1324,49,0,11,0,1,42,1214,100,1048,28,0,11,0,1,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089003160,IN,Lake County,003160,1499,307,1023,101,2,17,1,0,48,1158,192,853,62,2,16,0,0,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089003170,IN,Lake County,003170,1801,345,1291,80,0,25,0,0,60,1453,247,1082,68,0,23,0,0,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089003180,IN,Lake County,003180,1541,320,980,123,1,31,0,6,80,1256,222,867,82,0,24,0,6,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089003190,IN,Lake County,003190,1431,325,973,40,3,12,0,5,73,1101,209,803,27,2,10,0,3,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089003210,IN,Lake County,003210,1057,160,822,31,1,9,0,2,32,858,103,692,25,1,9,0,2,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089003220,IN,Lake County,003220,986,204,685,61,0,8,0,3,25,810,142,592,47,0,8,0,1,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089003230,IN,Lake County,003230,1597,293,1181,70,1,5,0,4,43,1249,194,974,43,1,4,0,1,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089003240,IN,Lake County,003240,902,193,599,28,2,18,0,2,60,678,115,485,18,2,16,0,2,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089003250,IN,Lake County,003250,1200,219,866,53,2,14,0,2,44,957,133,736,45,2,14,0,2,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089003270,IN,Lake County,003270,1353,296,963,50,0,8,0,3,33,1080,201,805,39,0,8,0,2,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089003280,IN,Lake County,003280,929,162,715,16,0,7,0,3,26,731,111,585,9,0,4,0,0,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089003310,IN,Lake County,003310,1678,356,1167,62,3,17,0,13,60,1344,254,981,38,3,10,0,9,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089003320,IN,Lake County,003320,983,184,733,19,0,10,0,0,37,799,131,622,15,0,9,0,0,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089003330,IN,Lake County,003330,808,192,547,37,0,7,0,2,23,655,133,473,20,0,7,0,2,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089003350,IN,Lake County,003350,1520,251,1181,24,3,14,0,0,47,1242,189,990,16,3,14,0,0,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089003360,IN,Lake County,003360,954,155,723,37,2,13,0,0,24,773,94,626,25,0,13,0,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089003370,IN,Lake County,003370,2200,294,995,754,0,83,1,18,55,1792,199,867,605,0,74,1,13,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089003380,IN,Lake County,003380,1545,213,967,207,2,117,0,4,35,1349,162,891,167,2,99,0,4,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089003400,IN,Lake County,003400,1162,195,822,88,3,15,0,0,39,973,143,717,71,3,11,0,0,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089003410,IN,Lake County,003410,1215,168,951,22,1,22,0,2,49,952,90,793,19,1,15,0,0,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089003420,IN,Lake County,003420,1843,290,1462,20,1,3,0,8,59,1422,180,1182,12,1,3,0,4,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089003430,IN,Lake County,003430,1318,332,605,318,0,35,0,8,20,952,223,451,220,0,35,0,7,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089003440,IN,Lake County,003440,1399,321,702,295,3,30,0,5,43,1100,224,610,206,3,25,0,5,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089003450,IN,Lake County,003450,1532,303,1123,29,3,6,0,3,65,1153,183,909,17,2,6,0,2,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089003470,IN,Lake County,003470,975,230,595,65,5,1,0,6,73,739,152,489,34,5,1,0,6,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089003480,IN,Lake County,003480,1351,211,991,65,5,14,0,0,65,1009,132,783,39,5,10,0,0,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089003490,IN,Lake County,003490,2025,363,1491,60,1,22,1,13,74,1587,232,1240,38,1,13,1,10,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089003500,IN,Lake County,003500,1174,224,843,27,3,8,2,1,66,852,126,672,12,3,8,2,1,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089003530,IN,Lake County,003530,1682,263,1237,110,1,20,0,2,49,1392,177,1059,98,1,15,0,2,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089003540,IN,Lake County,003540,652,149,443,40,0,0,0,1,19,494,94,358,27,0,0,0,1,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
