GEOID20,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_dem_cli,pre_16_rep_tru,uss_18_dem_men,uss_18_rep_hug,pre_20_dem_bid,pre_20_rep_tru,uss_20_dem_boo,uss_20_rep_meh,arv_16,adv_16,arv_18,adv_18,arv_20,adv_20,nrv,ndv
34023025003,NJ,Middlesex County,025003,1237,52,349,9,0,799,0,15,13,938,29,309,9,0,574,0,10,7,252,193,175,126,150.1,91.1,147.1,84.7,193,252,126,175,87.9,148.6,123.7,181
34023025004,NJ,Middlesex County,025004,719,20,311,18,0,353,0,2,15,552,17,279,12,0,238,0,0,6,103.5,94.8,82.9,73.6,175,106.2,171.6,98.8,94.8,103.5,73.6,82.9,102.5,173.3,93.4,133.2
34023025005,NJ,Middlesex County,025005,1423,41,287,31,0,1052,0,0,12,1049,24,270,23,0,727,0,0,5,246,142.6,171.3,98.6,304,184.6,298,171.6,142.6,246,98.6,171.3,178.1,301,149.3,254.8
34023025006,NJ,Middlesex County,025006,1509,280,312,298,2,583,2,8,24,1245,231,288,255,1,443,2,8,17,288.5,98.6,194.7,78.6,184.4,111.9,180.8,104.1,98.6,288.5,78.6,194.7,108,182.6,98.3,212.1
34023025007,NJ,Middlesex County,025007,552,50,278,47,4,150,1,4,18,422,33,219,35,3,121,1,4,6,109.1,89,100.1,78,83,50.4,81.3,46.8,89,109.1,78,100.1,48.6,82.2,66.1,93.4
34023025008,NJ,Middlesex County,025008,692,141,354,68,1,90,1,5,32,558,114,304,47,1,62,1,5,24,151,136,123,105,297.6,180.6,291.7,167.9,136,151,105,123,174.3,294.6,147.4,215.8
34023025009,NJ,Middlesex County,025009,676,170,309,36,2,120,0,10,29,520,122,266,28,2,93,0,0,9,111,119,100,84,174.1,105.7,170.7,98.2,119,111,84,100,102,172.4,101.7,138.9
34023025010,NJ,Middlesex County,025010,986,218,559,49,1,128,0,6,25,763,149,465,39,1,99,0,3,7,162.9,196.9,112,140.9,606.5,368.1,594.5,342.2,196.9,162.9,140.9,112,355.2,600.5,262.1,369
34023025011,NJ,Middlesex County,025011,1598,238,770,171,1,378,0,10,30,1329,169,699,127,1,307,0,10,16,238,185,190,130,345.7,209.8,338.9,195.1,185,238,130,190,202.5,342.3,180,278.1
34023025012,NJ,Middlesex County,025012,1765,200,432,171,5,846,0,19,92,1332,147,384,130,1,598,0,15,57,308.4,190.5,212.8,128.6,1641.4,1000.9,1609.4,930.4,190.5,308.4,128.6,212.8,965.6,1625.4,562.6,943
34023025013,NJ,Middlesex County,025013,2234,229,373,301,6,1268,0,6,51,1696,174,336,238,1,904,0,6,37,239.2,103.2,168.1,63.2,317.5,192.7,311.3,179.2,103.2,239.2,63.2,168.1,186,314.4,134.6,259
34023025014,NJ,Middlesex County,025014,1115,116,566,62,0,315,0,9,47,921,75,482,58,0,262,0,8,36,265.7,256,179.2,215.2,243.3,146.8,238.5,136.7,256,265.7,215.2,179.2,141.7,240.9,188.7,231.7
34023025015,NJ,Middlesex County,025015,1177,165,471,62,2,441,0,6,30,967,125,422,51,0,340,0,3,26,249,199,169,141,271.7,164.9,266.4,153.3,199,249,141,169,159.1,269.1,164.6,239
34023025016,NJ,Middlesex County,025016,1228,214,515,84,3,383,0,1,28,1014,139,476,68,0,307,0,1,23,255,207,175,151,213.2,129.4,209,120.3,207,255,151,175,124.9,211.1,151.9,213.1
34023025017,NJ,Middlesex County,025017,928,167,342,40,2,346,0,0,31,734,119,297,29,0,269,0,0,20,203,167,162,106,95.5,58,93.6,53.9,167,203,106,162,55.9,94.5,96.2,138.5
34023025018,NJ,Middlesex County,025018,743,107,322,49,0,247,0,2,16,593,74,271,41,0,198,0,2,7,152,117,90,88,413.2,250.8,405,233.2,117,152,88,90,242,409.1,172.2,265
34023025019,NJ,Middlesex County,025019,981,206,378,84,3,266,0,4,40,773,155,317,58,3,213,0,2,25,200,153,155,118,291.5,176.9,285.7,164.5,153,200,118,155,170.7,288.6,153.1,233.1
34023025020,NJ,Middlesex County,025020,949,138,266,124,0,385,0,14,22,745,93,230,87,0,309,0,11,15,177,100,112,73,67.1,40.8,65.8,37.9,100,177,73,112,39.3,66.5,62.9,105.5
34023025021,NJ,Middlesex County,025021,996,198,432,130,0,181,0,19,36,819,149,392,85,0,155,0,14,24,197,171,139,113,253.1,153.6,248.1,142.8,171,197,113,139,148.2,250.6,145.1,209.3
34023025022,NJ,Middlesex County,025022,975,220,430,50,0,255,0,5,15,694,153,280,46,0,207,0,5,3,147,157,99,104,409.9,248.8,401.9,231.3,157,147,104,99,240.1,405.9,185.3,264.4
34023025023,NJ,Middlesex County,025023,1548,421,581,84,1,397,1,12,51,1249,287,508,65,1,342,1,9,36,213,193,172,128,341.7,207.4,335,192.9,193,213,128,172,200.2,338.4,180.3,265.4
34023025024,NJ,Middlesex County,025024,799,131,298,58,0,291,0,3,18,676,100,269,44,0,246,0,3,14,193,140,135,101,308.4,187.2,302.3,174,140,193,101,135,180.6,305.3,150.6,234.7
34023025025,NJ,Middlesex County,025025,1019,186,328,75,0,409,0,4,17,788,116,271,66,0,317,0,4,14,183,118,143,80,90.1,54.7,88.3,50.9,118,183,80,143,52.8,89.2,75.9,126.1
34023025026,NJ,Middlesex County,025026,1004,232,468,27,0,231,0,11,35,802,161,401,24,0,186,0,5,25,186,168,147,116,267.8,162.6,262.5,151.1,168,186,116,147,156.8,265.1,149.4,215.8
34023025027,NJ,Middlesex County,025027,1320,110,977,48,10,135,0,15,25,991,82,736,40,4,106,0,10,13,195.2,297.3,213.1,189.8,472.5,286.8,463.2,266.6,297.3,195.2,189.8,213.1,276.7,467.8,260.1,336
34023025028,NJ,Middlesex County,025028,2802,138,126,195,8,2302,0,6,27,1936,105,115,146,0,1556,0,2,12,166,39,89,22,486.8,295.5,477.2,274.7,39,166,22,89,285.1,482,157.8,304.7
34023025029,NJ,Middlesex County,025029,1371,229,508,102,1,478,2,8,43,1116,160,443,84,0,392,2,8,27,263,187,171,150,672.9,408.5,659.7,379.8,187,263,150,171,394.1,666.3,281.3,441.6
34023025030,NJ,Middlesex County,025030,1426,73,406,12,1,904,0,1,29,1114,48,383,10,1,651,0,0,21,337,242,222,202,257.7,156.4,252.7,145.4,242,337,202,222,150.9,255.2,186.5,267.4
34023025031,NJ,Middlesex County,025031,1323,174,510,280,1,318,1,6,33,974,132,357,198,0,260,1,5,21,208.6,160.8,154.1,114.8,433.2,263,424.6,244.5,160.8,208.6,114.8,154.1,253.7,428.9,195.8,305.1
34023025032,NJ,Middlesex County,025032,821,19,163,9,1,612,0,3,14,655,16,152,8,0,470,0,3,6,215.9,89,132.9,62.5,213,129.3,208.8,120.2,89,215.9,62.5,132.9,124.8,210.9,100.3,192.7
34023025033,NJ,Middlesex County,025033,800,27,279,19,1,459,0,2,13,651,27,250,16,1,349,0,1,7,199,134,131,111,91.5,55.6,89.7,51.7,134,199,111,131,53.6,90.6,88.1,127.8
34023025034,NJ,Middlesex County,025034,661,25,201,3,0,427,0,0,5,525,17,190,3,0,310,0,0,5,129,124,104,87,152.2,92.4,149.2,85.9,124,129,87,104,89.1,150.7,97.3,133.6
34023025035,NJ,Middlesex County,025035,1101,33,360,39,0,631,0,11,27,878,29,336,30,0,461,0,6,16,267.1,186.3,200.5,142.3,677.5,411.3,664.2,382.4,186.3,267.1,142.3,200.5,396.8,670.9,280.6,452.3
34023025036,NJ,Middlesex County,025036,1855,196,625,167,3,823,0,8,33,1657,171,607,161,0,684,0,7,27,220.9,106,157.9,91,409.4,248.5,401.3,231.1,106,220.9,91,157.9,239.8,405.4,169.1,297.4
34023025037,NJ,Middlesex County,025037,1281,308,579,107,0,241,1,15,30,1046,212,524,77,0,200,1,13,19,252.7,231.5,189.9,165.4,423.6,257.1,415.2,239.1,231.5,252.7,165.4,189.9,248.1,419.4,223.3,320.4
34023025038,NJ,Middlesex County,025038,1303,287,436,218,2,296,0,16,48,1069,206,383,175,2,261,0,13,29,251,128,187,87,274.6,166.7,269.2,155,128,251,87,187,160.8,271.9,134.2,245.5
34023025039,NJ,Middlesex County,025039,2192,101,189,194,5,1657,0,12,34,1610,73,168,165,0,1175,0,4,25,327.9,58.5,206.9,40.1,127.8,77.6,125.3,72.1,58.5,327.9,40.1,206.9,74.8,126.5,62.1,197
34023025040,NJ,Middlesex County,025040,1106,47,232,19,1,782,0,4,21,851,39,210,13,0,579,0,4,6,228.4,163.9,170.6,116,529.8,321.6,519.4,299,163.9,228.4,116,170.6,310.3,524.6,225.1,362.1
34023025041,NJ,Middlesex County,025041,1434,286,431,160,2,518,0,14,23,1124,181,376,129,2,411,0,11,14,191.5,104.5,140,79.2,172,103.9,168.6,96.7,104.5,191.5,79.2,140,100.3,170.3,96.1,168
34023025042,NJ,Middlesex County,025042,2497,165,283,235,10,1731,0,41,32,1856,130,255,191,2,1225,0,34,19,213.8,72.9,149.9,42,512.5,311.1,502.4,289.2,72.9,213.8,42,149.9,300.2,507.5,178.8,344.7
34023025043,NJ,Middlesex County,025043,2150,115,200,660,7,1111,0,10,47,1613,83,182,449,6,850,0,8,35,554,134,371,97,328.8,199.6,322.3,185.6,134,554,97,371,192.6,325.6,154,394
34023025044,NJ,Middlesex County,025044,1041,40,250,27,0,703,0,3,18,841,29,235,16,0,548,0,1,12,232.7,181,125.2,141.9,267.1,162.1,261.8,150.7,181,232.7,141.9,125.2,156.4,264.4,158.9,221.7
34023025045,NJ,Middlesex County,025045,1126,96,255,27,14,690,0,14,30,831,67,223,16,2,497,0,5,21,191.4,133.7,117.2,100.8,944.3,573.2,925.7,532.9,133.7,191.4,100.8,117.2,553.1,935,335.2,544.7
34023025046,NJ,Middlesex County,025046,738,160,393,53,1,87,0,7,37,583,101,335,45,1,69,0,6,26,144.1,136.4,119,107.3,195.1,118.4,191.3,110.1,136.4,144.1,107.3,119,114.3,193.2,118.1,162.4
34023025047,NJ,Middlesex County,025047,687,125,270,43,1,211,1,11,25,566,84,241,38,0,179,0,2,22,169,134,109,97,130.3,79.1,127.7,73.5,134,169,97,109,76.3,129,95.9,134
34023025048,NJ,Middlesex County,025048,728,116,296,31,0,267,1,1,16,595,76,275,25,0,209,1,1,8,119,108,87,74,69.6,42.3,68.3,39.3,108,119,74,87,40.8,69,65.9,86
34023025049,NJ,Middlesex County,025049,1040,111,730,18,1,150,0,15,15,736,79,504,16,1,119,0,8,9,195.9,232.5,153.8,177.1,362.8,215.4,355.6,200.4,232.5,195.9,177.1,153.8,207.9,359.2,206.3,267
34023025050,NJ,Middlesex County,025050,995,21,317,22,0,613,0,5,17,809,18,307,17,0,455,0,1,11,231.2,136,179,101,233,141.4,228.4,131.5,136,231.2,101,179,136.5,230.7,127.5,217.9
34023025051,NJ,Middlesex County,025051,784,214,316,99,0,133,0,1,21,613,161,267,68,0,104,0,0,13,150.6,108.1,112,65.6,140,85,137.2,79,108.1,150.6,65.6,112,82,138.6,84.4,135
34023025052,NJ,Middlesex County,025052,773,133,394,20,0,197,1,7,21,637,107,332,18,0,159,1,7,13,174,161,131,128,168,102,164.7,94.8,161,174,128,131,98.4,166.3,121.4,159.4
34023025053,NJ,Middlesex County,025053,967,127,326,39,6,438,1,6,24,752,92,304,23,6,311,1,3,12,236.9,163.9,190.9,123,147.1,89.3,144.2,83,163.9,236.9,123,190.9,86.2,145.7,114.8,179.8
34023025054,NJ,Middlesex County,025054,799,43,241,16,0,474,1,7,17,593,31,214,8,0,323,1,3,13,207.4,125.4,140.3,106.7,86.2,52.3,84.5,48.6,125.4,207.4,106.7,140.3,50.5,85.3,83.3,129.6
34023025055,NJ,Middlesex County,025055,884,156,416,43,1,230,0,9,29,689,114,366,23,0,165,0,3,18,141,123,106,70,70,42.5,68.6,39.5,123,141,70,106,41,69.3,68.7,96.4
34023025056,NJ,Middlesex County,025056,926,177,366,24,5,329,1,9,15,723,128,289,21,1,273,1,4,6,160.4,125.8,102.8,84.3,254.8,154.7,249.8,143.8,125.8,160.4,84.3,102.8,149.2,252.3,127.2,191.9
34023025057,NJ,Middlesex County,025057,1087,151,396,143,0,356,0,10,31,904,106,365,120,0,284,0,8,21,212,155,124,97,343.9,208.8,337.1,194.1,155,212,97,124,201.4,340.5,163.7,254.2
34023025058,NJ,Middlesex County,025058,3937,166,170,513,14,3027,0,15,32,2650,122,136,362,0,1996,0,13,21,337.5,64.3,182.1,29.7,299.2,181.6,293.3,168.8,64.3,337.5,29.7,182.1,175.2,296.2,111.1,278
34023025059,NJ,Middlesex County,025059,889,145,351,23,2,344,5,2,17,689,91,307,14,1,258,5,2,11,155.1,119,122,86,240.6,146.1,235.9,135.8,119,155.1,86,122,140.9,238.3,121.7,188.4
34023025060,NJ,Middlesex County,025060,619,130,227,27,0,198,0,4,33,499,96,196,20,0,165,0,0,22,167,140,129,108,122.8,74.5,120.3,69.3,140,167,108,129,71.9,121.6,98,134.8
34023025061,NJ,Middlesex County,025061,1251,220,364,86,1,529,0,6,45,939,144,316,50,0,393,0,6,30,277.7,183.1,196.1,148.3,686.4,416.6,672.8,387.3,183.1,277.7,148.3,196.1,402,679.6,283.9,458.2
34023025062,NJ,Middlesex County,025062,829,8,290,16,1,505,0,1,8,630,7,258,12,1,347,0,0,5,182,152,132,99,175.5,106.6,172.1,99.1,152,182,99,132,102.8,173.8,114.2,165.4
34023025063,NJ,Middlesex County,025063,2572,556,612,549,1,788,0,9,57,2031,412,531,406,0,639,0,0,43,431.3,121.5,293.1,82.6,284.7,172.8,279,160.7,121.5,431.3,82.6,293.1,166.7,281.9,134.4,322
34023025064,NJ,Middlesex County,025064,1635,72,281,195,8,1044,0,4,31,1366,61,267,147,8,856,0,3,24,402,184,281,138,209.6,127.3,205.5,118.3,184,402,138,281,122.8,207.6,141.9,274.5
34023025065,NJ,Middlesex County,025065,1372,47,326,32,6,933,0,10,18,1077,36,307,32,2,680,0,5,15,326,176,214,143,614.5,373,602.4,346.8,176,326,143,214,359.9,608.5,259.7,439.2
34023025066,NJ,Middlesex County,025066,1549,37,230,29,2,1230,0,4,17,1175,24,211,20,2,900,0,2,16,325,188,211,141,350.7,212.9,343.8,197.9,188,325,141,211,205.4,347.3,185,307.6
34023025067,NJ,Middlesex County,025067,1207,61,456,17,3,641,0,0,29,939,44,419,13,0,448,0,0,15,273.6,231.3,163.5,183.2,608.8,370.8,596.8,344.8,231.3,273.6,183.2,163.5,357.8,602.8,282.5,410.7
34023025068,NJ,Middlesex County,025068,1618,43,443,31,6,1054,1,8,32,1235,31,418,22,0,737,1,8,18,303.3,252.3,216.2,180.3,279.6,169.7,274.1,157.8,252.3,303.3,180.3,216.2,163.8,276.9,190,268.3
34023025069,NJ,Middlesex County,025069,877,31,192,23,2,613,0,3,13,693,20,183,21,1,455,0,3,10,219,113.5,166.6,85.9,211.6,128.5,207.4,119.4,113.5,219,85.9,166.6,123.9,209.5,111.8,201.2
34023025070,NJ,Middlesex County,025070,2243,64,244,50,6,1854,2,4,19,1640,43,232,35,5,1308,2,0,15,439,180,330,129,364.7,221.4,357.5,205.8,180,439,129,330,213.6,361.1,184.1,372.8
34023025071,NJ,Middlesex County,025071,1220,45,193,15,4,943,0,5,15,904,36,183,13,0,661,0,5,6,298,135,215,92,278.9,169.3,273.4,157.4,135,298,92,215,163.4,276.2,138.4,266.3
34023025072,NJ,Middlesex County,025072,1917,59,254,68,1,1499,2,10,24,1487,43,241,50,1,1133,2,4,13,514,229,344,155,720.5,437.3,706.2,406.6,229,514,155,344,422,713.4,307,571.2
34023025073,NJ,Middlesex County,025073,1508,149,451,73,4,749,1,17,64,1180,99,411,59,1,553,1,10,46,301,221.5,204.2,162.4,583.6,350.4,572,326.6,221.5,301,162.4,204.2,338.5,577.8,265.2,415.2
34023025074,NJ,Middlesex County,025074,1495,247,523,88,2,607,0,6,22,1220,182,447,75,0,496,0,3,17,227,154,153,99,765,464.4,749.9,431.7,154,227,99,153,448,757.4,287.3,473.7
34023025075,NJ,Middlesex County,025075,2839,124,237,256,16,2150,0,5,51,2071,101,220,198,0,1515,0,4,33,375.3,84.8,219.6,55.5,556.5,337.8,545.5,314,84.8,375.3,55.5,219.6,325.9,551,198,424.2
34023025076,NJ,Middlesex County,025076,1879,156,354,94,1,1231,0,12,31,1502,112,333,79,0,952,0,7,19,333.6,199,199.1,126.7,231.9,128.3,227.6,119.9,199,333.6,126.7,199.1,124.1,229.7,143.5,248
34023025077,NJ,Middlesex County,025077,3517,80,278,137,7,2963,0,9,43,2426,74,249,126,0,1948,0,4,25,455,153,256,123,473.8,287.6,464.5,267.4,153,455,123,256,277.5,469.2,207.8,412.3
34023025078,NJ,Middlesex County,025078,3758,90,25,29,9,3558,0,27,20,2801,60,23,24,6,2648,0,22,18,362.4,86.2,102.7,35.2,169.2,102.7,165.8,95.5,86.2,362.4,35.2,102.7,99.1,167.5,79.9,200
34023030001,NJ,Middlesex County,030001,2455,282,1846,99,1,119,4,12,92,2023,191,1575,81,0,103,4,8,61,549.8,728.2,350.8,519.9,598,740.7,597.4,712.4,728.2,549.8,519.9,350.8,726.5,597.7,675.3,524
34023035001,NJ,Middlesex County,035001,1325,226,807,74,0,141,0,18,59,1118,180,699,62,0,116,0,17,44,1113,292,1102.6,292.9,375.4,107,367.1,104.1,292,1113,292.9,1102.6,105.6,371.2,199,739.5
34023035002,NJ,Middlesex County,035002,835,97,565,61,1,62,0,10,39,674,71,476,41,0,51,0,8,27,308,58,285,56,259.7,74,253.9,72,58,308,56,285,73,256.8,65,276.7
34023035003,NJ,Middlesex County,035003,776,72,566,39,1,65,0,0,33,614,49,457,38,0,52,0,0,18,280,63,248,58,367.6,104.8,359.4,102,63,280,58,248,103.4,363.5,81.9,313.8
34023035004,NJ,Middlesex County,035004,761,82,517,43,1,79,0,2,37,595,54,425,37,0,61,0,1,17,283,43,255,37,274.2,78.2,268.1,76.1,43,283,37,255,77.1,271.1,58.6,270.1
34023035005,NJ,Middlesex County,035005,1212,200,661,167,0,111,0,26,47,980,153,566,133,0,88,0,15,25,341,120,298,89,174.7,49.8,170.8,48.4,120,341,89,298,49.1,172.7,76.8,246.1
34023035006,NJ,Middlesex County,035006,1272,287,494,257,1,188,0,11,34,995,201,393,207,1,166,0,7,20,322.8,55.5,253.2,42.4,328.7,93.7,321.4,91.2,55.5,322.8,42.4,253.2,92.4,325,70.7,306.5
34023035007,NJ,Middlesex County,035007,1174,86,693,46,0,300,0,19,30,991,68,610,40,0,241,0,10,22,366,55,315,47,508.9,145,497.6,141.2,55,366,47,315,143.1,503.2,97,421.9
34023035008,NJ,Middlesex County,035008,895,71,622,40,2,114,1,16,29,711,45,508,33,2,89,1,10,23,329,43,292,55,419.4,119.5,410,116.3,43,329,55,292,117.9,414.7,83.5,362.6
34023035009,NJ,Middlesex County,035009,938,124,657,31,0,61,2,19,44,692,82,493,23,0,48,2,16,28,259,93,247,69,492.2,140.3,481.2,136.5,93,259,69,247,138.4,486.7,109.7,369.9
34023035010,NJ,Middlesex County,035010,1030,119,789,11,1,73,0,7,30,736,77,576,10,1,48,0,3,21,260,153,212,118,494.5,140.9,483.4,137.2,153,260,118,212,139,488.9,137.3,362.5
34023035011,NJ,Middlesex County,035011,1373,273,706,123,0,220,0,17,34,1056,197,540,104,0,184,0,14,17,292.3,147.1,269.7,114.8,767.5,218.8,750.4,212.9,147.1,292.3,114.8,269.7,215.8,759,173.4,520
34023035012,NJ,Middlesex County,035012,1080,276,424,117,4,216,1,9,33,879,204,370,101,4,166,1,5,28,248.3,69.2,196.1,50.5,443.9,126.5,433.9,123.1,69.2,248.3,50.5,196.1,124.8,438.9,92.3,330.6
34023035013,NJ,Middlesex County,035013,2401,338,711,249,1,1013,1,18,70,1982,245,653,191,1,834,1,12,45,300.7,70.9,240,44.4,453.9,131.2,443.9,127.6,70.9,300.7,44.4,240,129.4,448.9,93.5,359.6
34023040001,NJ,Middlesex County,040001,1525,346,898,106,6,124,0,8,37,1244,260,754,84,5,110,0,8,23,323.1,376.5,268.8,315.8,266,245.4,265.3,225.4,376.5,323.1,315.8,268.8,235.4,265.7,290.8,280.8
34023040002,NJ,Middlesex County,040002,700,280,323,56,0,14,1,3,23,517,180,264,43,0,11,1,3,15,169.1,197.9,120.9,135.1,329.6,296.7,325.5,277.7,197.9,169.1,135.1,120.9,287.2,327.6,226.9,236.3
34023040003,NJ,Middlesex County,040003,2006,918,821,132,1,51,0,14,69,1490,604,680,105,1,39,0,14,47,150.3,147.1,107.1,107.2,270.8,249.6,270,229.5,147.1,150.3,107.2,107.1,239.6,270.4,183.3,199.6
34023040004,NJ,Middlesex County,040004,1552,299,1001,107,2,78,0,9,56,1246,221,835,82,2,63,0,2,41,299.1,347.7,233.2,268.4,442.6,406,440.4,374.6,347.7,299.1,268.4,233.2,390.3,441.5,349.2,353.8
34023050001,NJ,Middlesex County,050001,1293,141,869,18,1,192,0,5,67,971,90,691,13,0,149,0,1,27,1107,537,1092,624,735.1,314.6,715.8,320.4,537,1107,624,1092,317.5,725.5,449,912.5
34023050002,NJ,Middlesex County,050002,1219,95,860,31,0,148,0,9,76,950,60,711,26,0,118,0,6,29,373,182,309,173,624.2,267.2,607.9,272.1,182,373,173,309,269.6,616,223.6,478.5
34023050003,NJ,Middlesex County,050003,1072,76,796,20,0,144,0,5,31,818,52,631,17,0,105,0,2,11,306,141,248,129,309.7,132.6,301.6,135,141,306,129,248,133.8,305.7,134.4,291.3
34023050004,NJ,Middlesex County,050004,922,80,625,21,3,125,1,5,62,676,45,505,16,2,84,1,2,21,283,123,238,110,397.7,170.2,387.3,173.4,123,283,110,238,171.8,392.5,144.2,326.5
34023050005,NJ,Middlesex County,050005,1050,92,760,23,1,107,0,6,61,800,56,606,20,1,83,0,3,31,295.1,177.4,259.8,157.3,658.8,282.1,641.5,287.3,177.4,295.1,157.3,259.8,284.7,650.1,226,463.8
34023050006,NJ,Middlesex County,050006,966,117,560,35,0,235,0,4,15,767,85,466,34,0,175,0,0,7,249,141.3,191.7,109.7,205.5,88,200.1,89.6,141.3,249,109.7,191.7,88.8,202.8,107.1,211.6
34023050007,NJ,Middlesex County,050007,844,76,499,39,0,179,0,5,46,597,45,383,32,0,112,0,3,22,234,144,204,128,183.5,78.5,178.7,80,144,234,128,204,79.3,181.1,107.6,200
34023050008,NJ,Middlesex County,050008,946,109,584,16,2,162,0,1,72,685,63,468,13,2,97,0,1,41,245,122,204,114,228.9,98,222.9,99.8,122,245,114,204,98.9,225.9,108.4,225.2
34023050009,NJ,Middlesex County,050009,743,75,500,58,0,83,0,0,27,612,57,428,48,0,70,0,0,9,193.1,99.8,150.7,87.6,83.3,35.6,81.1,36.3,99.8,193.1,87.6,150.7,36,82.2,64.8,127
34023050010,NJ,Middlesex County,050010,1580,152,924,96,0,316,0,7,85,1226,104,749,73,0,249,0,6,45,393.8,216.6,329.5,183.4,810.8,347.3,789.6,353.6,216.6,393.8,183.4,329.5,350.5,800.2,275.2,580.9
34023050011,NJ,Middlesex County,050011,2610,255,1225,202,5,808,1,16,98,2106,180,1046,174,3,629,1,12,61,533.7,234.6,469.2,195.5,943,403.6,918.3,411.1,234.6,533.7,195.5,469.2,407.4,930.7,311.2,716.1
34023050012,NJ,Middlesex County,050012,984,137,571,49,0,182,0,13,32,733,101,447,35,0,125,0,13,12,242,159,208,140,450.2,192.7,438.4,196.2,159,242,140,208,194.5,444.3,172,334.7
34023050013,NJ,Middlesex County,050013,820,105,486,37,4,144,0,7,37,659,71,411,30,2,113,0,6,26,184,117,148,86,295.5,126.5,287.8,128.8,117,184,86,148,127.7,291.7,114.6,228.8
34023055001,NJ,Middlesex County,055001,1695,836,572,130,5,112,0,7,33,1247,584,465,100,1,82,0,7,8,503,476,450,440,234.1,244.1,229,234.3,476,503,440,450,239.2,231.5,348.6,354
34023055002,NJ,Middlesex County,055002,1887,534,947,132,3,199,0,9,63,1459,346,821,91,1,150,0,6,44,303.6,378.5,222.2,307.6,298.6,311.3,292,298.8,378.5,303.6,307.6,222.2,305.1,295.3,324.1,279.1
34023055003,NJ,Middlesex County,055003,1517,586,606,142,1,128,0,15,39,1191,428,510,107,1,105,0,12,28,263.9,195.4,193.4,141.8,339.3,353.8,331.9,339.6,195.4,263.9,141.8,193.4,346.7,335.6,257.7,282.1
34023055004,NJ,Middlesex County,055004,1427,276,955,77,0,85,0,4,30,1166,209,793,64,0,79,0,4,17,251.2,369.5,173.7,281.2,309.8,323.1,303,310.1,369.5,251.2,281.2,173.7,316.6,306.4,321,259.4
34023055005,NJ,Middlesex County,055005,1316,163,997,27,3,79,0,2,45,1053,134,815,13,3,58,0,2,28,221,366,181,309,229.3,239.1,224.3,229.5,366,221,309,181,234.3,226.8,285.9,213.9
34023055006,NJ,Middlesex County,055006,702,91,521,27,0,49,0,3,11,575,68,441,22,0,34,0,3,7,104.7,206.6,102.8,159.4,188.8,196.9,184.7,189,206.6,104.7,159.4,102.8,193,186.8,188,145.3
34023055007,NJ,Middlesex County,055007,1617,278,1091,68,1,107,0,9,63,1277,187,911,52,1,82,0,5,39,248,369.2,188.6,313.1,658.4,683.7,644.1,656.3,369.2,248,313.1,188.6,670,651.3,505.6,434.8
34023055008,NJ,Middlesex County,055008,1261,199,854,58,0,113,0,1,36,1021,150,721,36,0,94,0,0,20,234,333,179,279,231.6,241.5,226.5,231.8,333,234,279,179,236.6,229,271.3,217.8
34023055009,NJ,Middlesex County,055009,1290,165,937,46,0,92,0,3,47,1025,112,782,32,0,70,0,3,26,257.8,312.5,194.3,256.8,362.9,378.4,355,363.2,312.5,257.8,256.8,194.3,370.8,358.9,327.8,292.5
34023055010,NJ,Middlesex County,055010,1924,623,851,195,1,195,0,12,47,1484,448,692,150,1,159,0,11,23,343.6,271.1,239.4,202.6,601.2,626.9,588,601.7,271.1,343.6,202.6,239.4,614.3,594.6,425.6,443
34023060001,NJ,Middlesex County,060001,717,108,538,17,0,19,0,1,34,551,68,430,17,0,11,0,1,24,373,387,347,382,236.3,247,228.7,241.8,387,373,382,347,244.4,232.5,314.4,296.2
34023060002,NJ,Middlesex County,060002,1053,119,829,47,1,26,0,7,24,809,79,650,38,1,23,0,7,11,184,295,160,252,175.8,183.7,170.1,179.8,295,184,252,160,181.7,172.9,227.6,172.5
34023060003,NJ,Middlesex County,060003,627,59,515,11,0,17,0,2,23,508,47,421,5,0,14,0,1,20,158.1,166,138.5,122.8,159.4,166.6,154.3,163.1,166,158.1,122.8,138.5,164.9,156.9,154.6,152.6
34023060004,NJ,Middlesex County,060004,657,111,492,11,0,28,0,5,10,521,75,403,10,0,25,0,3,5,97.7,124.4,75.1,89.6,133.3,139.3,129,136.4,124.4,97.7,89.6,75.1,137.8,131.1,122.4,108.8
34023060005,NJ,Middlesex County,060005,776,59,598,22,0,78,0,2,17,614,32,483,17,0,69,0,1,12,201,205,148,145,193.4,202.2,187.2,197.9,205,201,145,148,200,190.3,187.5,182.4
34023060006,NJ,Middlesex County,060006,590,77,481,9,0,7,0,3,13,446,53,373,6,0,5,0,3,6,112.2,164.9,107.2,116.8,97.9,102.3,94.8,100.2,164.9,112.2,116.8,107.2,101.3,96.3,121,103
34023060007,NJ,Middlesex County,060007,1031,99,831,26,3,27,0,4,41,788,61,669,17,3,19,0,4,15,182,301,143,254,554.9,579.9,537,567.7,301,182,254,143,573.8,545.9,425.6,354.2
34023060008,NJ,Middlesex County,060008,1003,126,791,25,1,23,0,5,32,774,106,610,18,1,19,0,0,20,152.5,263.4,131.3,209.3,343.3,358.4,332.2,350.9,263.4,152.5,209.3,131.3,354.6,337.7,295.5,239.8
