GEOID,state,county,tract,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_other,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_other,ndv,nrv,ai_an_nh,place,mcd,school_elm,school,cd_1980,cd_1990
53065951598,53,065,951598,22,22,0,0,0,0,0,19,19,0,0,0,0,0,4.34,5.44,NA,NA,91680,NA,02070,5,5
53065951698,53,065,951698,6,6,0,0,0,0,0,4,4,0,0,0,0,0,0.28,0.31,NA,NA,91680,NA,05640,5,5
53067000101,53,067,000101,2496,2305,26,69,30,63,3,2156,2000,24,56,27,49,0,533.35,446.34,NA,51300,92352,NA,06180,3,3
53067000102,53,067,000102,4108,3708,38,135,65,161,1,3051,2811,25,80,48,87,0,754.76,631.63,NA,51300,92352,NA,06180,3,3
53067000103,53,067,000103,4855,4418,59,145,66,163,4,3800,3500,38,105,47,107,3,940.05,786.69,NA,51300,92352,NA,06180,3,3
53067000104,53,067,000104,3424,3249,16,61,23,73,2,2568,2468,6,35,16,42,1,635.27,531.63,NA,51300,92352,NA,06180,3,3
53067000105,53,067,000105,5072,4650,75,126,62,158,1,4206,3907,49,87,45,118,0,1040.48,870.74,NA,51300,92352,NA,06180,3,3
53067000106,53,067,000106,5073,4302,48,142,66,514,1,3709,3241,29,84,39,316,0,917.54,767.85,NA,51300,92352,NA,06180,3,3
53067000107,53,067,000107,3068,2852,13,58,22,123,0,2225,2091,8,40,17,69,0,550.42,460.62,NA,51300,92352,NA,06180,3,3
53067000108,53,067,000108,5964,5528,43,185,78,117,13,4416,4136,25,103,60,87,5,1092.43,914.21,NA,72905,92352,NA,09100,3,3
53067000109,53,067,000109,6987,6612,43,131,63,133,5,5316,5074,27,87,41,84,3,1315.08,1100.53,NA,72905,92352,NA,09100,3,3
53067000110,53,067,000110,1118,1026,5,31,1,55,0,814,751,4,21,1,37,0,201.37,168.52,NA,51300,92352,NA,06180,3,3
53067000111,53,067,000111,2386,2228,10,63,9,76,0,1817,1719,8,41,7,42,0,449.49,376.16,NA,51300,92352,NA,06180,3,3
53067000112,53,067,000112,3573,3101,102,140,49,180,1,2921,2581,65,94,34,147,0,722.6,604.71,NA,36745,92352,NA,05850,3,3
53067000113,53,067,000113,4294,3705,111,132,30,311,5,3447,3088,63,83,23,190,0,852.72,713.61,NA,36745,92352,NA,05850,3,3
53067000114,53,067,000114,9831,8604,306,333,93,483,12,6884,6120,197,193,57,311,6,1702.97,1425.14,NA,36745,92352,NA,05850,3,3
53067000115,53,067,000115,5959,4591,359,347,103,552,7,4044,3231,210,206,57,336,4,1000.41,837.2,NA,70297,92352,NA,05850,3,9
53067000117,53,067,000117,6182,5806,29,124,40,176,7,4386,4160,21,74,28,100,3,1085.01,908,NA,51300,92352,NA,09100,3,3
53067000118,53,067,000118,10158,9671,40,214,114,115,4,7146,6841,19,119,79,85,3,1767.78,1479.38,NA,72905,92384,NA,09100,3,3
53067000119,53,067,000119,4845,4606,9,89,59,78,4,3690,3535,6,53,41,51,4,912.84,763.91,NA,NA,92384,NA,03330,3,3
53067000120,53,067,000120,4713,4410,33,107,31,124,8,3772,3537,24,87,24,94,6,933.12,780.89,NA,51300,92352,NA,06180,3,3
53067000121,53,067,000121,3441,3311,8,52,33,34,3,2639,2555,5,32,28,17,2,652.84,546.33,NA,51300,92352,NA,06180,3,3
53067000123,53,067,000123,10479,7728,715,558,544,913,21,6998,5417,404,293,313,561,10,1731.17,1448.74,49205,49193,92368,NA,05850,3,9
