GEOID,area_land,area_water,G20PREDBID,G20PRERTRU,G20PRELJOR,G20PREGHAW,G20PREADEL,G20USSDGID,G20USSRCOL,G20USSISAV,G20USSILIN
230110120001025,127363,0,0,1,0,0,0,0,1,0,0
230110120001026,0,156693,5,7,0,0,0,4,8,1,0
230110120001027,88956,0,7,10,0,0,0,5,12,1,0
230110120001028,219753,0,10,14,1,0,0,7,16,1,1
230110120001029,33286,0,0,1,0,0,0,0,1,0,0
230110120002000,1196007,24041,30,45,2,1,0,22,50,4,2
230110120002001,83646,0,0,0,0,0,0,0,0,0,0
230110120002002,68401,0,2,4,0,0,0,2,4,0,0
230110120002003,2792250,0,0,0,0,0,0,0,0,0,0
230110120002004,63127,0,1,1,0,0,0,1,1,0,0
230110120002005,0,203971,1,2,0,0,0,1,2,0,0
230110120002006,1649554,0,0,0,0,0,0,0,0,0,0
230110120002007,2599450,0,1,1,0,0,0,1,2,0,0
230110120002008,0,86951,7,10,0,0,0,5,11,1,0
230110120002009,0,293419,67,99,4,1,0,49,110,8,4
230110120002010,460774,0,0,0,0,0,0,0,0,0,0
230110120002011,9397966,0,0,0,0,0,0,0,0,0,0
230110120002012,4632482,78524,1,1,0,0,0,1,2,0,0
230110120002013,90842,0,1,1,0,0,0,1,1,0,0
230110120002014,705972,0,18,27,1,0,0,13,30,2,1
230110120002015,17623,0,0,0,0,0,0,0,0,0,0
230110120002016,4309660,0,8,12,0,0,0,6,13,1,0
230110120002017,379736,0,19,29,1,0,0,14,32,2,1
230110120002018,324766,0,20,30,1,0,0,15,33,2,1
230110120002019,58156,0,3,5,0,0,0,2,5,0,0
230110120002020,2612,421,2,3,0,0,0,1,3,0,0
230110120002021,0,22580,0,0,0,0,0,0,0,0,0
230110120002022,1670240,0,5,7,0,0,0,4,8,1,0
230110120002023,447539,0,0,0,0,0,0,0,0,0,0
230110120002024,90465,0,0,0,0,0,0,0,0,0,0
230110120002025,409610,0,18,27,1,0,0,13,30,2,1
230110120002026,0,36330,1,2,0,0,0,1,2,0,0
230110120002027,0,1020626,38,55,2,1,0,28,61,5,2
230110120002028,674195,0,2,4,0,0,0,2,4,0,0
230110120002029,511311,0,1,2,0,0,0,1,2,0,0
230110120002030,445618,0,0,0,0,0,0,0,0,0,0
230110120002031,752339,0,15,22,1,0,0,11,24,2,1
230110120003000,2871299,75827,19,28,1,0,0,14,31,2,1
230110120003001,3249766,0,12,17,1,0,0,8,19,1,1
230110120003002,14234,0,0,1,0,0,0,0,1,0,0
230110120003003,129340,0,2,3,0,0,0,1,3,0,0
230110120003004,3031461,0,6,9,0,0,0,5,10,1,0
230110120003005,42427,0,2,3,0,0,0,1,3,0,0
230110120003006,4988220,156001,2,3,0,0,0,1,3,0,0
230110120003007,7012050,178849,45,67,2,1,0,33,74,5,2
230110120003008,89063,0,0,0,0,0,0,0,0,0,0
230110120003009,0,310099,3,4,0,0,0,2,4,0,0
230110120003010,2787665,0,3,4,0,0,0,2,5,0,0
230110120003011,2592426,0,14,20,1,0,0,10,22,2,1
230110120003012,1399079,0,32,47,2,1,0,24,52,4,2
230110120003013,160315,0,26,39,1,1,0,19,43,3,1
230110120003014,1842262,0,0,0,0,0,0,0,0,0,0
230110120003015,902847,0,0,0,0,0,0,0,0,0,0
230110120003016,291086,0,0,0,0,0,0,0,0,0,0
230110120003017,36254,0,2,3,0,0,0,1,3,0,0
230110120003018,43091,0,0,0,0,0,0,0,0,0,0
230110120003019,1384694,0,0,1,0,0,0,0,1,0,0
230110120003020,163623,0,0,0,0,0,0,0,0,0,0
230110120003021,3841723,0,0,0,0,0,0,0,0,0,0
230110120003022,1361401,0,11,16,1,0,0,8,18,1,1
230110120003023,1270073,0,0,0,0,0,0,0,0,0,0
230110120003024,610102,0,12,18,1,0,0,9,20,1,1
230110120003025,162275,0,11,16,1,0,0,8,17,1,1
230110120003026,50157,0,2,4,0,0,0,2,4,0,0
230110120003027,69306,0,0,0,0,0,0,0,0,0,0
230110120003028,2803349,0,9,13,0,0,0,6,14,1,0
230110120003029,603699,0,1,1,0,0,0,1,1,0,0
230110120003030,345442,0,0,0,0,0,0,0,0,0,0
230110120003031,24050,0,0,0,0,0,0,0,0,0,0
230110120003032,8784,0,0,0,0,0,0,0,0,0,0
230110120003033,1704263,0,46,68,2,1,0,34,75,6,2
230110120003034,303529,0,1,2,0,0,0,1,2,0,0
230110120003035,1357312,0,6,9,0,0,0,5,10,1,0
230110120003036,77195,0,0,0,0,0,0,0,0,0,0
230110120003037,327769,0,0,0,0,0,0,0,0,0,0
230110120003038,54207,0,5,8,0,0,0,4,8,1,0
230110120003039,0,166505,0,0,0,0,0,0,0,0,0
230110120003040,26596,0,5,7,0,0,0,3,8,1,0
230110130001000,589999,0,0,0,0,0,0,0,0,0,0
230110130001001,618800,0,0,0,0,0,0,0,0,0,0
230110130001002,25676,0,25,32,2,1,0,20,35,3,1
230110130001003,479904,0,64,83,4,2,0,51,92,7,2
230110130001004,57163,0,13,17,1,0,0,10,19,1,0
230110130001005,319767,0,41,53,3,1,0,33,59,4,2
230110130001006,153432,0,2,3,0,0,0,2,3,0,0
230110130001007,0,775306,2,3,0,0,0,2,3,0,0
230110130001008,660219,0,0,0,0,0,0,0,0,0,0
230110130001009,431456,0,19,25,1,1,0,15,28,2,1
230110130001010,4299751,34621,27,35,2,1,0,22,39,3,1
230110130001011,83834,0,20,26,1,1,0,16,29,2,1
230110130001012,236281,0,1,2,0,0,0,1,2,0,0
230110130001013,67544,0,11,14,1,0,0,9,16,1,0
230110130001014,443739,19338,42,54,3,1,0,34,61,4,2
230110130001015,15306,0,0,0,0,0,0,0,0,0,0
230110130001016,206147,0,0,0,0,0,0,0,0,0,0
230110130001017,1900692,0,0,0,0,0,0,0,0,0,0
230110130001018,0,15665,17,22,1,1,0,14,24,2,1
230110130001019,469554,0,1,2,0,0,0,1,2,0,0
230110130001020,2046999,0,2,2,0,0,0,1,2,0,0
230110130001021,1811265,0,3,4,0,0,0,2,4,0,0
230110130001022,69323,0,4,6,0,0,0,3,6,0,0
230110130001023,503667,0,0,0,0,0,0,0,0,0,0
230110130001024,686666,0,3,4,0,0,0,2,4,0,0
230110130001025,198565,0,0,0,0,0,0,0,0,0,0
230110130001026,92195,0,1,1,0,0,0,1,2,0,0
230110130001027,706546,17728,30,39,2,1,0,24,43,3,1
230110130001028,930944,0,1,1,0,0,0,0,1,0,0
230110130001029,948965,193620,2,3,0,0,0,2,4,0,0
230110130001030,9897,0,6,8,0,0,0,5,9,1,0
230110130001031,1065696,0,26,33,2,1,0,21,37,3,1
230110130001032,23632,0,4,5,0,0,0,3,6,0,0
230110130001033,1507051,0,3,4,0,0,0,2,4,0,0
230110130001034,1858640,0,17,21,1,1,0,13,24,2,1
230110130001035,2623638,0,0,0,0,0,0,0,0,0,0
230110130001036,198820,0,16,20,1,0,0,13,23,2,1
230110130001037,31862,0,2,3,0,0,0,2,4,0,0
230110130002000,2774602,0,34,44,2,1,0,27,49,4,1
230110130002001,50811,0,64,83,4,2,0,51,92,7,2
230110130002002,69033,0,4,5,0,0,0,3,5,0,0
230110130002003,1335247,0,4,5,0,0,0,3,5,0,0
230110130002004,2442741,0,0,0,0,0,0,0,0,0,0
230110130002005,0,97165,0,0,0,0,0,0,0,0,0
230110130002006,104062,4104753,5,7,0,0,0,4,8,1,0
230110130002007,31557,0,5,7,0,0,0,4,7,1,0
230110130002008,286142,0,0,0,0,0,0,0,0,0,0
230110130002009,42953,0,0,0,0,0,0,0,0,0,0
230110130002010,1568330,46388,22,28,1,1,0,18,32,2,1
230110130002011,14425,0,19,25,1,1,0,15,28,2,1
230110130002012,203819,0,63,81,4,2,0,50,90,7,2
230110130002013,1028640,0,0,0,0,0,0,0,0,0,0
230110130002014,53478,0,8,11,1,0,0,7,12,1,0
230110130002015,383695,0,0,0,0,0,0,0,0,0,0
230110130002016,28177,0,0,0,0,0,0,0,0,0,0
230110130002017,155594,0,1,1,0,0,0,1,1,0,0
230110130002018,35614,5125024,24,31,1,1,0,19,35,3,1
230110130002019,136799,0,6,7,0,0,0,5,8,1,0
230110130002020,319821,0,15,19,1,0,0,12,21,2,1
230110130002021,239984,0,36,47,2,1,0,29,52,4,1
230110130002022,29090,0,1,1,0,0,0,1,2,0,0
230110130002023,2184918,0,11,14,1,0,0,9,16,1,0
230110130002024,631138,0,0,0,0,0,0,0,0,0,0
230110130002025,2145050,0,59,75,4,2,0,47,84,6,2
230110130002026,2656483,0,4,5,0,0,0,3,6,0,0
230110130002027,237653,0,0,0,0,0,0,0,0,0,0
230110130002028,2817074,75891,14,18,1,0,0,11,20,1,1
230110130002029,92292,0,6,7,0,0,0,5,8,1,0
230110130002030,6861,0,15,20,1,0,0,12,22,2,1
230110130002031,513344,0,0,0,0,0,0,0,0,0,0
230110130002032,2207545,0,12,15,1,0,0,9,17,1,0
230110130002033,30777,0,0,0,0,0,0,0,0,0,0
230110130002034,7186,0,4,5,0,0,0,3,6,0,0
230110130002035,587249,0,0,0,0,0,0,0,0,0,0
230110130002036,145270,0,4,5,0,0,0,3,6,0,0
230110130002037,403822,0,8,10,0,0,0,6,11,1,0
230110130002038,125986,0,21,27,1,1,0,17,30,2,1
230110130002039,0,36282,10,12,1,0,0,8,14,1,0
230110130002040,29006,0,0,0,0,0,0,0,0,0,0
230110130002041,1229019,0,0,0,0,0,0,0,0,0,0
230110130002042,40504,0,0,0,0,0,0,0,0,0,0
230110130002043,31734,0,0,0,0,0,0,0,0,0,0
230110130002044,649547,0,3,4,0,0,0,2,4,0,0
230110130002045,67447,0,30,39,2,1,0,24,43,3,1
230110130002046,23615,0,17,22,1,1,0,14,25,2,1
230110130002047,558596,0,19,25,1,1,0,15,28,2,1
230110130002048,14377,655367,9,12,1,0,0,7,13,1,0
230110130002049,3729,0,0,0,0,0,0,0,0,0,0
230110130002050,26712,0,1,1,0,0,0,0,1,0,0
230110130002051,4374,0,1,1,0,0,0,1,1,0,0
230110130002052,35705,0,0,0,0,0,0,0,0,0,0
230110130003000,2798198,0,2,2,0,0,0,1,2,0,0
230110130003001,285389,0,0,0,0,0,0,0,0,0,0
230110130003002,414160,0,2,3,0,0,0,2,4,0,0
230110130003003,158942,0,4,6,0,0,0,3,6,0,0
230110130003004,635618,0,18,23,1,1,0,14,26,2,1
230110130003005,91242,0,0,0,0,0,0,0,0,0,0
230110130003006,62684,0,8,10,0,0,0,6,11,1,0
230110130003007,40041,0,0,0,0,0,0,0,0,0,0
230110130003008,5065885,0,41,53,3,1,0,33,59,4,2
230110130003009,0,1563031,0,0,0,0,0,0,0,0,0
230110130003010,231270,0,9,12,1,0,0,7,13,1,0
230110130003011,769316,0,0,0,0,0,0,0,0,0,0
230110130003012,68162,0,0,0,0,0,0,0,0,0,0
230110130003013,2775452,0,3,4,0,0,0,2,4,0,0
230110130003014,2339118,0,0,0,0,0,0,0,0,0,0
230110130003015,453165,0,4,5,0,0,0,3,6,0,0
230110130003016,2410781,0,1,1,0,0,0,1,1,0,0
230110130003017,495585,0,0,0,0,0,0,0,0,0,0
230110130003018,4081241,223592,7,9,0,0,0,6,10,1,0
230110130003019,1696151,0,0,0,0,0,0,0,0,0,0
230110130003020,1081702,0,1,1,0,0,0,1,1,0,0
230110130003021,36376,0,0,0,0,0,0,0,0,0,0
230110130003022,324881,0,0,0,0,0,0,0,0,0,0
230110130003023,465228,0,3,4,0,0,0,2,4,0,0
230110130003024,4221566,0,2,2,0,0,0,2,3,0,0
230110130003025,170635,0,0,0,0,0,0,0,0,0,0
230110130003026,1149006,45004,10,12,1,0,0,8,14,1,0
230110130003027,58971,0,0,0,0,0,0,0,0,0,0
230110130003028,137473,0,9,12,1,0,0,7,13,1,0
230110130003029,360115,0,2,3,0,0,0,2,3,0,0
230110140011000,938480,0,136,113,5,4,0,108,135,12,5
230110140011001,5856098,0,48,40,2,1,0,38,48,4,2
230110140011002,14079,0,4,3,0,0,0,3,4,0,0
230110140011003,56559,0,6,5,0,0,0,5,6,1,0
230110140011004,445191,0,7,6,0,0,0,6,7,1,0
230110140011005,703730,0,3,3,0,0,0,3,3,0,0
230110140011006,80791,0,13,11,0,0,0,10,12,1,0
230110140011007,1240262,0,1,1,0,0,0,1,1,0,0
230110140011008,19470,0,12,10,0,0,0,10,12,1,0
230110140011009,3256981,0,4,4,0,0,0,4,4,0,0
230110140011010,45143,0,17,14,1,0,0,13,17,1,1
230110140011011,0,46922,0,0,0,0,0,0,0,0,0
230110140011012,45795,0,5,4,0,0,0,4,5,0,0
230110140011013,686503,0,8,7,0,0,0,6,8,1,0
230110140011014,78145,0,50,42,2,1,0,40,50,4,2
230110140011015,69366,0,21,17,1,1,0,16,20,2,1
230110140011016,1512366,0,9,8,0,0,0,7,9,1,0
230110140011017,800821,0,2,2,0,0,0,2,2,0,0
230110140011018,204928,0,0,0,0,0,0,0,0,0,0
230110140011019,1682366,0,1,1,0,0,0,1,1,0,0
230110140011020,121106,0,1,1,0,0,0,1,1,0,0
230110140011021,15344,0,6,5,0,0,0,5,6,1,0
230110140011022,186059,0,0,0,0,0,0,0,0,0,0
230110140011023,12311,0,0,0,0,0,0,0,0,0,0
230110140011024,152,402948,0,0,0,0,0,0,0,0,0
230110140011025,24,20200,6,5,0,0,0,5,6,1,0
230110140011026,9164584,0,9,8,0,0,0,8,9,1,0
230110140011027,372668,0,19,16,1,1,0,15,19,2,1
230110140011028,2034809,0,5,4,0,0,0,4,4,0,0
230110140011029,251221,0,0,0,0,0,0,0,0,0,0
230110140011030,2345615,0,6,5,0,0,0,5,6,0,0
230110140011031,16617,0,0,0,0,0,0,0,0,0,0
230110140011032,4616,0,1,1,0,0,0,1,1,0,0
230110140011033,218924,0,1,1,0,0,0,1,1,0,0
230110140011034,3415,0,0,0,0,0,0,0,0,0,0
230110140012000,38977,0,22,18,1,1,0,18,22,2,1
230110140012001,190344,0,34,28,1,1,0,27,33,3,1
230110140012002,12238,0,3,3,0,0,0,3,3,0,0
230110140012003,43409,0,0,0,0,0,0,0,0,0,0
230110140012004,49454,0,2,1,0,0,0,1,2,0,0
230110140012005,51587,0,7,6,0,0,0,6,7,1,0
230110140012006,38281,0,2,1,0,0,0,1,2,0,0
230110140012007,144613,0,17,14,1,0,0,14,17,1,1
230110140012008,65159,0,3,3,0,0,0,3,3,0,0
230110140012009,155942,0,3,2,0,0,0,2,3,0,0
230110140012010,5701,0,22,18,1,1,0,17,21,2,1
230110140012011,11112,0,0,0,0,0,0,0,0,0,0
230110140012012,13477,0,0,0,0,0,0,0,0,0,0
230110140012013,20434,0,0,0,0,0,0,0,0,0,0
230110140012014,13965,0,0,0,0,0,0,0,0,0,0
230110140012015,45555,0,0,0,0,0,0,0,0,0,0
230110140012016,50576,0,15,12,1,0,0,12,15,1,1
230110140012017,45245,0,13,11,0,0,0,10,13,1,0
230110140012018,7129,0,1,1,0,0,0,1,1,0,0
230110140013000,86526,0,25,20,1,1,0,20,24,2,1
230110140013001,0,1570128,0,0,0,0,0,0,0,0,0
230110140013002,257939,0,23,19,1,1,0,19,23,2,1
230110140013003,79101,0,16,13,1,0,0,13,16,1,1
230110140013004,239527,0,0,0,0,0,0,0,0,0,0
230110140013005,2228,0,3,2,0,0,0,2,3,0,0
230110140013006,2779,3037861,2,2,0,0,0,2,2,0,0
230110140013007,437350,0,30,25,1,1,0,24,29,3,1
230110140013008,17984,0,17,15,1,0,0,14,17,1,1
230110140013009,2378230,0,108,90,4,3,0,86,107,9,4
230110140013010,34269,0,26,22,1,1,0,21,26,2,1
230110140013011,63220,0,1,1,0,0,0,1,1,0,0
230110140013012,1918013,7684,25,21,1,1,0,20,25,2,1
230110140013013,30214,0,0,0,0,0,0,0,0,0,0
230110140013014,33743,0,0,0,0,0,0,0,0,0,0
230110140013015,182353,0,1,1,0,0,0,1,1,0,0
230110140013016,1728598,0,20,17,1,1,0,16,20,2,1
230110140013017,43360,0,0,0,0,0,0,0,0,0,0
230110140013018,148029,0,45,37,2,1,0,36,44,4,2
230110140013019,38680,0,2,2,0,0,0,2,2,0,0
230110140013020,450206,0,4,3,0,0,0,3,4,0,0
230110140021000,270136,0,0,0,0,0,0,0,0,0,0
230110140021001,4429227,0,17,15,1,0,0,14,17,1,1
230110140021002,16733,0,11,9,0,0,0,9,11,1,0
230110140021003,0,860967,8,7,0,0,0,6,8,1,0
230110140021004,1259328,0,64,53,2,2,0,51,63,5,2
230110140021005,750050,0,9,7,0,0,0,7,9,1,0
230110140021006,715465,0,21,18,1,1,0,17,21,2,1
230110140021007,190754,0,20,17,1,1,0,16,20,2,1
230110140021008,0,843279,38,31,1,1,0,30,37,3,1
230110140021009,16215,622888,9,8,0,0,0,7,9,1,0
230110140021010,813576,0,30,25,1,1,0,24,30,3,1
230110140021011,596420,0,31,26,1,1,0,24,30,3,1
230110140021012,720496,0,9,8,0,0,0,7,9,1,0
230110140021013,113192,0,23,19,1,1,0,19,23,2,1
230110140021014,134575,0,6,5,0,0,0,5,6,1,0
230110140021015,640549,0,5,5,0,0,0,4,5,0,0
230110140021016,1319674,0,0,0,0,0,0,0,0,0,0
230110140021017,944292,0,33,27,1,1,0,26,32,3,1
230110140021018,2255,0,18,15,1,1,0,14,18,2,1
230110140022000,223947,0,1,1,0,0,0,1,1,0,0
230110140022001,19923,0,34,29,1,1,0,27,34,3,1
230110140022002,37683,0,0,0,0,0,0,0,0,0,0
230110140022003,2561992,0,68,56,2,2,0,54,67,6,2
230110140022004,155591,8387411,23,19,1,1,0,19,23,2,1
230110140022005,22815,0,0,0,0,0,0,0,0,0,0
230110140022006,374086,0,0,0,0,0,0,0,0,0,0
230110140022007,97455,0,4,4,0,0,0,3,4,0,0
230110140022008,544767,0,9,7,0,0,0,7,9,1,0
230110140022009,43803,0,0,0,0,0,0,0,0,0,0
230110140022010,1848485,89056,15,12,1,0,0,12,15,1,1
230110140022011,151637,0,8,7,0,0,0,7,8,1,0
230110140022012,23111,0,4,3,0,0,0,3,4,0,0
230110140022013,1345936,0,58,48,2,2,0,46,57,5,2
230110140022014,25854,0,3,2,0,0,0,2,3,0,0
230110140022015,3438716,0,15,12,1,0,0,12,15,1,1
230110140022016,47875,0,11,9,0,0,0,9,11,1,0
230110140022017,1648739,0,137,114,5,4,0,109,135,12,5
230110140022018,4464,0,7,6,0,0,0,6,7,1,0
230110140022019,0,509834,1,1,0,0,0,1,1,0,0
230110140022020,24855,0,6,5,0,0,0,5,6,1,0
230110140022021,0,427058,19,16,1,1,0,15,19,2,1
230110140023000,35593,0,14,11,0,0,0,11,13,1,0
230110140023001,27007,0,12,10,0,0,0,10,12,1,0
230110140023002,4185314,0,104,87,4,3,0,83,103,9,4
230110140023003,17738,0,6,5,0,0,0,5,6,1,0
230110140023004,33243,0,5,4,0,0,0,4,4,0,0
230110140023005,0,265892,34,28,1,1,0,27,34,3,1
230110140023006,1392594,0,5,5,0,0,0,4,5,0,0
230110140023007,2422,0,19,16,1,1,0,15,19,2,1
230110140023008,2930311,0,10,9,0,0,0,8,10,1,0
230110140023009,1155183,0,5,5,0,0,0,4,5,0,0
230110140023010,402428,0,16,14,1,0,0,13,16,1,1
230110140023011,611270,0,31,26,1,1,0,25,31,3,1
230110140023012,0,369795,1,1,0,0,0,1,1,0,0
230110140023013,1044591,0,5,4,0,0,0,4,5,0,0
230110140023014,27954,0,0,0,0,0,0,0,0,0,0
230110140023015,24312,0,5,5,0,0,0,4,5,0,0
230110140023016,51389,0,0,0,0,0,0,0,0,0,0
230110140023017,94823,0,0,0,0,0,0,0,0,0,0
230110140023018,602378,0,0,0,0,0,0,0,0,0,0
230110140023019,817626,0,39,33,1,1,0,31,39,3,1
230110145001000,2083655,0,10,10,0,0,0,8,11,1,0
230110145001001,76238,0,7,8,0,0,0,6,8,1,0
230110145001002,9735276,203691,22,24,1,0,0,18,26,2,1
230110145001003,454154,0,13,14,0,0,0,11,15,1,0
230110145001004,20725,1885605,4,4,0,0,0,3,5,0,0
230110145001005,102482,0,7,8,0,0,0,6,9,1,0
230110145001006,1229,0,0,0,0,0,0,0,0,0,0
230110145001007,58946,1213576,41,44,2,0,0,34,48,4,1
230110145001008,1755243,0,2,2,0,0,0,2,3,0,0
230110145001009,18733,0,2,2,0,0,0,1,2,0,0
230110145001010,2823806,0,6,6,0,0,0,5,7,1,0
230110145001011,5963090,279610,0,0,0,0,0,0,0,0,0
230110145001012,3238230,0,0,0,0,0,0,0,0,0,0
230110145001013,405509,0,4,4,0,0,0,3,5,0,0
230110145001014,1007091,99130,25,27,1,0,0,20,29,3,1
230110145001015,13643687,55419,4,4,0,0,0,3,4,0,0
230110145001016,58826,0,0,0,0,0,0,0,0,0,0
230110145001017,10773,0,0,0,0,0,0,0,0,0,0
230110145001018,2399647,459504,24,26,1,0,0,20,28,3,1
230110145001019,7705,0,2,2,0,0,0,1,2,0,0
230110145001020,3004854,27328,11,12,0,0,0,9,13,1,0
230110145001021,1074511,0,1,1,0,0,0,1,1,0,0
230110145001022,6164258,0,10,11,0,0,0,9,12,1,0
230110145001023,40945,0,16,17,1,0,0,13,18,2,1
230110145001024,5474535,0,74,80,3,1,0,61,87,8,2
230110145001025,0,316325,1,1,0,0,0,1,1,0,0
230110145001026,2738785,0,2,2,0,0,0,2,2,0,0
230110145001027,2149338,0,14,15,1,0,0,11,16,2,0
230110145001028,366688,0,9,9,0,0,0,7,10,1,0
230110145001029,627187,0,7,8,0,0,0,6,9,1,0
230110145001030,1664,0,0,0,0,0,0,0,0,0,0
230110145001031,86995,0,0,0,0,0,0,0,0,0,0
230110145001032,10171,0,4,4,0,0,0,3,4,0,0
230110145001033,1719873,0,29,32,1,0,0,24,34,3,1
230110145001034,0,450574,0,0,0,0,0,0,0,0,0
230110145001035,3317115,0,1,1,0,0,0,1,1,0,0
230110145001036,283145,0,5,5,0,0,0,4,5,1,0
230110145001037,3037590,0,15,16,1,0,0,12,18,2,0
230110145001038,0,1064428,19,20,1,0,0,16,22,2,1
230110145001039,1004914,0,3,3,0,0,0,3,4,0,0
230110145001040,571916,0,0,0,0,0,0,0,0,0,0
230110145002000,0,456408,16,11,0,0,0,13,13,1,0
230110145002001,188639,0,0,0,0,0,0,0,0,0,0
230110145002002,2012960,0,1,1,0,0,0,1,1,0,0
230110145002003,721003,0,0,0,0,0,0,0,0,0,0
230110145002004,303135,0,8,6,0,0,0,7,7,1,0
230110145002005,390326,0,2,1,0,0,0,1,1,0,0
230110145002006,640119,0,2,2,0,0,0,2,2,0,0
230110145002007,3247092,0,13,9,0,0,0,11,11,1,0
230110145002008,5120546,57,7,5,0,0,0,6,6,1,0
230110145002009,1024932,0,22,15,1,0,0,17,17,2,1
230110145002010,664687,0,2,2,0,0,0,2,2,0,0
230110145002011,86570,0,4,2,0,0,0,3,3,0,0
230110145002012,4358275,0,0,0,0,0,0,0,0,0,0
230110145002013,6031249,0,30,20,1,0,0,24,24,3,1
230110145002014,602268,0,3,2,0,0,0,2,2,0,0
230110145002015,0,506901,4,2,0,0,0,3,3,0,0
230110145002016,1156504,0,8,5,0,0,0,6,6,1,0
230110145002017,12491,0,0,0,0,0,0,0,0,0,0
230110145002018,363420,0,0,0,0,0,0,0,0,0,0
230110145002019,1876719,0,0,0,0,0,0,0,0,0,0
230110145002020,49806,0,18,12,0,0,0,15,15,2,0
230110145002021,179643,0,8,5,0,0,0,6,6,1,0
230110145002022,370721,0,0,0,0,0,0,0,0,0,0
230110145002023,0,2448862,0,0,0,0,0,0,0,0,0
230110145002024,23744,0,14,10,0,0,0,11,11,1,0
230110145002025,287568,10760690,172,116,4,2,0,137,138,16,4
230110145002026,58905,0,0,0,0,0,0,0,0,0,0
230110145002027,371639,0,5,3,0,0,0,4,4,0,0
230110145002028,30051,0,2,2,0,0,0,2,2,0,0
230110145002029,54178,0,0,0,0,0,0,0,0,0,0
230110145002030,2716968,0,3,2,0,0,0,2,2,0,0
230110145002031,502546,0,4,3,0,0,0,3,3,0,0
230110145002032,3689128,0,83,56,2,1,0,66,67,8,2
230110145002033,1413533,0,3,2,0,0,0,2,2,0,0
230110145002034,0,284461,0,0,0,0,0,0,0,0,0
230110145002035,10116,0,8,6,0,0,0,7,7,1,0
230110145002036,3014962,0,9,6,0,0,0,7,7,1,0
230110145002037,1266750,0,6,4,0,0,0,5,5,1,0
230110145002038,651214,0,7,5,0,0,0,6,6,1,0
230110145002039,2390173,0,6,4,0,0,0,5,5,1,0
230110145002040,727243,0,2,2,0,0,0,2,2,0,0
230110145002041,9627,0,0,0,0,0,0,0,0,0,0
230110145002042,788562,0,0,0,0,0,0,0,0,0,0
230110145002043,880698,0,0,0,0,0,0,0,0,0,0
230110145002044,373806,0,2,1,0,0,0,1,1,0,0
230110145002045,0,1605732,2,1,0,0,0,1,1,0,0
230110145002046,24941,0,0,0,0,0,0,0,0,0,0
230110145002047,0,441036,4,2,0,0,0,3,3,0,0
230110145002048,661826,0,16,11,0,0,0,12,13,1,0
230110145002049,374670,0,3,2,0,0,0,3,3,0,0
230110145002050,155816,0,13,9,0,0,0,10,10,1,0
230110150001000,4808563,0,29,25,1,0,0,23,29,3,1
230110150001001,1147278,0,2,1,0,0,0,1,2,0,0
230110150001002,1157217,0,37,32,2,1,0,30,37,3,1
230110150001003,1787270,0,30,26,1,1,0,24,30,3,1
230110150001004,61579,890353,23,20,1,0,0,19,23,2,1
230110150001005,1925982,0,14,12,1,0,0,11,14,1,0
230110150001006,2201844,0,5,4,0,0,0,4,5,0,0
230110150001007,0,375649,0,0,0,0,0,0,0,0,0
230110150001008,48838,0,43,37,2,1,0,35,43,4,1
230110150001009,3813515,0,14,12,1,0,0,12,14,1,0
230110150001010,0,15420,7,6,0,0,0,5,7,1,0
230110150001011,2089,0,0,0,0,0,0,0,0,0,0
230110150001012,1443855,0,0,0,0,0,0,0,0,0,0
230110150001013,373475,0,9,8,0,0,0,7,9,1,0
230110150001014,194618,0,17,15,1,0,0,14,17,2,1
230110150001015,2129795,0,2,1,0,0,0,1,2,0,0
230110150001016,76174,0,39,33,2,1,0,31,38,4,1
230110150001017,5548499,0,13,11,1,0,0,11,13,1,0
230110150001018,1692912,0,2,2,0,0,0,2,2,0,0
230110150001019,1002722,0,0,0,0,0,0,0,0,0,0
230110150001020,35872,0,34,29,1,1,0,27,34,3,1
230110150001021,159594,0,0,0,0,0,0,0,0,0,0
230110150001022,4895378,0,0,0,0,0,0,0,0,0,0
230110150001023,327498,0,29,25,1,0,0,23,29,3,1
230110150001024,1351055,0,11,9,0,0,0,9,11,1,0
230110150002000,5012073,0,75,64,3,1,0,60,74,7,2
230110150002001,3388359,0,8,7,0,0,0,6,8,1,0
230110150002002,33525,0,0,0,0,0,0,0,0,0,0
230110150002003,6315109,81356,0,0,0,0,0,0,0,0,0
230110150002004,259716,0,0,0,0,0,0,0,0,0,0
230110150002005,3213275,20688,70,60,3,1,0,57,70,7,2
230110150002006,1424716,0,2,1,0,0,0,1,2,0,0
230110150002007,2009737,183668,5,4,0,0,0,4,5,0,0
230110150002008,1812564,0,0,0,0,0,0,0,0,0,0
230110150002009,1588344,0,21,18,1,0,0,17,21,2,1
230110150002010,220198,0,0,0,0,0,0,0,0,0,0
230110150002011,100377,0,0,0,0,0,0,0,0,0,0
230110150002012,345067,0,0,0,0,0,0,0,0,0,0
230110150002013,196647,0,17,15,1,0,0,14,17,2,1
230110150002014,304467,0,47,40,2,1,0,38,47,4,2
230110150002015,525276,0,29,25,1,0,0,23,29,3,1
230110150002016,2554355,0,67,58,3,1,0,54,67,6,2
230110150002017,7978,0,50,43,2,1,0,40,50,5,2
230110150002018,139847,2310824,32,27,1,1,0,26,32,3,1
230110150002019,54611,0,11,9,0,0,0,9,11,1,0
230110150002020,533482,49308,7,6,0,0,0,5,7,1,0
